Open,High,Low,Close,Volume
1.20332,1.20373,1.20321,1.20351,1683.39
1.20349,1.2036,1.20301,1.20328,372.335
1.20331,1.20418,1.20331,1.20412,2347.28
1.20413,1.20427,1.20349,1.20359,3658.8701
1.20359,1.20388,1.20333,1.20348,4304.3398
1.20349,1.20383,1.20312,1.20322,2470.3799
1.20323,1.20333,1.20165,1.20184,4786.5898
1.20183,1.20207,1.20157,1.20197,2607.5901
1.20196,1.20196,1.20125,1.20169,4200.1499
1.20169,1.20169,1.2007,1.20113,3828.76
1.20113,1.20132,1.19996,1.20081,8356.7695
1.2008,1.20136,1.19911,1.19931,11830.5703
1.19931,1.19959,1.1983,1.19857,8941.9297
1.19856,1.19969,1.19835,1.19876,6228.7598
1.19876,1.1996,1.19836,1.19875,5092.8101
1.19876,1.19942,1.19828,1.19928,9965.75
1.19929,1.19979,1.19834,1.19838,8159.9702
1.19839,1.19892,1.19759,1.19808,7711.27
1.19808,1.19843,1.19665,1.19786,7639.75
1.19785,1.19796,1.19719,1.19742,4447.77
1.19742,1.19742,1.19574,1.19603,4172.04
1.19602,1.19668,1.19587,1.19629,3768.53
1.1963,1.1968,1.19575,1.19659,2663.8999
1.19659,1.19677,1.19636,1.19658,2198.825
1.1966,1.19678,1.19602,1.1962,2053.145
1.19618,1.19665,1.19587,1.19647,797.4772
1.19645,1.19688,1.19627,1.19662,3872.49
1.19659,1.19718,1.19631,1.19688,2888.0901
1.19686,1.19692,1.19621,1.19658,3882.26
1.19659,1.1968,1.19534,1.19541,3468.99
1.19541,1.19573,1.19522,1.19545,2490.3601
1.19544,1.19571,1.19536,1.1956,1646.3101
1.19561,1.19631,1.19552,1.19628,2231.75
1.1963,1.19662,1.19594,1.19654,1993.92
1.19653,1.19667,1.19595,1.19632,3653.98
1.19634,1.19874,1.19634,1.19842,12861.6201
1.19842,1.19878,1.19763,1.19767,6536.7598
1.19766,1.19828,1.19737,1.19737,5379.1201
1.19737,1.19815,1.19686,1.19798,5027.6499
1.19798,1.1993,1.19772,1.19894,5848.1001
1.19894,1.20238,1.1981,1.20039,16497.7793
1.20038,1.20224,1.20006,1.20213,14172.3496
1.20212,1.20338,1.20178,1.20237,8281.2998
1.20239,1.20401,1.20239,1.20347,6494.3799
1.20346,1.20417,1.20334,1.20378,4523.1802
1.20377,1.20475,1.20371,1.20424,3516.97
1.20425,1.2044,1.20391,1.20426,2351.72
1.20426,1.20496,1.20405,1.20489,2382.3301
1.20489,1.20498,1.20459,1.20481,4760.9976
1.20375,1.20438,1.20356,1.20427,2798.158
1.20429,1.2055,1.20428,1.20483,12900.8496
1.20484,1.20525,1.20304,1.20322,6279.9199
1.20325,1.20384,1.20296,1.20382,3441.8899
1.20382,1.20382,1.20312,1.20362,2651.3
1.2036,1.2039,1.20349,1.20382,1522.08
1.20382,1.20398,1.20342,1.20345,1515.3199
1.20346,1.20426,1.20346,1.20365,2131.8999
1.20366,1.20398,1.20332,1.2039,2071.55
1.20389,1.20486,1.2032,1.20407,4439.8999
1.20406,1.20476,1.20252,1.20307,6842.7002
1.20308,1.20351,1.20239,1.2028,4829.8599
1.20279,1.20347,1.20231,1.20322,4994.21
1.20322,1.20391,1.20291,1.20295,4919.2002
1.20297,1.20323,1.20196,1.20262,6690.1499
1.20265,1.2044,1.202,1.20376,8338.4502
1.20374,1.20637,1.20371,1.20563,10631.2002
1.20564,1.2066,1.20463,1.20465,9536.2998
1.20466,1.20519,1.20331,1.20446,7064.6201
1.20445,1.20514,1.20422,1.2047,4051.72
1.20467,1.2051,1.20437,1.20499,2962.9399
1.205,1.20572,1.20487,1.20553,2480.6201
1.20552,1.20575,1.20501,1.20518,2943.27
1.20518,1.2052,1.20482,1.20482,1587.87
1.20479,1.20524,1.20469,1.20517,513.27
1.20514,1.20535,1.20471,1.20522,1758.8101
1.20522,1.20599,1.20491,1.20578,2540.6599
1.20578,1.2064,1.20561,1.20593,3770.8501
1.20594,1.2082,1.20594,1.20796,5322.2402
1.20797,1.20813,1.2076,1.20769,2760.45
1.2077,1.208,1.20755,1.20756,1807.63
1.20757,1.20805,1.20757,1.2078,1852.77
1.20779,1.20824,1.20744,1.2077,3411.2
1.2077,1.20868,1.20766,1.20811,6045.96
1.2081,1.20976,1.20672,1.20976,9171.8301
1.20976,1.21164,1.20948,1.21095,11006.4297
1.21094,1.21132,1.21029,1.2104,7507.27
1.21039,1.21072,1.20977,1.2105,5618
1.21049,1.21065,1.20979,1.2099,5734.4102
1.20991,1.21058,1.20902,1.21016,9585.8096
1.21016,1.21035,1.20901,1.20912,13786.5303
1.20913,1.21034,1.20884,1.20976,13091.04
1.20976,1.21063,1.20922,1.21047,6467.48
1.21046,1.21093,1.21031,1.21053,5896.73
1.21052,1.21078,1.21021,1.21052,3796.9299
1.21052,1.21207,1.21052,1.21184,6209.6299
1.21185,1.21201,1.21156,1.21165,3800.96
1.21168,1.21218,1.21144,1.21172,2240.1499
1.21168,1.21202,1.21164,1.21185,517.03
1.21192,1.21192,1.21156,1.21161,1557.04
1.21162,1.21169,1.2112,1.21145,2596.75
1.21147,1.21183,1.21088,1.21159,3623.9399
1.21159,1.21263,1.21157,1.21243,2881.74
1.21245,1.21296,1.21242,1.21271,2356.98
1.21271,1.21297,1.21261,1.21288,1142.6801
1.21287,1.21289,1.21242,1.21242,1657.48
1.21241,1.21273,1.2123,1.21271,1650.59
1.2127,1.21337,1.21228,1.21305,5744.8701
1.21306,1.2144,1.21229,1.21392,10637.4004
1.21391,1.21391,1.21141,1.21193,10902.3896
1.21192,1.21279,1.21171,1.21246,6618.3999
1.21248,1.21307,1.21221,1.2124,4733.6602
1.21241,1.21241,1.21131,1.21165,6973.71
1.21166,1.21395,1.21143,1.21285,12491.4004
1.21286,1.21393,1.21241,1.21242,11787.75
1.21244,1.21394,1.21231,1.21309,16753.8008
1.21309,1.21364,1.2129,1.21311,7572.8101
1.21312,1.21385,1.21259,1.2138,6348.5498
1.2138,1.2138,1.21281,1.21299,3097.1799
1.21295,1.21319,1.21244,1.2129,3618.51
1.21291,1.21291,1.21186,1.21197,3632.4351
1.21198,1.21219,1.21164,1.21172,1704.83
1.21172,1.21199,1.21162,1.2119,233.5312
1.21189,1.21197,1.21163,1.2119,1228.39
1.21189,1.21199,1.21134,1.2114,2507.3501
1.21141,1.21176,1.21138,1.21172,1394.1801
1.21171,1.21206,1.21168,1.212,1443.52
1.21202,1.2122,1.21179,1.21207,1929.61
1.21208,1.2125,1.21208,1.21215,1045.39
1.21215,1.21276,1.21215,1.21263,1572.22
1.21263,1.21299,1.2126,1.21294,1781.05
1.21294,1.21327,1.21215,1.21233,4378.9399
1.21231,1.21262,1.21179,1.21233,6914.2798
1.21231,1.21359,1.21219,1.21301,5086.4702
1.21302,1.21304,1.21232,1.21236,3768.3999
1.21238,1.21311,1.21208,1.21271,3645.53
1.21271,1.2135,1.21269,1.2135,4100.71
1.21351,1.21494,1.21338,1.21436,6770.1001
1.21436,1.21448,1.21315,1.21348,10054.0703
1.21349,1.21432,1.21278,1.21294,7574.25
1.21296,1.21327,1.21214,1.21262,5943.73
1.21261,1.21292,1.21217,1.2127,6193.71
1.21271,1.2133,1.21232,1.21309,4095.3
1.21307,1.21316,1.21264,1.21308,3157.6001
1.21307,1.21373,1.21295,1.21324,2177.8601
1.21325,1.2133,1.21276,1.21303,1254.3575
1.21303,1.2135,1.21285,1.21322,287.105
1.21323,1.21328,1.21276,1.21304,1120.5699
1.21306,1.21332,1.21247,1.21287,1738.3
1.21287,1.21301,1.2125,1.21271,1302.36
1.21269,1.21269,1.21185,1.21197,1655.47
1.21196,1.21213,1.21188,1.21191,1367.59
1.21192,1.21237,1.21191,1.21224,1183.27
1.21225,1.21316,1.21219,1.21313,1585.85
1.21313,1.21313,1.21237,1.21254,2099.49
1.21254,1.21269,1.21123,1.21152,4578.7402
1.21153,1.21188,1.21024,1.21029,7573.4302
1.21031,1.21115,1.21002,1.21081,6207.0098
1.21081,1.21138,1.21044,1.21088,4592.4199
1.21088,1.2109,1.20967,1.2107,4218.29
1.21068,1.21148,1.21026,1.21125,3423.55
1.21125,1.21145,1.20841,1.20871,6766.3701
1.20873,1.20962,1.20815,1.20921,8162.0098
1.20919,1.21206,1.20916,1.21193,7699.6299
1.21194,1.21282,1.2115,1.21249,6265.6099
1.2125,1.21287,1.2123,1.21232,2825.3301
1.21231,1.21262,1.2119,1.21213,2556.8601
1.21214,1.21234,1.21155,1.21156,1748.97
1.21156,1.21189,1.21131,1.21183,2111.1899
1.21183,1.2121,1.21169,1.21177,2008.015
1.21244,1.21248,1.21191,1.21231,820.57
1.2123,1.21251,1.21202,1.21204,2420.1284
1.21206,1.21232,1.21167,1.2121,1604.77
1.2121,1.21284,1.21174,1.21267,2378.77
1.21266,1.21329,1.21255,1.21325,2586.0701
1.21325,1.21376,1.21298,1.2134,2055.8501
1.21341,1.21368,1.21311,1.21321,1487.4399
1.2132,1.21402,1.2132,1.21379,1870.5
1.21378,1.21404,1.21343,1.21346,1947.72
1.21348,1.21378,1.21307,1.2133,3423.8601
1.21329,1.21451,1.21309,1.21397,8339.3701
1.21398,1.21447,1.21329,1.21345,7014.9902
1.21344,1.21375,1.21311,1.21335,4072.8701
1.21335,1.21403,1.21296,1.21327,2898.7
1.21326,1.21334,1.21238,1.21302,4105.4902
1.21303,1.21335,1.21253,1.21267,3469.55
1.21268,1.21277,1.21207,1.21239,4151.3501
1.21239,1.21324,1.21228,1.21314,3748.3401
1.21314,1.21374,1.21267,1.21367,3176.21
1.21366,1.21381,1.21297,1.21309,2487.79
1.2131,1.21347,1.21294,1.21311,1181.1801
1.21311,1.21321,1.21296,1.21305,1399.71
1.21306,1.21316,1.21301,1.21306,835.085
1.21311,1.21342,1.21257,1.21274,1076.3051
1.21269,1.21314,1.21248,1.21284,468.16
1.21293,1.21327,1.21268,1.2132,1550.42
1.21319,1.21406,1.21313,1.21371,2298.52
1.2137,1.21468,1.21343,1.21426,3089.3401
1.21427,1.21458,1.21409,1.21454,1924.3199
1.21455,1.21501,1.21446,1.21465,1907.2
1.21464,1.21467,1.2138,1.21395,2379.52
1.21396,1.2141,1.21327,1.21365,3165.2
1.21364,1.214,1.21337,1.21394,1999.4
1.21397,1.2142,1.21283,1.21308,5011.7202
1.21307,1.21572,1.21299,1.2155,8220.21
1.21551,1.21553,1.21448,1.21524,5765.8301
1.21524,1.21671,1.21522,1.21636,5087.0698
1.21637,1.21679,1.21618,1.21652,3657.6499
1.21652,1.21693,1.21485,1.21503,6527.5601
1.21503,1.21518,1.21063,1.21081,13287.0098
1.21082,1.21131,1.20949,1.20972,15337.6504
1.20973,1.21202,1.20972,1.21192,13000.3604
1.21193,1.21238,1.21051,1.21069,9501.2998
1.21068,1.21095,1.21036,1.21087,5791.79
1.21088,1.21155,1.21083,1.21123,2559.76
1.21124,1.21158,1.21095,1.21152,2505.27
1.21153,1.21176,1.21106,1.21115,2264.1399
1.21115,1.21122,1.21033,1.21053,1570.535
1.21047,1.2109,1.21013,1.21025,811.53
1.21024,1.21043,1.20859,1.2088,4812.1699
1.20879,1.20942,1.20864,1.20888,4538.8901
1.20889,1.2095,1.20832,1.20928,3777.55
1.20928,1.20982,1.20905,1.20945,3866.22
1.20945,1.20956,1.20859,1.20898,2637.28
1.20896,1.20931,1.20886,1.20917,2269.9199
1.20919,1.20951,1.20906,1.2093,2929.3301
1.20932,1.20933,1.20845,1.2086,3596.99
1.2086,1.20866,1.20706,1.2074,7956.75
1.20738,1.20822,1.20648,1.20769,9313.7305
1.20771,1.20831,1.20596,1.20679,8455.5996
1.20677,1.20692,1.20592,1.20685,6012.1802
1.20686,1.20693,1.20577,1.2062,5356.6699
1.2062,1.20659,1.20569,1.20632,4991.2998
1.20634,1.20657,1.20304,1.20336,12343.3301
1.20335,1.20476,1.20304,1.20395,13831.4902
1.20394,1.20405,1.20232,1.20327,10063.1699
1.20325,1.20423,1.20247,1.20409,8583.7695
1.2041,1.2047,1.20381,1.20451,4706.8101
1.20453,1.20455,1.20349,1.20374,3845.6101
1.20376,1.20398,1.20343,1.20368,3141.4299
1.20369,1.20436,1.20363,1.2042,2528.74
1.20421,1.20431,1.20372,1.20372,1117.875
1.20333,1.20456,1.2033,1.20445,659.855
1.20446,1.20455,1.20419,1.20455,1224.16
1.20454,1.20499,1.20432,1.20486,2824.1001
1.20486,1.205,1.20413,1.20446,3594.45
1.20445,1.20451,1.20385,1.20436,2523.9399
1.20437,1.20449,1.20355,1.20367,1981.9
1.20366,1.20403,1.20356,1.20371,1176.75
1.20372,1.20465,1.2037,1.20458,1825.1899
1.20457,1.20473,1.20424,1.20458,2007.87
1.20458,1.20524,1.20363,1.20473,6929.6802
1.20474,1.20706,1.20448,1.20686,8667.0498
1.2069,1.20752,1.20622,1.20735,7649.21
1.20735,1.20735,1.20625,1.20666,6888.1602
1.20666,1.20737,1.20645,1.2072,7438.3501
1.20719,1.20848,1.20624,1.20776,8846.04
1.20776,1.20898,1.20759,1.20846,9960.46
1.20847,1.20864,1.20675,1.20703,13186.7402
1.20703,1.2084,1.2062,1.20722,12598.3701
1.20722,1.20827,1.20705,1.20772,5628.6802
1.20773,1.20841,1.20758,1.20818,4078.26
1.20818,1.2086,1.20796,1.20804,2913.5601
1.20806,1.2089,1.20806,1.20851,2399.4299
1.20849,1.2093,1.20846,1.20914,2061.1101
1.20914,1.20945,1.20904,1.20908,1324.66
1.20908,1.20928,1.20856,1.20903,692.08
1.20909,1.20958,1.20903,1.20917,1303.29
1.20917,1.20985,1.20876,1.20972,2225.0601
1.20973,1.20981,1.20862,1.20877,3488.02
1.20878,1.20882,1.20823,1.20861,3134.73
1.20862,1.20868,1.20834,1.20847,1877.65
1.20846,1.20939,1.20839,1.20929,1823.73
1.20929,1.20962,1.20911,1.20942,2163.52
1.2094,1.20995,1.20938,1.20952,2462.29
1.20952,1.21136,1.20904,1.21094,6197.9102
1.21093,1.21336,1.21086,1.21324,10934.7695
1.21324,1.21413,1.21273,1.21338,8251.8096
1.21337,1.21438,1.21286,1.2143,8264.2305
1.21432,1.21444,1.21332,1.21379,6929.5
1.21379,1.21417,1.21319,1.21362,8753.8896
1.21365,1.21425,1.2126,1.21305,11689.3896
1.21305,1.21322,1.21172,1.21259,9850.4404
1.21259,1.21336,1.21188,1.21281,7437.5498
1.21279,1.214,1.21226,1.21359,5461.4502
1.21358,1.21375,1.21221,1.21269,4561.1802
1.21269,1.21276,1.21077,1.21111,4363.4199
1.2111,1.21167,1.21105,1.21154,2990.6299
1.21154,1.21195,1.21146,1.21166,2384.4451
1.21166,1.21186,1.2114,1.21167,3321.3799
1.21151,1.21256,1.21141,1.21212,2087.3201
1.21212,1.21292,1.21148,1.21247,3402.3
1.21246,1.2131,1.21204,1.21235,2657.6799
1.21233,1.21355,1.21233,1.21264,4199.46
1.21263,1.21291,1.21124,1.212,4702.1899
1.212,1.21206,1.21159,1.21196,2828.8701
1.21199,1.21236,1.21193,1.21205,1712.49
1.21206,1.21231,1.21184,1.21202,2149.3899
1.21204,1.21242,1.21188,1.21195,1953.72
1.21193,1.21193,1.21052,1.21096,8739.6104
1.21095,1.21236,1.20911,1.21001,13653.5801
1.21001,1.2117,1.20976,1.21081,9687.7402
1.2108,1.21349,1.21077,1.21291,4787.2402
1.21292,1.21443,1.2126,1.21366,7228.9102
1.21365,1.21407,1.21314,1.21363,6481.4199
1.21366,1.21542,1.21293,1.21473,10177.2002
1.21472,1.21493,1.2129,1.21459,12120.4297
1.21457,1.21541,1.21337,1.21387,13312.6104
1.21389,1.21563,1.21352,1.21546,8395.5195
1.21548,1.21676,1.21532,1.21652,5576.29
1.21651,1.21693,1.21634,1.21654,3074.6899
1.21655,1.2169,1.21646,1.21674,2598.5
1.21674,1.21674,1.21512,1.21513,3206.575
1.21512,1.21588,1.21505,1.21551,1358.8101
1.21551,1.21607,1.21551,1.21593,607.05
1.21593,1.21669,1.21577,1.21638,2178.4299
1.21637,1.21727,1.21621,1.21704,2205.55
1.21707,1.2177,1.21638,1.21756,3853.3
1.21757,1.21771,1.21688,1.21699,2824.6599
1.21699,1.21706,1.21646,1.21668,1895.65
1.21668,1.21719,1.21659,1.21718,1207.47
1.21718,1.21727,1.21691,1.21701,1918.12
1.217,1.21716,1.21626,1.21704,2252.6299
1.21706,1.21801,1.21681,1.21701,5474.27
1.217,1.21738,1.21538,1.21588,8126.46
1.21588,1.21589,1.21452,1.2149,9058.5195
1.2149,1.21545,1.21435,1.21468,9077.9102
1.21468,1.21557,1.21433,1.21538,6066.9302
1.21538,1.2158,1.21353,1.21425,6518.1899
1.21424,1.21508,1.21399,1.21492,7512.75
1.21492,1.21538,1.21353,1.21421,10208.5703
1.2142,1.21664,1.21366,1.21593,15186.7998
1.21592,1.21663,1.21415,1.21415,8160.0898
1.21414,1.21503,1.21412,1.21459,6457.4902
1.21458,1.2155,1.2145,1.21534,4362.8301
1.21531,1.21574,1.21426,1.21441,4151.23
1.21442,1.21505,1.21416,1.2147,2796.45
1.21471,1.21501,1.21431,1.21493,1495.1949
1.21493,1.21538,1.21479,1.21491,879.99
1.21488,1.21549,1.21428,1.21506,1614.5699
1.21506,1.21579,1.2149,1.21548,3402.95
1.21548,1.21662,1.21473,1.21584,8204.8301
1.21584,1.21621,1.21512,1.21556,4666.52
1.21556,1.21569,1.21503,1.21519,4095.1201
1.2152,1.21523,1.21475,1.21486,2512.5801
1.21485,1.21487,1.21453,1.2148,3029.72
1.21478,1.21574,1.2144,1.21567,3702.6799
1.21568,1.21607,1.21528,1.21554,5924
1.21555,1.21745,1.21522,1.21683,12978.1396
1.21682,1.21745,1.21588,1.21627,9252.0098
1.21625,1.21651,1.21498,1.21581,6562.1499
1.21579,1.21696,1.21561,1.21632,5614.54
1.21631,1.21723,1.2154,1.21558,8009.6201
1.21557,1.21575,1.21232,1.21333,15751.9004
1.21331,1.21387,1.21289,1.2132,14056.6104
1.21319,1.21348,1.21092,1.21221,15897.6396
1.21221,1.21429,1.21211,1.21415,9880.71
1.21417,1.21467,1.21398,1.21417,5671.0801
1.21416,1.21493,1.21391,1.21447,5885.2002
1.21446,1.21506,1.21428,1.21479,4651.98
1.21476,1.2169,1.21473,1.21662,5143.1099
1.21665,1.21743,1.2162,1.21664,2660.8999
1.2163,1.21722,1.21603,1.21647,1272.4351
1.21649,1.2171,1.21637,1.21693,2353.71
1.21696,1.21696,1.21596,1.21623,2628.3501
1.21624,1.21645,1.21566,1.21573,4220.6802
1.21572,1.21631,1.21559,1.21599,3134.8401
1.21599,1.21696,1.21599,1.21687,2045.37
1.2169,1.21773,1.21674,1.21764,2638.53
1.21767,1.21828,1.21761,1.21778,3516.2
1.2178,1.21817,1.21739,1.21811,3441.8601
1.2181,1.21886,1.21676,1.21871,8067.5498
1.21871,1.22083,1.21871,1.22083,13399.96
1.22082,1.22227,1.22038,1.22197,15873.6699
1.22197,1.22357,1.22179,1.2228,14407.9902
1.22279,1.22377,1.2223,1.22294,9396.5195
1.22295,1.22369,1.22241,1.22256,9093.7197
1.22257,1.2234,1.22113,1.22122,12137.8203
1.22122,1.22428,1.22088,1.22411,16384.1309
1.22411,1.22433,1.22179,1.2223,21068.9102
1.22231,1.22331,1.22162,1.2229,12960.6104
1.22288,1.22386,1.22115,1.22124,16920.6504
1.22126,1.22137,1.21602,1.21801,30566.7695
1.21799,1.21931,1.21745,1.21856,12263.25
1.21856,1.21873,1.21626,1.21631,11442.0547
1.21631,1.21781,1.21631,1.2174,3316.78
1.21718,1.21841,1.21699,1.21821,508.7585
1.21826,1.21828,1.21577,1.21577,5953.7798
1.21579,1.21671,1.21372,1.21574,10920.1299
1.21573,1.21651,1.2151,1.21637,7697.9399
1.21636,1.21826,1.2162,1.21723,5660.46
1.21724,1.21756,1.21594,1.21595,5169.48
1.21597,1.21612,1.2145,1.21548,5358.4399
1.21549,1.21595,1.21491,1.21536,6028.6401
1.21536,1.21594,1.2147,1.21545,7452.1001
1.21543,1.21552,1.21288,1.21347,16322.1104
1.21346,1.21594,1.21333,1.21494,14184.21
1.21492,1.21507,1.21227,1.21251,12249.5703
1.21252,1.21291,1.21137,1.21138,17696.0195
1.21139,1.21239,1.20925,1.21068,21785.5
1.21069,1.2122,1.2103,1.21146,17863.6797
1.21145,1.2125,1.21056,1.21233,21092.8008
1.21234,1.21377,1.21159,1.21245,24829.3594
1.21248,1.21413,1.21091,1.21388,34508.7891
1.21384,1.21399,1.20902,1.20916,24235.9004
1.20914,1.20939,1.20735,1.208,12907.5996
1.20799,1.20863,1.20717,1.20831,11280.8398
1.2083,1.20899,1.20764,1.20777,9237.1504
1.20779,1.20792,1.2065,1.20654,8520.29
1.20655,1.20746,1.20621,1.20704,10264.7949
1.20702,1.20778,1.20699,1.20748,1696.41
1.20751,1.20919,1.20715,1.20903,6563.96
1.20905,1.21011,1.2086,1.20916,6433.1299
1.20917,1.20956,1.20828,1.20841,5488.0601
1.2084,1.20886,1.20793,1.20837,4902.5801
1.20837,1.20874,1.20807,1.20819,4056.49
1.20818,1.20837,1.20747,1.20774,2924.1599
1.20776,1.2085,1.20776,1.20847,3983.76
1.20848,1.20928,1.20816,1.20903,4759.8398
1.20904,1.20925,1.20746,1.20761,8984.0596
1.20761,1.20789,1.20499,1.20549,10605.2598
1.20549,1.20555,1.20283,1.20386,8009.8101
1.20385,1.20547,1.20373,1.2044,6060.0098
1.2044,1.20556,1.20376,1.20437,8745.1699
1.20435,1.20473,1.20405,1.20446,6486.6401
1.20447,1.20541,1.204,1.20529,8573.5703
1.2053,1.20696,1.20401,1.20407,15533.9502
1.20407,1.20534,1.20276,1.20494,14859.2803
1.20495,1.20591,1.20478,1.20533,7613.9302
1.20534,1.2061,1.20403,1.20407,6530
1.20408,1.20471,1.20326,1.20442,4994.23
1.20443,1.20514,1.20421,1.2046,3863.73
1.20461,1.20483,1.20415,1.20444,4832.4751
1.20446,1.20497,1.20428,1.20488,1761.87
1.20488,1.20506,1.20435,1.20501,553.74
1.20498,1.20504,1.2045,1.20484,2722.4099
1.20485,1.2049,1.20378,1.20387,3034.4099
1.20386,1.20407,1.2027,1.20312,6429.5801
1.20312,1.20357,1.20151,1.20212,5448.0298
1.20211,1.20277,1.20179,1.20267,6165.1899
1.20267,1.20276,1.20187,1.20207,2842.02
1.20209,1.20241,1.20164,1.20215,4358.9102
1.20217,1.20268,1.20201,1.20226,4482.98
1.20225,1.20232,1.2003,1.20072,11869.2402
1.20072,1.20163,1.19991,1.20022,10227.21
1.2002,1.20147,1.19916,1.20061,11778.5098
1.20062,1.20273,1.20061,1.20236,10152.8398
1.20236,1.20368,1.20203,1.20313,8095.6299
1.20313,1.20375,1.20241,1.20336,7655.6099
1.20332,1.20341,1.20198,1.2029,8988.6904
1.20289,1.20461,1.20279,1.20426,12409.8096
1.20425,1.20637,1.20349,1.20623,12355.2002
1.20623,1.20805,1.20589,1.20784,12945.1104
1.20783,1.20846,1.20769,1.20795,5360.3901
1.20797,1.20892,1.20793,1.20856,5288.3799
1.20855,1.20874,1.20819,1.20838,4134.4199
1.20839,1.20943,1.20837,1.20891,3812.4399
1.20892,1.20905,1.20856,1.20898,2103.9651
1.20893,1.20913,1.20825,1.20842,987.554
1.2084,1.20886,1.20837,1.20848,1695.77
1.2085,1.20898,1.20837,1.20861,2287.76
1.20862,1.20934,1.20846,1.20914,3526.4199
1.20915,1.20919,1.20832,1.20835,2339.47
1.20834,1.20862,1.20825,1.20828,1943.4
1.20828,1.20895,1.20826,1.20885,1828.98
1.20884,1.20892,1.20839,1.20839,2537.1699
1.20841,1.20858,1.2079,1.20822,2873.1299
1.20821,1.21077,1.20806,1.20936,8566.75
1.20936,1.2094,1.20741,1.20754,11304.29
1.20754,1.21132,1.20749,1.21014,15395.1602
1.21013,1.21031,1.20821,1.20836,9692.1396
1.20835,1.20845,1.20596,1.20621,10073.1504
1.20623,1.20682,1.20581,1.20631,8089.6299
1.20632,1.20651,1.20432,1.20545,17914.1699
1.20546,1.20626,1.20427,1.20535,17406.7402
1.20541,1.20752,1.20468,1.20728,22339.0508
1.20728,1.20805,1.20714,1.20733,11212.2998
1.20731,1.20731,1.20653,1.20703,8204.9199
1.20701,1.20785,1.20685,1.20727,6502.8701
1.20727,1.20728,1.20642,1.20652,6421.3901
1.20651,1.2073,1.20612,1.20622,6312.1499
1.20621,1.20662,1.20614,1.20627,2404.4299
1.20627,1.20666,1.20617,1.20628,191.37
1.20628,1.20664,1.20435,1.20464,3125.8701
1.20463,1.20617,1.20463,1.20596,4544.9102
1.20597,1.2062,1.20467,1.2062,4826.1899
1.20618,1.2063,1.20491,1.20539,4172.6602
1.2054,1.20552,1.20486,1.20486,3513.6201
1.20488,1.20552,1.20435,1.20552,4755.3799
1.20553,1.20596,1.2052,1.20563,4571.8198
1.2056,1.20613,1.2055,1.20613,4766.02
1.20612,1.20624,1.20515,1.20521,7516.5
1.2052,1.20578,1.20361,1.20405,13009.6104
1.20406,1.20418,1.20266,1.20322,10373.6797
1.20325,1.20489,1.20313,1.20489,11811.7695
1.2049,1.2049,1.20339,1.20345,10580.0703
1.20345,1.20402,1.20275,1.20322,9207.7695
1.20322,1.20383,1.20279,1.20356,9047.8398
1.20356,1.20425,1.2033,1.20381,10174.8701
1.20378,1.20444,1.20222,1.20398,17843.6406
1.20396,1.20536,1.20388,1.20438,10743.7598
1.20438,1.20498,1.19901,1.19938,23821.5703
1.19937,1.19998,1.19655,1.19682,18885.8691
1.19683,1.1979,1.19644,1.19659,12313.6201
1.19658,1.19724,1.19615,1.19704,11838.835
1.19701,1.19747,1.19678,1.19692,2905.875
1.19679,1.19777,1.19657,1.19751,593.735
1.19751,1.19754,1.19605,1.19672,4135.02
1.19671,1.19687,1.19561,1.19664,4966.3198
1.19665,1.19665,1.19529,1.19605,6343.4199
1.19606,1.19638,1.19515,1.19632,5146.52
1.19632,1.19647,1.19583,1.19625,4250.7598
1.19625,1.19634,1.19552,1.19561,3269.55
1.19562,1.19618,1.19561,1.19595,3514.5801
1.19594,1.19598,1.19528,1.19534,4660.3398
1.19531,1.19608,1.19486,1.19502,13780.8896
1.195,1.19526,1.19141,1.19268,14249.1396
1.19267,1.19383,1.19207,1.19276,16632.5801
1.19275,1.19424,1.19271,1.19303,10458.25
1.19303,1.19393,1.19227,1.19317,10491.4805
1.19316,1.19432,1.19299,1.19352,11467.4902
1.19353,1.19412,1.18932,1.19178,26861.2695
1.19179,1.19463,1.19087,1.19158,24560.5996
1.19156,1.19288,1.1906,1.19066,30262.5098
1.19066,1.19173,1.1906,1.19135,17901.7891
1.19134,1.19194,1.19053,1.19119,9754.0303
1.19119,1.19182,1.19051,1.1913,7174.5098
1.19132,1.19179,1.19075,1.19124,4721.7798
1.19122,1.19227,1.19106,1.1916,4380.98
1.19158,1.19196,1.19085,1.19128,7432.6152
1.19177,1.19213,1.19168,1.19188,922.8975
1.19189,1.19319,1.19174,1.19263,5748.1699
1.19262,1.19321,1.19181,1.1926,5573.6802
1.19257,1.19287,1.19197,1.19272,5734.7798
1.19272,1.19284,1.19007,1.19055,5830.79
1.19056,1.19061,1.18987,1.19016,5587.52
1.19014,1.19061,1.18991,1.19057,3871.5601
1.19056,1.19131,1.19056,1.19121,5633.8398
1.1912,1.19145,1.18887,1.18922,5777.5601
1.18922,1.18978,1.18786,1.18861,9860.9805
1.1886,1.18964,1.18754,1.18775,11600.7998
1.18775,1.18794,1.18652,1.1872,10954.2695
1.18721,1.18806,1.18669,1.18782,7850.7798
1.18783,1.18805,1.18669,1.18675,7920.46
1.18675,1.18732,1.18584,1.18617,9220.9902
1.18616,1.18749,1.18565,1.18711,13173.1904
1.18711,1.18871,1.18706,1.18791,17134.8105
1.18791,1.18869,1.18576,1.18576,19732.7891
