adx,DI_plus,DI_minus
nan,9.92,33.09
nan,9.3,32.42
nan,8.49,33.49
nan,7.63,37.15
nan,7.1,34.59
nan,6.18,37.55
nan,5.56,38.39
nan,7.32,35.11
nan,6.89,33.48
nan,5.87,40.17
nan,5.02,40.47
nan,5.64,36.72
nan,4.95,38.29
nan,8.36,33.5
nan,8.41,31.67
nan,7.48,35.49
nan,7.5,32.34
nan,7.0,30.19
nan,6.69,30.01
nan,6.39,30.03
nan,5.99,31.66
nan,7.28,28.85
nan,9.34,27.74
nan,10.03,26.7
nan,10.42,25.86
nan,9.58,28.11
nan,13.23,26.17
nan,14.15,25.38
nan,15.4,24.37
nan,16.28,23.3
nan,15.53,23.66
nan,14.66,24.75
nan,14.09,23.8
nan,15.81,22.58
nan,17.35,21.42
nan,16.52,21.74
nan,15.83,20.83
nan,17.21,19.78
nan,15.47,24.19
nan,14.66,24.45
nan,13.61,24.28
nan,14.47,23.01
nan,13.88,22.07
nan,13.42,21.34
nan,12.74,24.03
nan,12.22,24.42
nan,11.44,25.82
nan,10.8,24.74
nan,15.03,23.18
nan,20.6,21.28
nan,20.04,20.56
nan,19.49,20.0
nan,18.65,21.79
nan,17.62,23.83
nan,17.06,22.3
nan,17.5,21.71
nan,16.89,21.78
nan,15.63,24.5
nan,14.17,29.3
nan,13.2,27.3
nan,17.42,25.55
nan,23.59,22.91
nan,25.84,21.27
nan,24.09,23.19
nan,22.52,22.56
nan,21.19,21.2
nan,19.11,28.2
nan,17.91,27.02
nan,16.93,25.54
nan,15.65,29.03
nan,14.24,29.87
nan,12.81,30.94
nan,11.29,32.56
nan,10.12,33.52
nan,9.32,30.87
nan,10.33,27.69
nan,9.66,25.88
nan,9.63,24.29
nan,8.64,29.67
nan,8.12,27.88
nan,7.04,32.21
nan,6.63,30.32
nan,10.03,28.04
nan,11.12,26.85
nan,10.33,27.96
nan,12.26,26.36
nan,11.37,27.56
nan,12.82,24.96
nan,14.15,22.76
nan,15.68,21.72
nan,16.08,20.56
nan,15.47,21.49
nan,14.61,24.55
nan,13.63,26.31
nan,12.46,27.65
nan,11.67,29.1
nan,13.78,27.1
nan,19.61,24.7
nan,21.35,23.69
nan,20.09,23.25
nan,19.04,22.22
nan,18.2,21.24
nan,17.82,20.49
nan,19.87,19.2
nan,18.55,23.85
nan,17.32,24.7
nan,16.54,24.75
nan,18.02,23.79
nan,20.88,22.04
nan,20.4,20.23
nan,19.37,19.22
nan,18.17,19.79
nan,16.69,22.08
nan,15.78,21.42
nan,17.03,20.57
nan,17.71,19.81
nan,18.12,19.07
nan,17.05,19.1
nan,16.06,21.33
nan,14.46,26.21
nan,12.71,29.27
nan,13.24,26.73
nan,12.67,25.6
nan,11.33,30.07
nan,10.21,33.28
nan,9.53,32.47
nan,12.35,28.98
nan,11.2,29.75
nan,10.61,28.2
nan,13.64,26.25
nan,14.73,24.53
nan,13.81,23.0
nan,13.23,22.02
nan,12.17,23.98
nan,11.45,25.38
nan,10.45,27.88
nan,9.29,27.74
nan,8.63,27.05
nan,8.13,25.27
nan,7.64,24.4
nan,12.67,22.37
nan,15.19,20.87
nan,17.87,19.99
nan,16.99,19.74
nan,19.99,18.06
nan,22.47,15.85
nan,21.35,15.06
nan,22.58,14.24
nan,21.96,13.84
nan,20.62,15.04
nan,19.73,14.39
nan,18.64,16.55
nan,19.03,15.69
nan,24.96,14.28
nan,25.41,13.51
nan,25.63,12.61
nan,27.16,11.87
nan,25.67,11.22
nan,27.73,10.5
nan,25.24,11.18
nan,28.95,9.97
nan,28.08,9.16
nan,26.42,8.65
nan,25.13,10.87
nan,23.57,12.14
nan,23.32,11.02
nan,22.18,10.48
nan,24.66,9.8
nan,27.53,9.15
nan,28.95,8.38
nan,26.39,12.72
nan,25.35,11.88
nan,24.02,13.28
nan,22.47,15.01
nan,22.4,13.98
nan,21.31,16.4
nan,20.21,15.86
nan,22.08,14.43
nan,21.62,13.85
nan,20.11,15.91
nan,19.1,15.11
nan,18.75,14.27
nan,18.02,13.72
nan,22.72,12.4
nan,21.16,15.57
nan,18.22,24.09
nan,16.86,22.91
nan,16.49,21.78
nan,15.21,23.8
nan,14.32,23.36
nan,15.73,21.97
nan,15.64,20.58
nan,19.73,19.0
nan,21.03,17.76
nan,21.52,16.98
nan,21.7,16.13
nan,20.88,15.9
nan,24.69,14.72
nan,24.51,13.71
nan,24.88,12.86
nan,27.16,12.15
nan,34.55,10.55
nan,36.95,9.7
nan,37.49,9.11
nan,35.01,8.85
nan,38.74,7.76
nan,33.48,8.27
nan,30.65,12.53
nan,28.73,13.33
nan,29.58,12.46
nan,27.87,11.72
nan,27.97,11.15
nan,25.33,18.06
nan,23.54,16.79
nan,21.85,16.22
nan,22.29,14.91
nan,20.68,15.7
nan,18.28,17.91
nan,21.03,16.47
nan,20.54,15.06
nan,17.81,24.37
nan,16.64,25.97
nan,15.72,24.54
nan,16.33,23.22
nan,15.62,22.21
nan,22.25,20.18
nan,19.23,26.72
nan,17.97,24.97
nan,17.09,23.74
nan,18.38,22.45
nan,16.88,23.86
nan,21.87,21.27
nan,20.18,22.59
nan,20.76,21.26
nan,18.24,26.09
nan,16.77,29.46
nan,15.75,27.68
nan,14.82,26.78
nan,15.37,25.45
nan,14.75,24.43
nan,16.93,23.09
nan,14.52,31.54
nan,13.73,31.48
nan,14.27,29.47
nan,14.93,28.19
nan,13.95,28.78
nan,13.27,27.37
nan,14.33,26.23
nan,14.58,24.99
nan,13.22,27.76
nan,12.5,26.24
nan,12.64,25.17
nan,14.87,24.13
nan,16.91,22.11
nan,19.2,20.17
nan,21.73,18.72
nan,20.05,18.16
nan,18.3,25.01
nan,20.07,23.0
nan,21.79,21.69
nan,27.03,19.64
nan,25.99,18.57
nan,24.79,17.72
nan,23.17,18.54
nan,21.92,18.42
nan,20.91,17.57
nan,20.12,18.45
nan,19.2,19.33
nan,18.06,20.61
nan,18.9,19.11
nan,18.72,18.13
nan,19.61,17.45
nan,18.52,18.39
nan,17.45,21.04
nan,16.45,22.92
nan,15.81,22.02
nan,14.33,26.87
nan,13.21,28.57
nan,12.4,26.83
nan,11.71,25.33
nan,13.21,22.9
nan,17.75,20.85
nan,18.69,19.63
nan,18.51,18.62
nan,17.92,17.5
nan,16.93,16.53
nan,21.09,15.1
nan,20.28,14.52
nan,21.58,13.74
nan,22.44,12.86
nan,24.66,11.61
nan,23.85,10.94
nan,22.67,12.13
nan,21.64,14.0
nan,22.71,13.08
nan,26.94,11.68
nan,32.4,10.54
nan,33.13,9.57
nan,30.98,8.95
nan,29.35,8.48
nan,27.75,9.04
nan,26.8,8.64
nan,28.0,7.47
nan,26.45,7.06
nan,30.29,6.41
nan,28.66,6.07
nan,26.19,10.21
nan,25.12,11.26
nan,23.19,16.45
nan,21.93,15.56
nan,26.12,14.05
nan,30.93,12.46
nan,30.64,11.27
nan,30.4,10.5
nan,26.75,17.53
nan,25.08,19.13
nan,23.7,19.57
nan,24.92,18.55
nan,22.73,19.19
nan,20.5,24.1
nan,19.14,25.17
nan,19.97,23.27
nan,20.56,21.78
nan,22.17,20.16
nan,21.06,19.16
nan,24.85,17.48
nan,23.72,15.46
nan,22.05,14.37
nan,20.6,13.43
nan,20.04,13.06
nan,21.48,12.55
nan,24.41,11.57
nan,28.03,10.59
nan,26.68,10.08
nan,24.85,11.73
nan,28.25,10.68
nan,27.43,9.79
nan,34.62,8.08
nan,33.11,7.64
nan,33.98,7.14
nan,32.05,6.73
nan,33.37,6.24
nan,31.43,5.79
nan,29.85,8.91
nan,29.97,8.1
nan,29.78,7.76
nan,29.15,7.36
nan,27.93,7.05
nan,25.78,10.68
nan,28.73,9.39
nan,27.43,8.97
nan,25.47,13.83
nan,23.85,14.06
nan,22.53,13.28
nan,21.46,14.27
nan,22.45,13.56
nan,25.24,12.71
nan,23.37,13.75
nan,25.35,12.61
nan,24.51,11.99
nan,31.59,10.66
nan,27.15,12.45
nan,23.51,22.16
nan,21.3,21.64
nan,20.25,20.58
nan,18.89,22.39
nan,21.56,21.16
nan,23.75,19.92
nan,25.36,18.51
nan,29.41,16.46
nan,27.39,15.33
nan,26.09,16.27
nan,29.3,15.22
nan,34.1,13.48
nan,32.64,12.65
nan,31.8,11.98
nan,34.45,10.86
nan,32.25,10.09
nan,30.56,9.56
nan,31.01,8.82
nan,28.45,13.48
nan,24.58,16.19
nan,24.55,15.1
nan,22.09,19.49
nan,20.2,20.36
nan,18.84,21.89
nan,21.02,20.6
nan,20.79,19.01
nan,19.73,18.04
nan,18.6,20.64
nan,17.32,20.99
nan,16.35,19.48
nan,15.14,24.65
nan,14.44,23.51
nan,19.0,21.0
nan,23.38,19.39
nan,23.38,18.11
nan,26.83,16.93
nan,27.11,15.75
nan,24.21,19.32
nan,22.75,18.15
nan,21.19,17.52
nan,24.5,15.81
nan,22.4,14.45
nan,20.47,13.77
nan,21.85,13.0
nan,22.04,12.34
nan,21.86,11.75
nan,19.45,17.43
nan,17.81,17.24
nan,17.16,16.61
nan,17.95,15.88
nan,16.7,17.83
nan,15.35,17.33
nan,16.05,16.49
nan,15.16,19.59
nan,14.0,19.9
nan,13.33,18.95
nan,12.07,21.58
nan,13.16,20.14
nan,12.35,20.45
nan,10.8,28.53
nan,9.97,26.34
nan,16.23,23.94
nan,19.88,22.56
nan,19.89,21.17
nan,18.84,20.04
nan,17.44,21.73
nan,16.2,22.96
nan,14.91,22.34
nan,16.74,21.13
nan,16.53,20.44
nan,15.02,26.27
nan,14.15,26.89
nan,13.4,25.5
nan,14.24,24.31
nan,14.41,22.78
nan,15.64,21.68
nan,14.73,21.63
nan,17.14,20.22
nan,18.92,19.11
nan,18.18,18.37
nan,34.53,14.35
nan,35.27,13.34
nan,33.99,11.86
nan,32.01,11.17
nan,30.87,10.77
nan,29.61,12.02
nan,28.27,12.1
nan,31.95,11.2
nan,30.44,10.67
nan,32.37,9.9
nan,38.01,8.78
nan,34.07,8.29
nan,32.33,7.87
nan,32.74,7.57
nan,32.5,6.97
nan,30.79,8.33
nan,29.44,7.97
nan,30.32,7.5
nan,30.0,7.1
nan,28.76,8.8
nan,27.2,12.52
nan,25.62,12.55
nan,23.84,13.97
nan,25.23,13.19
nan,22.89,17.33
nan,20.33,23.7
nan,21.01,22.64
nan,19.31,25.21
nan,18.03,23.54
nan,16.7,26.12
nan,15.32,25.8
nan,14.49,24.39
nan,17.21,22.61
nan,16.42,21.57
nan,16.69,20.06
nan,17.29,18.63
nan,16.13,18.73
nan,13.26,23.05
nan,11.73,22.88
nan,13.71,20.71
nan,14.09,20.12
nan,15.1,19.27
nan,13.67,21.44
nan,12.47,25.84
nan,11.37,29.04
nan,9.83,35.35
nan,9.1,32.73
nan,6.85,45.15
nan,6.42,42.3
nan,7.1,40.18
nan,6.38,42.03
nan,10.08,39.63
nan,11.11,36.29
nan,10.35,35.72
nan,9.6,34.42
nan,9.01,33.69
nan,8.97,32.25
nan,10.65,30.9
nan,12.26,29.2
nan,11.75,27.8
nan,10.89,28.62
nan,9.93,29.54
nan,8.39,36.16
nan,7.63,37.68
nan,7.93,36.25
nan,7.48,36.19
nan,8.8,34.4
nan,8.23,36.57
nan,13.5,32.17
nan,13.95,30.51
nan,17.39,28.31
nan,18.73,26.85
nan,17.71,27.49
nan,16.59,28.47
nan,15.29,29.9
nan,16.34,27.85
nan,15.66,26.7
nan,16.59,25.63
nan,17.13,24.24
nan,15.86,26.46
nan,15.08,25.17
nan,15.52,23.72
nan,19.79,22.17
nan,20.52,21.11
nan,21.23,19.98
nan,19.58,19.82
nan,20.19,18.18
nan,19.31,19.21
nan,18.14,22.03
nan,16.88,22.61
nan,16.14,21.62
nan,14.94,22.05
nan,17.69,21.0
nan,16.58,21.17
nan,15.86,20.85
nan,13.57,29.95
nan,12.76,28.15
nan,11.99,26.74
nan,10.58,27.66
nan,9.91,25.9
nan,9.33,26.13
nan,8.52,25.94
nan,11.09,23.91
nan,11.13,22.8
nan,25.22,18.94
nan,28.6,17.56
nan,28.2,16.63
nan,28.87,15.07
nan,28.9,14.18
nan,27.39,13.29
nan,30.38,12.33
nan,28.88,11.72
nan,27.86,11.31
nan,26.69,13.64
nan,26.57,12.9
nan,25.21,12.23
nan,24.15,11.73
nan,22.22,16.04
nan,20.83,17.23
nan,19.69,16.29
nan,20.72,15.54
nan,19.25,18.1
nan,18.03,19.95
nan,17.25,19.06
nan,16.23,20.98
nan,28.6,17.07
nan,30.28,15.33
nan,29.09,14.73
nan,25.61,22.77
nan,22.87,27.36
nan,21.12,26.82
nan,20.93,25.47
nan,21.31,24.25
nan,19.97,25.21
nan,17.5,31.54
nan,16.34,29.46
nan,18.65,27.98
nan,18.87,26.44
nan,21.11,24.91
nan,20.8,23.09
nan,20.75,21.97
nan,19.4,23.2
nan,17.48,22.76
nan,19.3,21.25
nan,18.2,20.76
nan,18.67,19.88
nan,21.82,18.83
nan,20.04,23.81
nan,18.41,22.91
nan,20.92,21.42
nan,19.89,20.2
nan,19.17,19.47
nan,17.95,21.15
nan,17.47,20.4
nan,15.07,23.05
nan,14.36,21.96
nan,13.8,21.27
nan,12.98,23.07
nan,11.8,22.88
nan,13.49,21.89
nan,12.74,21.42
nan,12.16,23.14
nan,11.52,22.22
nan,11.08,22.63
nan,10.54,22.39
nan,12.28,21.62
nan,15.08,20.5
nan,15.78,19.61
nan,15.18,18.7
nan,19.1,17.0
nan,17.99,15.69
nan,21.99,13.24
nan,20.34,12.25
nan,22.91,11.23
nan,21.78,12.26
nan,21.0,11.83
nan,22.32,11.25
nan,21.44,10.81
nan,18.12,21.56
nan,17.18,20.43
nan,16.45,19.31
nan,15.27,23.11
nan,13.78,22.81
nan,13.13,21.72
nan,11.97,27.49
nan,11.22,27.25
nan,9.78,31.44
nan,9.31,29.95
nan,8.48,29.54
nan,8.01,27.91
nan,7.5,26.87
nan,6.05,36.1
nan,5.55,33.13
nan,5.24,31.28
nan,5.0,29.83
nan,15.56,26.19
nan,15.02,25.28
nan,16.55,23.82
nan,15.34,24.97
nan,14.75,24.0
nan,16.33,23.17
nan,18.07,22.27
nan,20.96,20.93
nan,20.61,19.32
nan,19.31,17.94
nan,17.75,21.39
nan,15.64,27.04
nan,14.82,27.16
nan,17.27,25.19
nan,23.07,23.2
nan,24.03,21.97
nan,22.68,21.62
nan,23.2,20.74
nan,22.2,20.56
nan,20.47,24.31
nan,19.47,24.05
nan,29.31,20.7
nan,27.16,19.18
nan,24.29,25.3
nan,21.84,26.56
nan,20.59,25.03
nan,19.7,23.96
nan,17.47,28.86
nan,16.21,26.78
nan,14.76,26.43
nan,13.11,32.57
nan,10.86,39.51
nan,10.08,36.69
nan,9.14,38.35
nan,10.41,35.49
nan,9.49,34.89
nan,14.03,32.27
nan,13.13,30.86
nan,12.68,30.35
nan,11.82,31.33
nan,10.38,35.98
nan,9.63,34.38
nan,12.96,31.44
nan,14.02,29.59
nan,15.38,28.28
nan,16.33,27.11
nan,15.17,28.7
nan,18.15,25.92
nan,18.96,24.86
nan,17.82,26.03
nan,17.05,24.9
nan,19.43,22.64
nan,18.79,21.81
nan,18.54,20.75
nan,17.17,24.75
nan,15.83,28.01
nan,14.89,27.69
nan,15.58,26.1
nan,14.72,25.29
nan,13.1,29.73
nan,11.71,27.4
nan,11.96,26.56
nan,11.08,27.67
nan,10.38,26.79
nan,9.81,27.28
nan,15.54,23.76
nan,19.94,21.46
nan,25.59,19.53
nan,27.2,18.8
nan,25.67,20.26
nan,24.84,19.54
nan,28.14,18.5
nan,25.71,18.65
nan,24.4,17.7
nan,22.74,21.28
nan,21.06,22.59
nan,19.24,22.29
nan,17.17,22.61
nan,15.64,26.84
nan,13.44,36.42
nan,12.57,34.04
nan,10.45,43.43
nan,9.85,40.94
nan,9.11,40.37
nan,8.35,39.06
nan,7.64,37.73
nan,7.23,35.44
nan,6.86,33.63
nan,9.24,31.59
nan,12.5,29.87
nan,11.51,31.37
nan,10.82,30.35
nan,12.02,28.66
nan,12.04,27.25
nan,10.95,28.18
nan,9.22,37.29
nan,8.14,32.99
nan,8.19,30.45
nan,7.63,31.6
nan,8.3,28.89
nan,8.7,27.34
nan,13.46,25.21
nan,12.76,23.89
nan,14.98,22.26
nan,14.23,21.14
nan,12.97,22.05
nan,12.13,23.42
nan,12.77,21.53
nan,13.12,20.86
nan,12.25,22.86
nan,14.12,20.97
nan,13.84,19.94
nan,14.43,19.26
nan,13.89,18.88
nan,18.61,16.94
nan,19.5,15.97
nan,18.81,15.4
nan,18.08,15.15
nan,16.61,19.45
nan,15.48,18.7
nan,15.39,17.65
nan,16.51,16.98
nan,16.38,16.4
nan,19.54,14.54
nan,18.74,13.95
nan,17.88,13.68
nan,17.33,13.26
nan,21.38,12.53
nan,23.46,11.64
nan,24.24,11.07
nan,25.46,10.11
nan,28.36,9.2
nan,27.06,10.52
nan,25.85,10.78
nan,24.99,10.42
nan,28.02,9.71
nan,27.44,8.93
nan,26.35,8.57
nan,25.17,11.0
nan,23.57,11.46
nan,22.79,11.09
nan,21.47,11.9
nan,20.02,15.95
nan,18.32,19.38
nan,19.75,17.44
nan,18.79,16.59
nan,21.34,15.41
nan,32.23,13.06
nan,31.15,12.37
nan,29.11,15.05
nan,28.07,14.51
nan,27.25,14.08
nan,33.79,12.27
nan,31.33,11.38
nan,28.59,14.01
nan,26.39,14.87
nan,24.87,14.01
nan,23.7,13.35
nan,23.03,12.62
nan,26.08,11.88
nan,25.01,11.39
nan,23.34,14.36
nan,22.74,13.31
nan,21.71,12.71
nan,23.72,11.76
nan,22.06,15.74
nan,21.08,15.04
nan,18.99,20.34
nan,17.83,19.09
nan,16.94,18.15
nan,22.69,16.31
nan,22.79,15.23
nan,21.12,17.1
nan,18.74,23.81
nan,16.97,27.67
nan,15.92,25.97
nan,16.87,24.08
nan,19.14,22.02
nan,21.24,20.93
nan,19.24,21.84
nan,17.93,24.43
nan,17.27,23.24
nan,17.14,22.35
nan,16.15,23.42
nan,14.85,25.13
nan,16.23,22.28
nan,21.09,19.97
nan,30.25,16.9
nan,36.92,14.59
nan,35.97,13.68
nan,34.0,14.8
nan,35.09,13.79
nan,33.51,13.17
nan,32.17,12.64
nan,28.8,17.85
nan,26.58,17.59
nan,29.45,16.17
nan,27.89,15.43
nan,26.1,17.27
nan,24.2,18.48
nan,22.83,17.44
nan,24.78,16.55
nan,23.32,17.79
nan,22.25,16.98
nan,21.24,18.08
nan,20.46,18.54
nan,19.69,18.64
nan,23.65,16.72
nan,22.59,15.98
nan,28.04,14.34
nan,26.76,13.69
nan,25.02,15.71
nan,30.8,13.54
nan,33.22,12.34
nan,31.48,11.69
nan,31.62,11.15
nan,29.74,13.1
nan,28.23,15.05
nan,26.49,15.87
nan,25.17,15.5
nan,25.24,14.97
nan,26.97,14.07
nan,25.51,13.3
nan,22.88,16.6
nan,21.86,15.85
nan,21.82,15.16
nan,20.99,15.91
nan,23.65,14.93
nan,23.25,14.3
nan,22.15,16.4
nan,20.83,20.07
nan,20.87,19.0
nan,20.22,18.41
nan,33.93,14.99
nan,24.23,25.01
nan,20.17,28.96
nan,18.88,27.11
nan,17.15,29.49
nan,16.72,27.82
nan,17.55,25.71
nan,21.44,23.58
nan,20.44,22.48
nan,25.67,20.39
nan,25.62,18.5
nan,24.52,17.7
nan,26.94,16.85
nan,23.71,22.5
nan,21.8,22.02
nan,22.59,20.62
nan,21.47,21.16
nan,20.6,20.51
nan,23.34,19.28
nan,23.16,18.41
nan,22.32,17.74
nan,21.68,18.17
nan,19.99,20.84
nan,19.18,19.99
nan,19.05,18.98
nan,17.92,20.02
nan,22.92,17.62
nan,21.33,16.4
nan,20.01,18.29
nan,18.49,21.92
nan,18.19,20.85
nan,22.24,19.72
nan,21.26,18.84
nan,22.77,17.95
nan,21.13,20.81
nan,19.52,23.92
nan,17.18,26.21
nan,18.12,24.93
nan,18.2,23.48
nan,17.18,23.28
nan,17.57,21.52
nan,16.84,20.37
nan,15.78,22.67
nan,16.98,21.34
nan,29.33,17.53
nan,27.5,16.44
nan,25.43,17.08
nan,24.36,16.96
nan,23.2,17.18
nan,23.44,16.38
nan,22.64,15.87
nan,21.06,17.7
nan,20.37,17.12
nan,19.54,17.11
nan,18.28,19.29
nan,16.32,23.08
nan,15.46,21.86
nan,18.69,20.84
nan,17.33,22.37
nan,16.76,22.84
nan,15.95,23.15
nan,14.43,28.99
nan,13.49,27.12
nan,12.45,27.4
nan,12.59,26.03
nan,16.55,23.87
nan,18.99,21.78
nan,17.74,20.35
nan,17.18,19.34
nan,16.69,18.39
nan,16.47,17.48
nan,17.1,16.79
nan,15.99,18.34
nan,15.47,17.75
nan,12.67,23.65
nan,11.35,21.18
nan,15.09,19.88
nan,14.39,21.46
nan,13.65,21.58
nan,13.63,20.42
nan,12.79,19.85
nan,11.75,24.01
nan,10.63,25.24
nan,9.49,29.69
nan,8.31,33.52
nan,11.69,30.44
nan,10.38,31.66
nan,9.25,33.24
nan,8.35,35.76
nan,7.33,34.16
nan,6.62,35.6
nan,5.98,33.69
nan,10.46,31.11
nan,10.36,29.59
nan,11.73,28.26
nan,11.16,28.12
nan,10.54,28.61
nan,10.93,27.15
nan,11.55,26.03
nan,11.25,24.98
nan,12.15,23.98
nan,10.83,28.65
nan,12.54,24.72
nan,14.14,23.3
nan,15.47,22.33
nan,13.79,24.13
nan,12.99,23.01
nan,15.17,22.17
nan,14.48,22.24
nan,13.56,23.84
nan,13.08,23.0
nan,14.8,22.22
nan,14.03,22.57
nan,15.3,21.82
nan,14.01,23.65
nan,13.34,26.93
nan,12.43,28.79
nan,11.55,28.64
nan,10.84,27.73
nan,9.87,32.51
nan,8.98,30.7
nan,9.27,28.48
nan,8.39,28.61
nan,10.91,25.96
nan,12.97,24.29
nan,13.22,23.23
nan,18.47,21.77
nan,17.3,20.52
nan,30.81,17.16
nan,30.29,16.03
nan,28.45,15.06
nan,26.36,17.76
nan,25.09,16.9
nan,24.82,16.1
nan,23.32,16.16
nan,21.75,19.4
nan,22.12,18.4
nan,22.63,16.57
nan,26.78,15.38
nan,23.56,18.48
nan,22.66,19.28
nan,22.66,18.17
nan,21.54,17.28
nan,22.89,16.45
nan,21.48,17.85
nan,19.37,20.67
nan,18.33,18.32
nan,17.34,17.32
nan,16.13,17.55
nan,15.07,16.53
nan,18.24,15.03
nan,17.22,15.87
nan,14.61,27.55
nan,13.58,25.61
nan,14.19,23.79
nan,14.88,22.78
nan,14.23,21.85
nan,13.8,20.81
nan,13.58,19.72
nan,12.1,24.79
nan,11.03,23.72
nan,12.43,22.45
nan,11.07,25.17
nan,10.18,28.36
nan,13.19,26.38
nan,15.34,24.56
nan,13.72,28.07
nan,17.07,24.96
nan,19.89,22.3
nan,18.09,26.44
nan,16.87,24.65
nan,15.07,27.73
nan,13.2,29.2
nan,11.03,34.31
nan,9.81,31.44
nan,11.0,29.81
nan,11.89,28.6
nan,11.1,30.01
nan,10.26,28.9
nan,9.48,28.9
nan,8.82,28.49
nan,8.15,30.27
nan,8.74,28.46
nan,9.88,27.46
nan,11.56,25.99
nan,10.6,26.69
nan,9.61,26.08
nan,11.2,24.69
nan,10.74,24.19
nan,11.61,23.02
nan,16.26,21.41
nan,15.69,20.66
nan,17.49,19.48
nan,17.42,18.59
nan,16.25,20.38
nan,15.26,21.46
nan,14.36,22.72
nan,13.49,22.54
nan,21.36,18.98
nan,22.1,17.88
nan,23.09,16.59
nan,22.02,15.82
nan,22.25,15.02
nan,21.4,15.61
nan,24.75,14.57
nan,23.4,14.71
nan,22.54,14.78
nan,21.5,16.03
nan,25.06,14.74
nan,23.64,13.91
nan,26.84,13.13
nan,24.82,13.67
nan,23.53,14.29
nan,22.16,14.16
nan,21.86,13.62
nan,22.43,12.78
nan,21.3,14.52
nan,19.8,16.18
nan,18.46,15.08
nan,17.81,14.55
nan,27.43,12.62
nan,29.49,11.68
nan,27.74,12.69
nan,26.91,11.67
nan,24.65,15.34
nan,23.33,14.52
nan,21.67,16.53
nan,22.99,15.5
nan,23.23,14.72
nan,22.03,14.53
nan,22.51,13.65
nan,21.66,13.13
nan,20.29,17.68
nan,19.1,19.54
nan,20.32,17.96
nan,20.97,16.72
nan,25.0,15.47
nan,31.83,13.96
nan,51.03,10.0
nan,48.87,8.87
nan,45.38,10.16
nan,42.39,12.05
nan,39.66,11.25
nan,37.71,10.7
nan,37.89,9.97
nan,36.65,9.88
nan,31.71,17.94
nan,29.5,16.69
nan,28.6,16.11
nan,27.11,17.42
nan,26.62,16.32
nan,25.25,18.4
nan,23.22,22.07
nan,21.6,20.87
nan,17.6,32.29
nan,15.88,29.15
nan,16.94,27.69
nan,20.71,24.81
nan,25.56,22.17
nan,25.88,20.66
nan,24.81,19.81
nan,24.57,18.57
nan,22.87,22.64
nan,21.48,24.35
nan,19.92,25.08
nan,18.91,23.8
nan,22.35,22.28
nan,20.63,23.18
nan,19.4,21.8
nan,18.33,21.26
nan,17.34,20.12
nan,16.12,21.68
nan,15.19,20.43
nan,16.37,19.77
nan,15.62,20.04
nan,17.11,18.35
nan,16.61,17.82
nan,18.65,16.13
nan,17.68,16.48
nan,17.06,15.91
nan,21.71,14.21
nan,20.53,13.44
nan,21.92,11.94
nan,20.76,11.31
nan,19.67,14.04
nan,25.25,12.4
nan,25.42,11.4
nan,24.39,11.48
nan,29.83,10.25
nan,33.5,9.29
nan,32.01,10.33
nan,26.84,20.32
nan,23.73,21.72
nan,22.11,20.24
nan,24.72,19.17
nan,23.99,18.4
nan,22.48,22.67
nan,20.92,24.61
nan,19.75,23.24
nan,19.06,22.42
nan,18.79,21.33
nan,20.88,20.25
nan,20.14,19.27
nan,19.16,20.86
nan,18.47,20.11
nan,18.19,19.3
nan,22.23,17.23
nan,25.09,15.7
nan,26.29,14.75
nan,25.89,13.24
nan,24.59,14.22
nan,25.86,13.44
nan,31.07,11.52
nan,28.32,10.5
nan,42.54,8.16
nan,42.43,7.23
nan,39.28,6.69
nan,36.57,6.23
nan,36.51,5.89
nan,34.25,8.99
nan,32.57,8.51
nan,36.4,7.6
nan,34.48,6.91
nan,33.1,6.63
nan,29.36,11.27
nan,27.63,10.83
nan,28.37,10.36
nan,28.12,9.79
nan,26.63,9.27
nan,29.63,8.74
nan,29.73,8.03
nan,28.23,9.22
nan,26.88,8.78
nan,29.25,7.9
nan,31.94,7.24
nan,34.03,6.52
nan,31.9,5.82
nan,30.49,5.56
nan,26.45,14.9
nan,23.26,16.82
nan,21.51,15.56
nan,26.56,14.42
nan,23.86,17.52
nan,21.8,16.35
nan,19.27,24.33
nan,17.43,23.88
nan,18.74,21.97
nan,16.29,23.95
nan,14.76,27.21
nan,13.34,26.74
nan,12.67,25.4
nan,15.22,24.37
nan,16.41,23.3
nan,15.81,22.28
nan,18.58,20.69
nan,17.61,20.49
nan,16.4,21.65
nan,17.09,20.46
nan,18.24,19.34
nan,17.2,20.06
nan,16.32,18.91
nan,15.57,18.05
nan,14.55,19.43
nan,14.03,18.83
nan,13.15,21.32
nan,12.49,21.68
nan,14.85,20.73
nan,17.92,19.6
nan,16.97,19.27
nan,16.2,20.32
nan,17.84,19.05
nan,16.92,20.11
nan,17.76,19.23
nan,24.97,17.21
nan,23.91,16.32
nan,24.81,15.14
nan,23.71,15.09
nan,22.53,17.2
nan,23.48,16.08
nan,21.09,18.99
nan,19.75,17.79
nan,18.49,16.8
nan,15.32,28.21
nan,13.95,26.68
nan,12.77,28.48
nan,11.88,26.86
nan,11.21,25.35
nan,10.12,31.01
nan,9.3,30.27
nan,8.41,29.99
nan,9.41,28.37
nan,8.48,28.5
nan,10.64,25.71
nan,11.8,24.26
nan,12.81,22.56
nan,12.93,21.83
nan,11.91,25.04
nan,11.84,23.64
nan,12.74,22.62
nan,13.23,21.63
nan,12.5,22.82
