adx,DI_plus,DI_minus
8.39,25.72,16.88
9.62,23.95,16.36
9.37,21.77,20.49
9.11,20.78,19.56
8.61,20.08,20.59
9.22,18.7,23.86
9.89,17.96,22.26
9.9,16.6,21.97
9.32,16.67,20.62
9.61,15.63,20.66
11.07,14.46,22.55
11.92,14.71,21.74
13.51,13.58,25.11
15.33,12.0,25.26
16.13,12.53,24.26
16.57,13.91,23.22
17.4,16.06,21.52
17.77,17.06,20.15
18.34,16.01,19.27
18.9,14.74,22.12
19.7,14.04,21.86
19.67,15.65,20.53
19.04,18.85,19.55
18.84,22.29,17.86
18.77,25.21,16.5
18.82,23.38,15.6
18.24,22.23,14.32
18.14,27.23,13.32
18.31,26.1,12.77
19.28,27.09,12.0
19.63,25.27,17.03
20.95,27.85,16.1
22.38,27.78,15.2
24.77,39.66,12.02
27.03,38.38,11.63
29.44,36.17,12.98
32.78,34.94,12.12
35.55,33.85,11.33
36.86,31.7,13.83
37.33,29.63,17.19
36.0,25.11,23.62
36.84,17.36,46.95
37.68,15.69,42.42
37.63,16.56,36.79
38.34,18.72,34.31
38.77,17.43,34.36
39.01,16.5,32.52
37.53,15.62,30.81
36.01,15.19,29.65
35.23,14.31,30.58
33.87,15.65,28.76
32.42,15.12,27.79
31.59,15.12,26.69
31.05,16.91,24.84
34.23,13.77,38.73
34.58,12.59,38.78
34.94,11.93,36.74
36.54,10.37,42.0
38.76,9.42,38.16
40.97,8.52,38.38
43.14,8.27,36.52
45.35,7.8,35.17
45.63,14.42,30.76
44.75,17.44,28.36
44.34,16.54,26.89
44.17,15.37,26.8
44.13,14.85,25.89
44.86,14.25,26.0
43.55,13.8,25.18
40.77,18.08,23.03
38.52,16.18,24.02
35.6,15.09,22.39
32.33,16.12,21.68
29.17,15.38,22.75
26.04,14.77,21.86
22.5,15.89,21.13
20.07,20.21,19.39
18.51,19.45,18.65
17.04,18.49,19.71
15.9,17.5,21.88
14.69,17.08,20.99
13.71,15.79,21.56
12.73,14.98,20.46
12.34,16.86,19.25
11.26,19.67,18.05
10.36,18.66,21.44
9.81,18.15,20.86
8.73,18.41,20.05
7.36,19.1,19.18
6.97,21.25,17.89
7.43,20.34,17.12
9.0,25.62,15.7
10.48,24.84,15.22
10.48,23.28,18.64
10.52,22.54,18.14
9.87,20.61,23.42
9.53,19.17,23.79
10.13,17.83,24.07
11.41,16.12,25.39
12.51,15.04,23.68
13.22,16.24,22.82
13.81,16.93,21.82
14.66,16.66,21.2
14.73,23.07,19.04
14.95,22.6,17.87
13.59,20.99,18.98
11.97,19.93,20.45
11.93,18.58,22.95
11.72,18.49,21.63
12.51,16.55,23.57
11.92,20.71,21.77
11.23,19.55,21.71
10.42,18.28,22.8
9.61,17.2,21.45
8.78,18.58,20.58
9.5,28.3,17.82
11.03,31.6,15.75
12.74,28.27,14.09
14.3,26.99,13.46
16.25,25.6,13.08
18.47,24.85,12.7
21.22,32.47,11.09
24.17,30.84,10.53
26.33,29.71,10.49
27.91,26.77,16.23
29.16,25.54,16.09
30.09,25.01,15.3
29.35,22.01,21.75
29.02,20.75,20.51
27.44,19.68,19.45
25.59,20.68,17.76
23.75,19.58,16.81
22.23,19.97,15.63
20.37,18.1,15.92
19.24,20.61,14.78
17.3,20.98,13.43
15.36,19.99,12.79
13.71,19.82,11.94
12.5,17.6,15.16
11.11,16.34,17.46
9.47,17.31,16.93
9.69,17.38,16.16
10.48,19.33,15.31
11.61,20.0,14.36
12.46,19.72,13.28
13.88,20.83,11.84
14.82,19.85,11.84
16.95,23.67,11.08
18.36,22.38,10.48
19.58,22.91,10.04
20.11,21.89,11.97
19.98,20.66,12.94
19.45,18.46,18.43
19.9,16.75,20.29
20.12,17.96,19.57
21.49,16.09,25.59
24.26,13.07,39.5
26.67,11.99,36.25
28.63,12.02,33.27
30.25,11.01,33.2
28.66,22.47,23.85
26.28,21.0,22.3
24.42,19.83,24.28
23.99,16.59,32.95
24.81,15.26,36.38
26.55,13.82,38.61
29.92,13.01,36.35
31.83,16.06,34.31
34.11,15.29,32.66
35.09,14.57,31.4
35.3,12.26,40.05
35.5,11.68,38.17
36.15,10.91,38.58
36.42,10.85,36.31
39.29,13.38,33.73
41.6,15.28,31.93
42.96,16.46,30.02
42.72,15.49,28.54
42.54,14.29,32.16
41.91,13.45,30.28
41.28,12.88,29.0
40.34,16.95,27.1
39.2,17.13,25.84
38.31,16.39,26.81
35.49,19.1,25.12
33.58,17.55,30.15
31.58,16.57,29.4
28.56,21.21,26.84
25.88,22.6,25.33
23.89,21.71,25.17
22.51,21.01,25.59
21.32,20.27,26.36
18.77,23.51,24.84
16.43,21.56,24.14
14.58,20.37,26.26
13.88,19.34,25.26
13.06,20.0,23.84
11.99,18.88,22.69
11.95,17.92,23.26
10.6,18.73,21.8
10.71,16.32,29.93
11.97,15.45,28.33
13.95,14.06,28.15
14.46,18.83,25.2
14.79,18.22,24.38
14.21,24.01,21.74
15.76,30.98,18.8
18.35,38.34,15.68
20.64,37.86,14.51
23.14,38.19,13.29
25.97,35.75,12.44
28.46,33.72,13.1
30.82,34.02,12.6
33.84,34.98,11.68
34.87,33.13,12.97
35.9,31.52,12.3
36.62,30.27,11.92
37.68,27.78,15.19
38.74,26.2,14.33
40.65,26.67,13.79
40.94,25.32,14.12
39.51,24.11,15.41
37.58,23.11,16.22
34.51,21.75,19.51
32.18,25.03,18.21
30.35,25.52,17.61
27.79,24.01,19.58
27.08,35.82,15.37
27.67,41.73,13.19
28.24,39.21,12.4
28.85,37.41,11.83
30.67,37.53,10.97
33.14,42.53,9.36
35.5,40.02,8.53
38.11,38.62,8.23
40.35,35.9,10.91
42.82,33.7,10.61
46.15,32.38,10.2
48.43,30.83,10.93
50.74,32.07,10.49
54.26,37.43,9.51
55.58,34.26,9.0
56.16,33.41,8.35
57.76,45.62,6.67
59.49,45.97,6.22
60.82,43.95,6.79
60.74,41.54,9.49
60.5,39.78,9.48
60.3,39.13,9.13
61.01,38.93,8.77
59.56,33.77,17.45
57.09,30.54,21.44
55.22,31.52,20.39
52.86,29.27,20.46
50.44,31.77,18.85
48.09,30.25,17.95
46.0,30.63,16.2
42.85,29.02,15.52
39.79,29.06,14.54
37.06,28.26,13.57
35.21,27.75,12.78
33.46,26.61,12.25
30.09,23.47,17.35
26.64,22.46,16.61
25.24,19.78,25.25
25.05,18.2,24.57
24.01,19.66,22.56
23.23,19.03,21.83
22.77,17.45,25.66
22.32,16.46,24.29
21.0,17.97,23.01
19.64,17.66,22.18
17.59,19.29,21.17
15.58,18.38,21.13
13.53,17.56,20.73
12.41,27.17,17.67
12.85,24.03,15.63
12.26,21.79,19.04
11.88,20.88,18.24
12.46,26.02,16.26
13.62,24.38,15.24
15.01,24.37,14.2
15.53,23.6,13.75
15.55,22.42,15.14
15.25,20.44,17.34
15.03,19.75,16.76
14.75,18.66,18.95
14.59,17.54,19.28
14.4,20.37,18.21
13.05,19.25,18.39
11.99,19.71,17.38
11.96,18.73,16.52
12.31,19.88,15.69
11.07,19.31,17.22
10.51,21.89,16.14
8.63,19.73,19.68
7.46,17.06,20.8
6.57,17.13,19.69
7.48,15.79,24.17
10.19,12.71,34.48
13.44,11.93,32.46
15.7,13.91,29.79
17.65,39.94,20.12
19.85,38.05,19.17
22.17,39.99,17.61
24.64,39.27,16.5
26.73,37.27,15.6
29.37,37.59,15.09
31.43,36.75,14.31
34.56,35.69,13.9
37.69,40.82,12.26
41.27,41.36,11.32
41.51,35.01,21.32
39.53,32.15,22.17
37.43,30.17,21.47
35.86,28.26,21.16
34.19,26.31,21.65
32.53,25.01,20.58
30.72,25.92,19.73
28.34,24.69,21.25
25.57,23.22,24.29
22.67,24.29,23.32
19.76,23.69,22.22
17.75,19.51,26.86
15.04,18.68,25.72
12.46,17.6,26.89
13.64,15.19,36.15
15.42,13.74,34.63
16.79,15.55,33.15
18.62,14.59,33.97
20.97,13.47,33.44
23.36,12.59,31.73
25.14,13.28,29.88
27.35,12.76,28.67
28.59,17.89,26.69
29.86,17.08,25.49
31.11,16.39,24.96
30.32,20.24,22.26
29.53,19.27,21.19
28.68,18.33,21.99
26.61,17.44,22.1
24.83,16.31,23.64
23.56,15.59,22.6
21.83,15.68,21.48
19.85,15.06,20.33
17.83,14.5,19.58
16.42,13.74,20.05
16.23,12.36,26.16
17.38,11.65,24.65
18.1,12.18,22.57
17.27,23.15,19.33
17.23,19.07,20.79
18.32,16.78,25.17
19.58,15.37,26.55
20.64,14.73,25.44
21.02,14.78,23.95
21.05,15.61,22.84
21.28,14.96,21.9
20.97,16.75,20.68
20.65,15.93,19.67
19.49,19.47,18.55
17.11,18.62,17.74
14.64,17.52,18.0
13.08,16.56,19.42
13.0,15.96,18.72
12.83,16.97,17.62
12.21,20.45,16.29
11.64,21.57,14.8
11.06,20.67,14.18
9.77,18.25,20.41
10.32,16.2,27.92
10.88,15.4,26.55
11.94,14.99,25.16
11.36,20.06,21.04
11.36,18.47,19.38
11.35,17.42,18.28
11.43,16.56,17.37
11.3,17.82,15.76
11.4,17.34,14.35
11.94,16.5,13.65
11.68,15.58,13.37
12.18,20.79,12.31
12.24,19.36,13.06
12.79,18.4,14.09
11.65,17.72,14.28
10.15,16.71,14.96
9.55,20.04,14.26
10.58,19.3,13.74
10.69,18.19,16.79
13.78,13.44,35.93
16.86,12.26,32.79
19.68,11.68,31.23
22.27,11.29,30.37
25.08,10.48,30.47
28.99,8.92,38.47
31.62,8.2,35.39
32.75,14.82,31.02
34.33,14.21,29.73
36.1,13.72,28.84
38.54,12.8,29.66
40.4,12.21,30.56
42.01,12.58,28.87
44.53,12.0,27.54
43.57,13.41,26.14
43.03,12.32,27.43
42.76,11.62,28.25
42.47,11.02,26.79
41.61,11.73,25.43
39.82,11.2,24.46
38.46,10.54,26.64
37.76,14.31,24.14
36.78,14.96,23.24
35.79,14.46,22.47
34.35,14.6,21.69
32.8,14.09,21.65
30.97,15.43,20.34
29.14,14.87,19.6
28.24,13.99,20.75
26.95,13.42,20.14
24.94,14.83,19.48
22.93,14.48,19.02
21.79,13.62,20.83
21.17,12.55,22.56
20.63,10.9,23.09
20.05,14.75,20.96
20.47,13.77,24.25
20.89,13.25,23.33
21.13,14.04,22.38
21.25,13.55,21.61
22.24,12.78,22.47
22.7,14.33,21.56
22.75,13.84,20.84
22.11,15.94,19.89
21.32,17.24,18.1
20.48,17.98,17.32
19.12,17.03,17.66
17.39,16.41,17.87
15.27,15.63,17.71
14.47,15.06,17.06
15.12,29.73,13.81
15.92,29.3,12.94
17.58,30.82,11.34
18.47,28.25,13.48
19.03,27.21,12.99
20.12,26.56,12.68
21.43,27.69,12.3
23.63,28.85,11.81
27.54,37.61,10.27
31.48,36.04,9.84
35.54,35.55,9.28
39.43,33.78,8.8
43.33,34.39,8.35
46.37,32.71,11.29
47.23,31.44,10.85
48.18,32.86,10.36
48.89,33.78,9.52
50.77,36.76,8.7
49.52,27.72,19.3
48.27,26.2,18.24
46.8,24.88,17.32
43.88,21.98,22.41
39.87,20.87,21.28
35.91,20.99,20.3
32.58,23.72,18.64
29.29,22.94,17.77
25.7,21.69,17.53
23.32,22.71,16.64
21.03,22.05,15.8
19.28,25.51,14.46
17.26,23.52,13.33
16.44,33.56,11.1
18.75,29.95,9.9
21.72,32.73,8.34
24.76,31.15,7.65
27.46,28.46,12.6
29.2,26.48,15.75
30.84,25.33,15.35
31.5,24.05,15.61
32.34,24.47,14.86
31.91,21.91,19.95
31.2,21.08,18.91
30.13,19.96,19.34
28.39,19.35,18.14
26.64,18.45,17.3
24.13,21.45,15.83
21.61,20.15,14.87
17.67,18.99,17.44
13.66,17.95,16.43
12.32,15.02,22.44
12.22,14.25,23.25
11.22,17.28,21.35
10.21,17.13,19.8
12.08,12.13,37.0
15.37,11.08,33.82
18.53,10.51,31.29
21.97,10.1,30.06
23.54,15.93,26.7
25.12,14.9,24.98
25.97,13.87,24.14
27.32,13.05,26.52
29.58,12.23,25.88
32.13,11.54,27.07
32.68,14.38,25.25
32.79,14.12,23.84
34.29,13.14,25.21
34.53,18.02,22.33
31.68,16.99,21.05
28.82,16.22,20.09
27.18,28.73,16.63
26.06,30.9,15.2
26.8,29.7,14.09
27.67,29.14,13.28
27.53,27.59,16.53
26.4,26.07,18.02
24.7,24.31,19.07
23.34,27.28,17.78
22.35,25.02,19.05
22.08,26.51,16.98
22.2,29.9,15.01
24.69,34.72,13.02
27.49,34.57,11.57
31.16,43.0,10.05
33.69,40.16,9.38
35.16,37.92,11.16
35.72,35.25,13.86
36.16,32.98,12.97
37.83,33.94,11.79
40.59,38.32,10.5
41.57,31.42,18.54
41.91,28.55,16.85
43.0,28.92,15.99
42.64,27.13,19.3
41.47,26.13,18.59
39.28,24.95,18.55
37.19,26.49,17.44
34.28,25.88,16.78
31.27,25.05,16.68
29.58,29.05,15.38
28.0,26.1,16.85
28.1,35.84,13.65
28.55,41.83,12.21
28.16,37.12,11.88
30.0,34.68,11.1
31.67,32.91,11.24
33.42,34.73,10.54
36.07,33.22,9.93
38.92,33.31,9.2
41.92,31.77,8.78
44.61,31.36,8.28
47.27,29.98,7.82
48.12,26.68,13.77
48.54,27.33,12.64
48.61,25.51,16.14
46.2,23.72,18.99
43.08,22.74,18.21
40.53,23.75,17.24
38.06,23.18,16.45
35.55,22.14,16.76
33.21,23.5,15.44
30.83,21.91,14.4
28.04,21.06,14.78
25.56,21.59,13.8
22.97,20.77,13.27
21.29,25.61,12.32
21.6,24.81,11.59
21.21,23.58,12.34
22.02,23.55,11.64
22.58,21.94,14.96
22.09,20.16,18.52
23.04,16.33,29.76
23.91,15.44,28.15
24.79,15.59,26.67
24.81,16.69,25.51
24.5,17.59,24.52
24.58,16.79,24.44
24.33,16.07,23.4
23.99,15.83,22.43
22.94,14.96,22.58
21.0,17.49,21.0
18.82,20.02,19.73
16.64,19.83,18.55
15.52,19.07,17.84
15.41,18.44,17.47
13.53,17.84,16.9
12.06,16.67,19.8
11.4,15.47,21.8
10.84,15.28,19.9
9.85,17.5,18.4
8.87,19.07,17.31
8.08,19.02,16.34
7.35,18.05,15.67
6.22,15.94,17.41
5.58,16.24,16.15
6.43,15.01,19.35
7.1,14.47,18.66
7.97,13.89,18.97
9.21,13.08,19.65
11.04,12.03,21.55
12.91,11.03,22.81
14.43,10.1,22.55
15.68,11.53,21.74
17.01,13.07,20.08
18.02,13.11,19.27
18.84,12.68,18.64
18.64,17.88,16.42
19.2,19.42,15.18
21.59,14.9,30.13
23.11,13.81,27.93
24.46,14.01,26.99
25.82,13.31,27.27
26.85,12.74,26.18
27.68,11.98,27.9
28.22,11.24,27.77
28.01,12.56,26.21
28.0,13.22,24.83
28.67,12.75,23.95
30.07,11.69,26.48
32.22,10.12,29.56
35.33,10.04,28.4
38.12,9.55,29.73
39.21,9.81,28.77
39.9,10.91,27.67
40.88,10.53,28.05
42.23,9.54,31.36
43.58,9.12,29.95
45.07,7.87,32.34
45.99,8.82,30.59
46.71,10.8,28.69
47.03,12.87,26.7
47.78,12.12,29.0
48.12,11.24,28.58
47.97,10.57,29.21
48.15,9.94,30.06
48.91,8.33,35.53
49.82,8.1,34.32
51.27,7.51,33.99
52.66,6.87,32.18
53.65,6.44,32.88
53.6,9.25,29.8
53.1,8.5,28.36
54.44,6.54,43.84
56.9,5.33,46.98
60.22,4.66,45.48
63.1,4.26,41.53
65.02,6.78,39.21
65.89,9.65,37.35
66.29,10.0,35.39
65.98,9.57,35.65
64.78,12.87,33.88
62.83,14.71,31.64
60.81,14.16,30.45
58.82,13.4,30.86
57.95,12.94,30.45
56.37,15.18,29.37
53.46,14.41,28.81
50.25,13.69,28.19
46.56,14.55,26.91
42.88,13.96,25.81
40.78,12.69,30.46
38.09,17.37,26.71
34.78,27.4,22.59
31.71,27.83,20.7
29.99,28.69,18.77
28.61,26.99,19.09
27.77,29.52,17.81
27.37,33.31,16.45
27.02,32.56,15.51
25.38,28.06,23.48
23.63,26.78,22.42
21.5,24.21,26.63
19.71,22.93,25.23
18.15,21.26,24.92
15.69,20.35,23.3
14.52,19.69,21.71
14.43,23.5,19.88
13.98,22.7,19.2
12.54,21.13,21.48
11.38,20.04,20.37
10.16,18.78,21.89
8.57,17.51,22.1
8.73,14.76,32.7
11.27,13.17,34.23
13.43,13.63,31.12
16.14,12.4,30.87
19.54,10.84,34.69
22.81,10.02,33.36
25.62,11.33,30.69
29.3,10.02,36.0
32.74,9.57,34.37
36.45,8.81,35.58
40.86,8.19,35.52
44.76,9.86,34.31
48.23,9.41,33.7
51.43,9.06,32.47
52.94,8.49,32.81
53.08,11.48,31.37
52.87,13.94,29.68
52.37,13.41,28.37
50.54,14.89,25.71
48.59,14.34,24.67
47.35,13.53,24.43
45.24,13.56,23.56
43.19,13.09,23.15
40.72,13.21,22.36
39.08,11.83,27.32
38.35,10.95,28.94
37.54,10.45,27.62
37.08,9.64,28.84
36.68,8.82,28.95
37.58,8.13,31.58
37.71,13.18,29.28
35.83,21.41,25.86
34.6,20.31,24.54
34.14,17.66,26.52
33.52,16.72,25.11
33.06,15.94,24.11
32.85,14.99,24.89
32.97,14.39,25.3
32.3,13.73,25.57
32.05,12.54,30.46
31.81,11.58,28.14
29.38,17.38,23.95
26.57,16.32,21.58
23.81,15.26,23.14
22.64,14.55,22.51
23.69,13.8,22.54
25.58,12.26,25.99
26.71,11.81,25.03
28.9,10.35,31.71
30.22,12.41,28.21
31.91,11.4,32.8
32.63,13.74,30.27
33.04,13.38,28.36
32.28,14.01,26.62
31.69,13.05,26.09
32.94,12.37,24.86
33.32,15.45,22.76
33.22,14.75,21.73
32.56,15.99,20.43
31.54,16.01,19.5
29.66,15.53,18.82
27.55,15.91,18.02
24.8,14.93,19.15
22.69,15.22,18.39
20.16,14.67,19.06
19.22,13.26,21.83
17.43,16.56,20.59
15.44,17.76,18.91
14.07,16.59,22.09
12.69,16.13,21.47
12.24,16.04,20.73
10.97,18.2,18.73
10.2,17.58,18.09
10.91,24.16,16.2
12.3,26.91,14.81
14.82,29.51,12.18
16.91,27.87,11.5
19.66,30.46,10.73
22.18,28.92,10.07
23.0,26.88,12.67
24.27,25.1,13.97
26.29,24.73,12.9
26.9,23.53,14.78
26.59,22.1,18.16
26.38,21.16,17.38
27.36,22.09,16.24
28.37,21.63,15.84
28.36,22.61,15.2
26.8,20.92,18.12
25.16,23.01,15.78
23.52,21.11,14.48
21.43,20.02,13.73
18.54,19.01,16.23
16.01,18.16,18.32
14.34,19.33,17.42
12.28,18.27,17.36
11.59,21.29,16.34
11.98,20.95,15.37
11.72,19.9,17.63
11.1,19.13,16.77
11.14,21.12,15.27
10.89,19.8,14.32
11.54,18.8,13.54
11.37,18.08,13.02
12.1,22.06,12.17
12.83,20.89,11.52
14.33,20.02,11.04
16.37,19.32,10.66
18.29,19.7,10.11
22.45,32.8,8.01
25.91,30.88,7.34
29.39,29.61,6.48
33.39,27.03,6.32
38.35,38.33,5.25
42.62,36.26,4.96
45.75,32.49,8.17
48.43,30.11,9.04
50.51,28.01,10.5
51.7,26.95,10.1
52.92,26.25,9.73
54.47,28.09,9.19
54.0,20.39,32.1
53.61,18.46,31.95
51.19,17.21,29.79
49.06,16.06,31.06
47.38,14.29,33.81
45.82,13.34,31.25
42.69,14.84,28.94
39.17,15.88,27.39
36.8,15.29,26.38
34.66,15.57,25.32
33.23,14.9,25.11
31.8,14.34,24.1
29.43,17.73,22.91
27.04,16.81,23.83
27.7,15.17,29.11
28.04,14.4,27.64
28.57,13.53,27.58
28.41,14.38,26.52
28.68,12.36,32.07
29.96,10.36,39.04
31.94,9.46,37.68
34.01,10.33,36.23
36.3,9.56,36.72
38.79,9.24,35.49
39.94,13.43,32.55
40.74,14.29,30.86
41.39,18.25,28.43
41.71,17.37,27.05
41.15,16.69,27.03
39.27,21.33,23.64
37.02,20.89,22.03
35.48,19.03,22.38
32.89,18.32,21.59
29.14,18.56,20.73
25.08,19.01,20.16
21.31,20.45,19.28
17.33,19.6,18.48
13.35,18.95,17.87
12.33,26.26,15.0
11.96,27.1,14.1
11.29,24.64,19.24
9.93,22.29,23.61
8.45,21.15,22.4
8.87,25.34,20.31
9.47,24.32,19.48
9.27,22.92,20.62
8.81,21.78,21.01
10.1,18.4,29.72
11.57,16.87,27.24
12.55,18.53,25.98
13.05,19.64,23.95
13.54,18.69,22.79
11.9,19.69,21.44
9.73,20.64,20.15
9.63,18.96,23.6
9.88,19.72,22.38
12.91,41.97,15.77
15.98,46.19,13.82
18.97,44.02,13.55
22.47,43.64,12.94
25.24,39.35,16.62
26.46,37.49,15.84
27.89,37.67,14.82
29.34,35.52,16.35
31.64,36.95,15.04
34.01,35.04,13.91
36.91,33.5,12.79
40.02,32.35,12.35
41.89,30.67,14.07
43.73,29.14,15.0
42.27,27.42,16.43
40.36,26.76,15.31
37.07,23.08,20.13
33.68,21.72,18.95
32.71,28.46,16.37
31.77,25.53,14.54
30.62,23.94,13.64
31.03,29.43,11.81
31.6,30.94,10.26
32.15,29.62,9.67
32.88,30.87,8.97
31.77,27.88,15.24
31.22,26.97,14.75
31.39,28.47,13.89
32.13,28.11,13.38
32.87,28.44,12.9
35.47,30.04,11.9
38.41,30.6,10.79
40.67,34.72,9.06
43.58,40.3,7.61
46.71,40.12,6.75
47.31,36.38,11.76
47.38,34.45,11.14
47.63,35.26,10.43
47.6,33.91,10.0
49.54,34.49,9.57
50.47,31.7,12.83
50.3,28.8,14.84
51.28,37.19,12.66
52.11,35.19,11.98
52.08,33.0,13.21
51.98,33.86,12.35
50.03,30.36,15.88
46.33,27.02,19.45
42.91,28.24,17.53
40.93,26.97,16.74
38.95,26.06,16.18
36.86,25.89,15.48
33.98,24.17,18.22
31.82,29.09,16.93
31.52,32.89,14.75
32.07,32.62,14.1
31.97,35.97,12.68
32.13,36.77,11.81
31.9,33.82,14.6
30.96,31.33,15.67
31.1,29.78,14.9
32.23,28.14,14.43
32.86,26.95,13.83
33.48,26.0,13.39
34.58,27.02,11.93
35.56,25.97,11.41
37.2,24.74,11.39
38.17,25.26,10.82
38.43,25.1,10.31
37.14,22.79,14.73
34.5,18.57,23.13
32.59,16.32,26.98
30.87,17.18,23.56
29.61,15.97,21.91
30.4,13.07,33.93
31.4,11.66,31.67
32.4,10.6,28.78
33.41,10.08,27.39
34.03,9.55,26.75
34.13,10.92,25.68
34.61,10.34,26.43
33.9,13.38,24.85
32.99,13.19,24.02
33.71,12.83,24.62
35.45,12.3,25.76
35.95,12.77,24.59
36.83,13.1,23.27
37.99,12.52,24.29
37.11,12.12,23.51
35.42,14.19,22.47
32.45,19.01,20.82
29.47,18.32,20.06
26.1,19.13,19.05
23.49,17.98,19.36
21.5,23.51,17.04
20.94,25.52,16.25
19.93,24.08,17.81
19.48,27.08,16.2
18.75,25.16,15.05
17.02,22.45,19.35
15.55,21.2,18.27
13.3,19.72,19.51
11.55,21.22,18.29
10.89,22.81,17.45
10.96,21.02,18.81
11.03,20.14,18.02
11.05,19.24,19.41
11.1,18.51,20.21
10.72,17.61,21.79
9.63,17.67,20.28
9.05,16.71,19.18
8.88,15.13,24.07
9.26,13.65,25.6
10.06,16.65,24.23
10.31,18.58,23.13
10.71,23.71,20.94
10.31,21.18,20.42
10.66,18.4,26.55
11.56,17.06,24.63
13.26,15.51,28.44
15.81,13.9,29.64
17.44,16.21,28.36
18.45,16.39,27.1
19.43,17.15,26.12
19.94,18.81,24.88
19.1,18.92,23.68
18.6,17.5,28.2
18.95,16.75,26.99
20.38,15.41,29.25
21.24,18.98,27.47
22.41,18.18,26.31
22.04,18.69,24.24
21.16,20.25,22.75
19.25,20.15,21.28
17.4,18.79,23.06
16.18,17.8,21.84
14.7,21.99,20.39
13.72,22.15,19.23
13.07,20.5,22.57
13.22,18.95,24.73
12.39,18.21,23.09
11.91,17.14,24.0
11.27,15.79,24.72
11.89,14.78,25.66
11.87,16.58,23.85
12.16,16.35,23.04
13.2,15.61,23.6
13.68,18.26,22.04
13.11,21.46,20.51
12.62,20.87,19.5
12.92,21.55,18.39
12.63,19.68,18.53
14.62,29.07,14.75
16.24,29.23,13.75
17.52,27.36,14.83
18.45,26.05,14.12
18.23,23.39,15.95
17.37,22.17,16.41
17.41,22.83,15.73
17.63,22.31,14.86
17.76,21.62,13.76
17.69,19.62,16.54
18.68,21.08,15.24
19.59,19.68,14.23
19.82,18.58,14.84
20.71,18.9,13.86
19.4,17.82,13.34
17.99,17.98,12.94
19.22,30.02,10.85
20.45,28.45,10.28
22.99,31.39,9.25
25.08,29.11,11.26
24.98,25.91,18.4
24.76,24.34,17.29
24.71,25.25,16.28
25.19,23.98,17.67
25.22,20.2,28.23
25.26,19.54,27.31
25.51,19.53,26.3
25.47,18.94,25.51
25.53,18.39,24.97
24.76,21.27,23.83
21.49,22.92,22.43
18.79,24.84,20.7
15.55,23.42,19.47
13.48,24.17,17.81
12.55,20.05,21.71
11.96,18.42,21.88
10.92,18.28,21.09
10.59,17.32,21.38
10.91,15.07,23.13
11.24,13.93,21.38
11.92,12.88,21.13
13.07,11.86,22.45
14.37,11.13,22.33
16.08,11.67,21.48
17.38,13.84,20.45
17.08,17.22,18.98
16.61,18.92,17.94
15.66,18.09,17.45
16.15,20.2,16.26
16.61,20.79,15.35
16.81,19.72,16.16
16.77,18.94,15.52
16.02,18.37,14.84
14.81,17.13,18.64
13.38,16.37,17.81
12.2,15.2,20.29
10.24,20.1,17.83
9.35,23.53,16.64
8.12,21.15,20.28
7.93,20.01,19.18
8.68,23.13,17.74
10.6,27.98,15.48
12.07,26.98,14.09
13.13,25.0,13.51
13.59,22.57,16.21
14.06,21.09,15.14
14.75,22.14,14.64
16.45,24.66,13.88
17.49,23.17,15.84
17.8,22.24,15.25
19.9,28.91,13.78
21.21,27.48,13.09
22.65,24.98,15.87
23.82,23.58,16.21
23.77,22.37,17.39
22.61,21.39,16.63
20.43,19.88,19.58
18.52,18.88,20.09
17.46,20.0,19.36
17.12,18.31,23.12
17.8,15.78,29.29
18.5,14.01,31.03
20.15,12.71,31.05
21.81,11.99,29.29
21.74,13.39,27.48
21.37,14.03,26.21
21.63,14.73,25.02
22.45,13.97,25.99
24.2,12.64,27.48
26.55,11.06,29.39
29.64,11.04,28.44
32.32,11.58,27.43
35.28,10.86,27.31
37.53,10.39,26.13
38.05,11.36,24.87
37.52,12.62,23.6
36.95,11.86,24.06
36.51,11.07,23.34
36.91,10.49,24.55
37.87,10.02,25.59
38.8,10.65,24.16
38.44,13.62,22.75
37.44,13.76,21.98
35.97,13.17,21.83
34.09,14.52,20.75
32.93,13.8,22.71
32.2,12.85,25.48
32.0,11.4,26.74
32.38,10.43,25.89
32.99,10.47,23.84
32.99,11.08,22.51
33.29,10.46,24.28
33.97,9.45,28.08
35.5,7.88,37.5
37.58,7.18,37.44
40.36,7.64,34.87
43.6,6.95,37.05
46.72,6.55,34.93
49.24,9.41,30.57
49.81,14.38,28.16
49.94,13.21,27.27
49.14,14.18,25.77
48.43,13.46,26.51
47.81,13.39,24.99
47.35,13.63,24.06
45.34,18.08,22.81
42.11,19.49,21.26
37.64,21.24,20.12
32.9,20.36,19.75
29.39,18.4,24.82
24.96,19.93,22.7
20.51,18.38,20.76
17.41,17.25,20.87
15.29,20.44,19.37
14.17,25.92,17.6
13.47,24.77,16.82
13.49,29.1,14.65
13.69,27.2,13.69
14.14,25.89,12.76
15.73,24.33,12.05
17.83,23.5,11.64
18.11,19.77,17.33
18.47,18.63,16.33
18.85,22.68,15.03
20.65,25.08,13.04
22.63,24.61,12.16
23.74,23.33,13.98
24.59,21.96,16.38
24.61,22.39,15.1
24.64,21.26,14.34
23.66,20.29,13.68
22.91,20.51,12.97
22.31,20.85,12.39
20.44,19.19,16.47
18.57,18.19,15.61
19.26,20.57,14.85
