adx,DI_plus,DI_minus
12.97,16.96,22.89
13.3,17.43,21.53
14.05,16.66,20.58
15.25,15.65,22.03
15.16,15.95,20.77
14.41,23.55,18.71
14.93,24.1,17.86
15.57,22.77,18.42
16.24,21.97,17.77
15.26,21.21,17.64
15.16,26.32,16.12
14.36,23.88,16.99
14.36,22.93,16.32
14.4,23.7,15.38
14.55,21.88,15.52
15.1,21.32,14.76
16.38,23.8,13.27
15.42,21.13,19.69
14.74,20.36,18.97
14.25,20.16,18.39
14.34,23.36,16.84
14.76,22.6,16.21
16.8,31.65,13.87
19.5,33.82,12.19
19.54,26.15,15.85
20.08,24.51,14.86
20.63,23.57,14.28
20.46,22.36,15.26
20.14,21.36,16.61
19.28,19.83,17.54
17.7,19.08,16.83
17.67,18.25,19.46
17.96,17.51,20.36
17.83,17.93,18.93
16.79,18.6,17.99
15.83,18.67,17.58
13.7,20.28,16.83
10.36,19.02,18.91
9.63,16.58,22.09
8.9,15.97,21.28
8.37,15.15,21.44
8.67,14.32,22.92
9.76,13.48,23.85
10.53,15.96,22.46
11.29,15.3,21.52
11.41,18.29,20.18
11.19,17.5,19.11
11.99,16.47,21.77
12.86,15.74,20.8
13.07,16.87,19.03
12.83,15.72,17.72
12.82,16.89,16.93
12.56,19.67,15.91
12.37,19.12,15.12
11.52,18.21,16.41
10.32,17.74,15.61
8.79,17.12,15.07
7.94,16.46,14.92
7.33,16.83,14.22
7.96,17.49,13.25
9.02,15.05,22.21
9.4,13.67,20.16
8.61,18.06,19.11
8.56,17.16,19.07
9.71,15.71,24.64
11.38,14.64,23.61
12.3,13.79,22.25
13.24,13.05,21.69
13.63,16.38,20.25
13.92,15.74,19.44
16.93,12.24,35.31
20.07,10.9,31.63
22.95,10.1,29.31
26.02,9.09,33.04
29.36,7.83,38.15
32.5,7.82,34.55
35.77,10.79,31.23
38.34,12.29,29.53
39.66,11.96,28.3
40.82,11.73,27.18
42.24,11.12,28.11
43.13,12.0,26.33
43.03,19.82,23.85
42.94,18.9,22.74
40.6,17.69,24.3
38.38,16.85,24.1
37.01,15.35,28.22
34.62,16.62,26.74
32.59,14.08,31.06
31.22,12.71,32.55
30.87,11.89,30.45
30.64,12.9,28.65
30.86,11.63,29.67
31.14,11.24,28.66
29.65,16.55,26.1
27.99,18.14,24.11
28.34,17.2,22.87
28.93,16.29,23.2
29.06,15.48,22.05
28.69,24.17,18.8
27.88,25.36,17.51
27.59,24.04,16.29
26.28,23.05,15.61
24.7,23.34,15.0
23.23,23.27,14.51
21.98,22.45,14.84
19.96,21.33,15.63
18.07,21.33,15.06
16.53,18.57,18.25
17.71,29.32,15.56
18.31,24.96,15.77
17.9,22.82,18.06
17.33,20.7,17.08
17.85,22.83,15.31
17.95,21.7,14.56
17.45,20.07,15.69
16.52,19.1,16.86
16.56,16.31,25.69
16.5,15.29,24.07
16.6,14.92,23.3
16.36,16.9,21.49
15.98,16.1,20.47
16.15,20.18,18.92
14.67,21.78,17.81
13.24,20.44,19.43
13.29,23.67,18.51
14.33,27.73,16.93
15.89,35.99,14.85
17.39,34.02,14.36
19.41,33.23,14.02
20.37,29.44,19.79
20.17,27.54,18.51
20.89,31.6,16.16
21.63,30.0,15.34
23.32,30.49,14.48
25.01,29.1,13.82
28.05,33.29,12.39
30.84,33.69,11.5
34.17,31.84,10.87
36.8,30.46,10.39
38.84,31.59,9.81
40.15,35.27,8.84
41.66,33.49,7.88
43.18,31.26,7.35
46.7,35.8,6.61
50.45,36.29,5.88
53.65,39.13,5.05
56.94,36.25,4.4
59.99,34.24,4.16
63.38,39.54,3.64
66.21,42.1,3.33
64.41,32.72,20.08
62.61,29.97,18.39
60.88,28.23,17.0
59.03,27.71,16.02
57.05,29.16,14.96
55.89,35.24,13.13
55.16,37.35,11.92
54.33,37.07,10.06
53.3,35.05,9.43
50.58,31.66,13.85
47.02,29.38,16.34
43.46,28.02,15.59
39.94,29.57,14.63
36.44,30.15,14.08
37.41,29.79,13.54
37.04,27.2,18.62
35.68,25.04,22.3
34.66,26.42,20.55
33.26,24.85,19.33
30.53,23.23,20.0
27.97,25.29,18.37
24.53,22.82,18.98
21.07,21.68,18.09
19.04,21.45,17.28
17.85,21.27,16.74
16.37,20.47,17.55
14.39,19.64,17.36
12.78,17.28,22.79
10.51,19.18,21.52
9.58,18.2,20.42
9.21,19.15,19.35
8.35,18.37,18.57
8.05,20.48,17.35
7.74,19.24,18.06
6.61,18.39,18.38
6.2,17.29,18.51
5.83,16.46,17.81
5.35,15.93,17.24
5.31,15.18,19.08
5.79,14.18,18.95
6.38,13.62,18.2
6.06,14.19,17.09
6.12,14.21,16.22
6.18,13.85,15.81
7.62,12.99,19.73
9.95,11.6,23.15
12.3,10.48,25.16
15.37,9.15,24.83
18.67,8.41,22.84
23.29,6.68,35.3
28.15,5.63,34.42
33.31,4.67,34.63
37.94,4.42,32.73
42.47,4.17,33.36
46.36,5.91,32.05
50.77,5.52,32.52
53.9,9.91,30.12
56.66,10.84,28.78
58.49,10.53,28.67
59.51,10.17,28.57
59.38,11.85,27.17
58.88,11.42,26.19
58.65,10.9,27.3
57.08,10.32,28.06
54.75,11.75,26.94
50.75,16.59,24.97
46.64,16.53,24.12
41.63,19.68,22.95
37.68,18.33,24.09
32.93,20.42,22.35
29.65,23.13,21.13
26.62,21.83,20.59
24.8,28.03,18.41
22.96,26.4,16.93
20.17,23.17,23.26
17.38,22.2,22.29
14.86,20.77,24.18
11.84,24.01,22.16
9.33,22.89,21.13
8.61,23.86,19.47
8.0,22.67,18.5
7.86,21.45,19.11
6.98,20.46,20.97
6.86,19.74,20.91
6.78,20.74,19.39
6.82,19.62,18.34
5.7,18.11,20.02
5.55,15.71,23.45
6.78,15.82,22.51
7.82,16.05,21.63
8.82,28.07,18.12
9.77,23.84,16.79
10.01,20.2,23.39
10.73,17.1,25.78
11.51,15.94,24.39
13.17,14.33,26.05
14.41,16.84,24.52
15.02,18.42,23.17
14.85,21.34,21.79
14.77,21.73,20.76
14.45,20.86,21.04
13.65,19.4,23.06
13.02,18.59,22.1
12.85,17.49,22.43
11.82,18.43,21.27
10.89,18.8,20.5
11.18,18.05,22.7
10.09,19.77,21.84
8.77,19.66,20.65
7.31,18.5,21.96
6.59,17.83,21.17
6.18,21.7,19.38
6.51,21.0,18.76
6.48,19.8,20.6
7.64,18.31,25.64
7.63,19.94,23.59
7.84,18.6,23.52
8.11,17.03,23.59
9.14,15.6,24.19
10.24,15.06,22.43
10.38,16.44,21.52
11.35,15.5,22.54
12.16,16.39,21.65
12.54,15.85,20.94
12.3,17.85,19.85
12.17,17.64,19.02
12.49,16.61,20.33
12.85,20.79,18.04
12.17,19.55,16.94
11.6,18.42,18.29
10.79,17.63,17.51
10.05,16.51,18.54
8.92,15.83,17.78
7.73,16.11,17.1
6.98,15.56,16.52
5.78,16.36,15.82
5.4,17.74,14.97
6.33,23.33,13.47
8.57,26.04,12.06
10.92,24.02,11.12
13.24,24.82,10.01
14.78,22.42,12.45
16.66,23.47,11.69
19.99,28.82,10.39
23.74,30.2,9.33
27.24,28.25,8.27
30.26,25.59,8.96
31.82,22.67,13.65
33.38,20.74,12.48
35.52,22.77,11.83
36.02,21.58,15.8
34.96,19.01,24.13
33.18,18.34,23.28
31.12,19.01,22.24
28.64,18.32,21.43
27.25,17.56,21.06
25.19,21.66,19.69
22.77,24.03,18.46
20.62,26.59,16.76
18.33,24.58,15.5
17.44,28.15,13.35
16.99,22.61,15.56
15.91,20.65,16.96
15.09,23.62,15.71
15.98,25.59,14.4
17.44,25.27,12.95
19.13,25.17,11.98
21.15,24.18,11.32
22.37,21.78,13.13
23.02,19.93,13.78
23.98,19.03,13.16
24.68,19.94,12.53
24.97,20.85,12.03
26.08,24.56,10.99
26.26,22.97,10.27
28.19,25.49,9.54
30.86,25.39,9.1
32.75,24.15,8.81
34.08,23.12,8.43
35.21,22.83,8.01
33.85,20.75,14.86
32.45,19.64,14.07
31.39,18.42,15.07
30.28,17.11,16.2
29.84,19.4,15.23
28.49,17.86,16.55
27.16,16.52,19.48
24.49,18.83,18.53
21.78,17.9,18.02
19.17,16.62,19.9
16.91,15.44,21.16
15.51,13.64,23.68
13.68,14.44,22.12
11.56,14.77,21.42
11.43,15.37,20.66
11.66,14.58,21.77
12.27,14.26,20.77
12.63,17.02,19.88
12.34,16.28,19.08
13.2,15.29,21.07
14.05,14.42,21.69
15.73,13.73,22.59
17.49,13.28,22.11
19.0,12.55,23.35
20.35,11.71,24.09
20.41,13.09,23.07
21.77,11.82,27.62
24.34,9.89,33.53
27.48,8.84,33.86
30.27,7.99,30.85
33.15,7.48,28.89
36.8,7.09,27.4
40.19,7.5,26.07
41.25,12.86,24.26
42.01,12.09,22.86
43.2,10.8,25.8
45.13,9.21,29.21
46.7,8.82,27.97
48.07,8.49,28.22
48.74,12.0,26.12
48.05,13.48,25.24
46.45,12.87,24.99
43.26,17.71,23.46
40.06,17.0,22.52
37.78,15.48,26.95
35.51,14.58,25.38
33.91,13.55,26.92
34.08,12.97,25.76
33.35,16.12,24.48
31.14,18.92,23.14
27.92,18.95,21.77
24.6,22.14,19.81
20.93,20.6,19.64
18.66,18.93,21.04
17.1,17.2,20.39
15.59,15.75,19.6
15.17,15.46,18.21
14.4,16.24,17.27
13.07,15.43,18.27
12.12,14.45,19.06
11.66,13.26,22.86
11.39,12.51,22.84
12.01,11.82,21.6
13.77,11.22,23.17
15.39,11.88,21.87
16.04,14.31,19.24
16.33,15.99,18.19
17.11,14.85,20.59
16.78,17.83,19.28
16.48,16.84,19.27
15.96,18.13,17.84
15.82,17.4,17.03
16.41,22.21,15.82
17.63,27.12,14.36
18.25,28.23,13.5
18.68,26.94,12.88
18.48,25.51,14.85
18.98,32.17,13.21
19.87,29.19,11.91
21.83,27.61,11.26
24.75,29.79,10.65
27.39,31.98,9.8
31.03,30.48,8.87
35.24,37.37,7.73
40.22,39.7,6.86
45.18,36.91,6.38
49.28,38.48,5.72
52.38,36.57,5.43
52.62,30.9,13.68
52.86,29.0,12.83
53.85,28.59,12.15
53.97,28.49,11.22
53.83,26.39,11.3
53.11,24.81,12.81
51.28,23.02,14.81
48.63,21.33,15.42
46.07,21.46,14.6
42.44,20.32,15.06
39.33,24.05,13.82
36.31,23.3,13.04
32.33,21.73,14.95
28.51,21.2,13.93
28.82,30.1,12.03
29.57,32.47,11.05
30.01,29.59,10.83
30.62,30.26,9.52
32.15,35.23,8.41
35.04,42.31,6.77
38.87,38.77,5.49
43.09,35.59,5.04
45.76,32.1,8.93
48.74,30.94,8.61
49.74,28.77,12.02
50.27,27.08,12.82
51.84,28.97,12.3
53.64,30.62,11.34
53.86,29.18,10.81
53.66,28.33,10.36
54.62,34.96,8.78
55.91,41.95,7.35
52.5,30.28,23.02
48.3,27.69,21.06
44.57,30.24,18.92
41.27,32.44,17.86
38.59,29.64,20.19
35.99,28.33,18.86
34.49,26.69,17.77
33.02,24.7,18.18
30.6,22.89,20.09
27.38,21.32,21.66
25.48,18.35,27.2
23.2,18.75,25.09
19.96,17.83,23.85
15.79,17.83,22.65
16.3,16.68,25.41
17.02,15.71,25.41
16.85,15.94,24.24
15.87,17.14,23.32
15.71,16.36,22.94
15.85,15.35,24.05
15.73,15.78,22.9
14.91,20.13,21.66
14.76,19.26,21.06
15.49,18.29,22.81
15.02,17.26,22.36
14.94,16.26,21.27
15.4,15.42,23.54
16.84,13.93,27.07
17.83,12.75,26.28
18.48,12.26,24.12
18.46,15.07,22.77
18.59,15.36,21.71
17.43,19.61,19.82
16.53,21.89,18.12
16.04,21.76,17.23
16.02,20.42,19.11
15.78,19.46,19.02
15.08,18.68,18.26
14.3,18.06,18.79
13.64,19.48,17.95
12.81,20.02,16.59
11.07,19.35,16.62
9.21,17.94,21.37
7.2,18.33,20.02
5.84,17.96,18.45
5.0,19.68,17.66
5.35,19.01,17.06
6.34,24.55,15.29
7.17,22.97,14.3
8.59,21.98,13.69
11.29,27.62,12.16
13.98,25.88,11.39
16.2,23.53,11.83
18.28,21.96,11.04
20.11,22.14,10.66
21.04,20.96,13.8
21.87,19.85,13.14
24.7,29.18,11.33
28.12,30.55,10.39
31.49,31.16,9.7
34.11,29.37,11.95
34.26,26.46,15.77
34.41,25.22,15.03
34.7,25.1,14.32
33.5,23.89,15.27
31.92,22.56,16.09
31.41,25.38,14.91
31.48,27.65,13.57
31.63,27.97,12.86
31.59,24.6,16.37
31.57,22.98,15.29
28.5,21.21,20.78
25.18,20.94,19.8
21.94,21.75,18.84
19.52,21.02,17.83
18.57,21.69,16.99
16.77,19.74,19.75
14.82,18.68,18.69
13.82,17.47,20.52
14.29,14.97,24.09
13.12,18.53,22.45
11.37,17.35,21.07
9.33,16.6,19.64
7.98,18.32,17.91
6.58,17.5,17.7
6.71,18.12,17.13
7.35,16.78,21.23
7.67,16.12,20.4
7.73,16.12,19.35
7.91,15.24,20.43
8.1,18.14,19.16
9.05,16.28,21.3
10.36,14.59,25.03
10.57,13.6,23.32
11.77,13.03,22.35
13.34,12.07,23.23
14.99,11.43,21.99
17.63,10.54,23.49
21.01,9.46,26.86
24.52,8.32,26.29
27.64,7.42,25.79
31.0,6.57,25.28
35.55,5.35,34.01
39.71,4.82,30.61
43.87,6.99,28.86
46.72,8.38,27.49
48.28,9.15,26.15
47.75,16.05,23.5
47.21,15.36,22.5
45.94,16.17,21.33
44.67,15.6,20.58
42.26,17.73,19.35
39.25,16.96,19.07
35.7,17.4,18.17
32.87,15.84,21.79
31.08,13.66,27.5
28.65,12.47,28.29
25.62,14.3,26.81
22.79,15.94,24.59
19.96,17.58,23.16
17.5,16.82,22.16
17.52,15.62,23.04
17.26,16.2,22.01
16.61,18.62,20.44
15.96,17.79,19.54
16.07,20.91,18.61
15.77,19.46,20.13
16.25,18.27,21.86
16.6,16.14,24.55
15.38,16.35,22.84
15.07,14.5,29.7
15.66,13.18,29.9
16.51,14.3,28.49
18.06,13.63,28.53
19.26,14.32,26.92
19.86,14.5,25.56
20.84,13.8,25.04
22.43,13.74,23.88
24.48,12.82,25.65
26.71,11.96,26.01
27.87,16.73,24.07
28.52,15.78,22.69
28.54,15.14,23.14
28.44,15.85,21.54
27.07,14.87,20.21
26.93,12.76,27.58
26.66,14.49,26.61
24.9,19.45,24.11
24.31,31.3,19.91
24.06,28.28,17.29
23.72,25.89,15.83
24.16,28.93,14.52
24.33,28.68,13.58
24.54,28.82,12.36
26.22,27.98,11.6
26.79,25.17,14.79
27.15,23.64,13.89
27.92,22.8,13.4
28.76,22.41,12.88
26.35,20.13,18.95
24.52,18.39,19.88
23.99,17.09,18.23
22.56,18.42,17.6
21.18,18.56,16.87
19.62,17.61,16.84
18.16,16.43,21.27
17.38,14.74,24.47
16.59,13.55,24.56
15.9,12.42,23.94
15.89,13.67,23.23
14.99,16.48,21.56
13.28,20.63,19.8
11.5,19.8,19.01
12.37,24.24,17.83
13.22,23.7,17.24
13.4,22.3,19.9
14.55,25.13,17.31
15.52,23.43,16.14
16.75,22.2,14.97
16.18,19.74,21.77
15.01,18.1,21.4
13.19,19.38,20.73
11.92,17.9,23.69
11.83,15.82,26.19
12.64,14.61,24.19
14.71,13.54,25.74
17.49,12.09,28.87
18.87,12.8,26.29
20.21,12.26,25.18
23.47,10.68,33.25
27.38,7.79,50.32
31.3,6.89,44.55
35.14,6.51,42.04
39.66,7.61,40.24
44.31,6.76,44.16
49.95,5.2,53.69
54.83,4.77,49.17
58.12,8.01,46.83
61.51,7.32,45.02
64.44,6.77,41.66
66.61,6.53,39.05
69.48,6.08,41.94
71.73,7.79,38.05
72.9,7.18,37.41
72.84,6.45,40.27
72.65,6.57,38.04
72.62,6.2,39.35
70.76,14.3,35.15
68.03,16.03,33.41
64.72,15.29,32.52
61.69,14.29,33.23
58.66,17.25,30.95
55.34,17.7,29.86
52.43,16.86,32.18
49.65,16.05,31.52
46.64,15.61,30.65
43.61,17.9,28.93
40.45,17.37,28.07
37.31,16.38,29.43
35.04,14.95,33.84
32.79,13.18,31.74
32.73,12.4,29.85
33.17,11.91,28.68
32.84,14.01,26.82
32.18,13.67,25.78
32.85,12.94,28.61
34.36,11.92,32.82
35.21,11.97,30.12
35.97,11.55,29.08
36.38,12.41,27.83
37.43,12.05,27.01
36.56,19.22,24.1
35.74,17.2,24.25
34.18,16.63,23.44
31.54,20.05,21.86
28.9,19.04,20.76
26.2,18.64,19.99
24.52,17.89,20.96
23.16,17.45,22.01
21.44,16.77,22.06
19.17,16.23,21.96
16.77,17.72,21.45
14.17,18.28,20.91
12.6,17.17,23.89
11.03,16.64,23.15
10.88,24.32,20.26
10.31,23.53,19.61
9.51,22.24,19.79
10.33,24.55,17.88
11.31,24.59,17.09
13.0,27.85,15.92
15.28,33.74,14.52
17.3,31.75,13.66
19.23,30.91,13.05
21.33,31.73,12.24
23.95,30.79,11.31
26.67,29.73,11.33
29.03,30.56,10.36
31.39,28.88,9.79
32.86,26.28,14.25
34.33,24.86,13.48
36.64,27.38,12.25
38.62,29.2,11.51
40.44,27.98,11.02
41.52,27.01,10.95
41.22,26.05,12.38
41.2,26.42,11.44
42.26,34.61,9.89
43.22,34.61,9.28
44.09,32.73,8.59
44.66,29.63,9.14
43.72,26.9,12.63
42.84,25.25,11.57
43.58,25.38,10.87
43.67,23.74,12.54
42.75,21.81,13.0
41.45,20.98,12.5
40.09,20.24,12.27
38.46,19.28,12.99
38.02,21.86,11.94
38.02,25.82,11.18
35.45,23.71,15.94
32.73,22.34,15.02
31.25,29.4,13.31
30.45,29.88,12.28
30.86,28.59,11.73
31.38,28.48,10.96
31.8,27.58,10.22
32.91,26.21,9.6
34.64,26.49,8.96
34.81,23.87,13.51
34.55,22.14,14.48
35.13,24.04,13.65
35.36,25.24,12.81
35.71,30.17,11.6
38.57,38.93,9.83
42.34,48.87,7.86
44.9,41.67,6.35
46.99,36.83,6.25
48.22,32.68,8.4
49.27,30.09,7.74
49.53,28.13,9.49
50.16,30.28,8.74
50.62,29.44,8.31
51.97,27.47,10.01
54.38,31.6,9.27
56.31,29.69,8.71
57.53,28.1,9.45
58.07,28.66,9.05
56.03,26.1,13.68
53.1,24.83,13.02
49.64,23.35,13.96
46.43,22.43,13.16
44.2,21.7,12.26
42.05,21.5,11.82
40.46,20.59,11.74
39.43,25.92,10.91
36.22,19.65,24.49
35.09,15.34,28.97
34.2,12.96,31.82
31.4,20.4,27.87
28.58,21.37,26.2
26.08,19.91,28.1
25.75,18.26,31.47
25.42,17.04,29.36
25.3,16.86,27.23
25.06,16.26,25.83
24.47,16.56,24.53
24.06,15.56,25.02
24.04,14.91,25.99
23.73,13.66,29.31
25.13,14.76,27.79
25.27,14.11,27.81
24.9,13.31,28.92
26.81,12.32,30.31
29.1,11.82,29.09
29.55,16.91,27.21
28.52,19.94,25.48
26.75,23.15,23.94
25.46,21.46,23.94
24.22,20.5,22.87
23.22,19.73,21.95
22.73,18.23,25.47
21.45,19.61,23.58
19.75,18.18,23.41
18.87,17.1,24.79
17.72,16.75,23.38
16.26,16.0,22.34
14.06,17.01,21.39
11.49,18.05,20.45
10.21,17.84,19.88
9.62,17.76,19.21
9.59,18.95,18.47
9.43,18.74,17.55
9.5,19.07,16.77
9.87,17.68,21.85
9.44,16.84,20.81
9.02,18.47,19.73
8.36,17.86,19.08
8.17,16.45,22.59
8.12,15.71,21.58
7.33,21.51,19.24
7.89,25.83,17.51
8.41,23.29,17.74
9.0,22.07,16.76
9.81,21.67,15.94
10.31,20.25,17.14
10.67,19.43,16.44
10.95,19.36,15.76
11.74,22.51,14.5
12.85,21.99,12.88
13.99,20.63,13.96
15.21,20.43,13.49
15.69,20.59,13.04
15.96,19.63,13.24
17.13,19.66,12.58
17.44,19.75,12.21
18.56,21.05,11.54
19.4,19.8,11.79
19.45,18.45,13.37
19.29,17.51,15.53
19.36,16.08,19.42
19.3,14.81,17.9
18.43,14.07,17.0
16.68,15.29,15.78
15.42,14.66,15.13
14.9,18.35,14.06
14.24,17.59,13.48
15.04,14.45,27.21
16.49,12.48,30.73
17.87,11.01,27.58
18.85,10.57,26.48
18.99,13.91,24.35
19.8,13.24,23.17
21.91,12.4,26.1
23.43,13.36,25.15
24.48,14.49,23.71
25.53,14.11,23.09
27.8,13.17,26.39
30.77,11.82,29.7
33.47,10.46,32.23
36.16,9.54,29.42
37.94,8.56,29.97
38.59,9.0,28.0
38.88,9.36,25.94
38.83,10.02,24.61
39.33,11.45,23.41
39.43,12.33,22.26
38.73,12.72,21.52
38.42,12.27,21.01
36.75,18.5,18.8
35.08,17.66,17.95
32.88,16.92,17.85
30.64,15.73,19.88
27.83,14.95,18.9
25.22,14.12,18.88
22.03,14.29,17.81
18.52,16.29,17.0
15.38,15.49,16.48
12.79,14.75,16.57
10.58,15.06,16.11
8.68,15.97,15.31
7.61,14.78,18.32
6.5,13.93,17.28
7.45,13.37,17.81
7.71,18.03,16.5
8.98,22.98,15.22
10.1,25.07,14.28
10.94,23.93,14.85
10.74,22.48,17.8
10.79,21.49,17.02
10.87,20.03,18.75
10.91,19.08,17.75
11.15,20.2,16.81
12.03,17.41,23.9
13.43,16.12,25.07
14.21,15.17,23.59
14.51,16.14,21.74
14.55,14.98,20.17
16.2,13.63,24.04
15.38,18.02,21.49
13.82,18.59,20.8
13.24,16.66,22.68
13.5,15.67,21.33
13.77,14.97,20.38
14.8,14.28,20.43
15.41,15.4,19.69
14.85,17.71,18.19
14.59,15.69,19.97
13.97,22.08,16.96
13.37,20.62,15.8
12.5,19.24,18.27
11.77,17.87,19.58
10.24,16.66,18.87
9.85,16.97,18.13
9.68,16.41,17.53
9.03,18.53,16.36
8.84,19.85,15.38
7.98,17.82,18.97
7.17,17.03,19.38
7.09,15.98,19.96
8.35,14.7,21.59
8.74,13.97,19.88
8.84,14.2,19.04
9.78,13.07,22.41
11.13,13.71,21.25
12.37,13.09,20.42
13.76,12.52,21.19
17.06,10.52,31.12
20.35,9.77,28.9
23.11,10.25,26.87
24.54,12.84,25.34
26.65,12.42,24.47
27.1,17.33,22.39
27.06,17.07,21.1
26.39,16.52,20.0
25.82,15.95,19.31
25.79,15.29,20.28
24.69,15.63,19.49
23.54,20.07,18.02
22.69,17.5,21.39
21.57,16.76,20.49
19.97,15.09,26.31
20.12,11.86,37.2
20.62,10.75,33.74
21.97,9.97,31.29
23.81,8.73,33.28
26.06,11.55,29.88
28.07,12.49,28.25
30.56,11.68,30.38
33.22,10.75,29.64
35.2,11.48,27.9
37.39,10.88,26.45
40.2,10.29,26.95
43.29,9.35,30.62
46.38,8.7,28.49
49.4,6.81,37.75
50.9,6.0,38.01
52.55,5.4,37.29
54.34,4.8,36.44
55.4,5.21,33.77
57.47,5.04,32.61
60.12,4.68,34.0
62.47,4.35,34.16
64.17,5.61,32.46
66.78,4.78,39.27
69.61,4.14,40.06
71.61,5.92,37.5
71.7,10.05,34.13
70.74,13.75,31.86
68.61,13.03,30.18
65.24,15.98,26.93
61.54,16.33,26.02
58.27,15.32,29.05
55.4,14.56,28.97
52.19,15.39,27.53
49.35,14.35,30.45
46.38,13.84,29.39
43.22,16.16,27.6
38.2,21.48,25.28
32.57,22.88,24.03
27.39,22.91,23.0
24.2,21.61,26.33
22.67,19.9,28.74
21.13,18.83,27.2
20.49,18.25,25.52
20.04,17.45,24.4
19.52,16.58,26.79
18.99,15.44,26.13
18.8,14.77,24.99
17.23,17.58,23.29
16.29,15.64,24.84
16.87,14.25,29.13
18.74,13.41,27.42
20.64,14.26,25.93
23.32,13.03,28.86
25.26,12.11,26.28
27.19,10.92,28.97
28.34,13.43,27.41
29.7,12.62,26.63
30.07,16.21,25.24
29.18,18.68,23.32
27.86,19.34,22.36
26.8,18.47,23.02
26.65,17.61,22.31
26.43,16.29,24.26
26.82,13.91,32.25
27.75,12.37,34.65
29.07,11.19,31.45
30.06,9.98,31.35
30.58,11.58,29.89
30.86,10.73,31.45
31.99,10.08,30.3
33.4,9.12,31.85
35.21,10.63,29.51
38.08,9.89,30.64
41.7,8.78,32.99
45.05,8.25,31.0
46.8,12.96,27.66
47.36,14.81,26.04
45.83,16.84,24.44
43.27,18.62,23.47
41.19,17.41,25.22
39.28,16.36,27.23
37.57,17.28,26.1
35.13,18.25,24.66
32.82,17.23,24.69
29.59,18.7,22.92
26.48,20.28,21.78
23.47,19.08,22.87
20.21,25.21,19.68
16.98,24.34,18.84
15.3,23.59,18.26
14.16,22.86,18.14
14.04,23.94,17.08
14.47,23.34,16.37
14.1,22.35,17.18
13.51,22.92,16.34
13.64,23.92,15.27
14.35,23.73,14.25
14.87,22.64,13.6
16.33,23.71,12.57
18.36,23.1,11.93
19.45,22.32,13.6
19.27,20.33,16.66
19.07,19.04,15.61
19.04,18.99,14.85
19.84,21.62,13.61
21.74,29.82,11.78
24.07,32.6,10.82
26.72,31.0,10.29
28.88,29.2,10.52
31.17,31.81,9.49
33.24,29.98,8.94
34.49,27.49,11.13
35.32,26.1,10.56
36.2,26.1,10.11
37.63,25.16,9.71
40.42,26.49,9.08
43.51,27.68,8.46
46.67,28.09,7.8
50.17,39.49,6.51
52.23,37.47,6.04
53.81,35.28,5.69
55.55,36.74,5.35
56.68,33.94,7.75
57.47,34.22,7.22
58.3,32.65,6.77
59.72,31.12,7.23
58.53,27.17,16.06
57.53,27.32,14.67
56.39,25.47,14.23
54.62,24.17,14.77
52.33,23.19,15.07
49.05,21.91,17.7
44.97,22.77,16.97
40.49,20.13,24.31
35.71,20.31,22.6
31.48,18.49,25.18
28.08,17.59,23.95
24.06,24.97,20.95
20.28,25.46,19.69
16.28,22.7,25.77
15.05,21.63,25.62
12.92,24.12,24.0
10.93,22.89,22.67
9.52,23.44,21.45
8.14,21.77,20.95
7.83,19.97,22.64
7.25,19.01,21.62
7.23,17.83,21.45
6.96,19.33,19.91
6.04,19.38,18.46
5.8,21.73,17.09
5.55,20.32,18.3
4.99,19.68,17.8
5.54,22.36,16.87
5.93,21.43,16.17
6.48,20.34,17.37
7.05,19.73,16.63
8.13,23.05,15.53
9.86,24.18,14.15
11.67,24.74,12.88
14.01,26.95,11.77
16.75,30.78,10.91
19.63,29.09,11.96
19.57,23.97,23.22
19.45,21.43,26.36
19.81,20.22,24.86
20.05,20.17,23.81
19.97,18.95,24.51
20.14,17.57,24.49
19.74,22.6,21.61
19.29,21.5,20.56
18.49,22.63,19.19
17.21,21.59,18.31
16.26,24.0,16.61
14.75,22.81,15.79
12.53,21.59,15.46
10.73,20.73,14.84
12.82,25.66,13.58
14.3,24.6,12.96
15.72,23.37,12.51
15.26,20.34,21.08
14.47,19.1,19.79
13.77,17.76,20.28
14.72,16.06,21.97
15.66,15.15,20.72
15.35,18.12,19.58
15.68,16.82,21.77
15.53,15.84,21.9
15.13,16.17,20.85
14.42,17.03,19.46
13.72,16.49,18.85
11.52,17.52,17.51
9.78,18.73,16.39
10.38,30.78,13.65
13.33,30.47,12.11
16.44,28.75,10.82
20.9,43.14,7.87
25.23,46.33,6.28
29.56,43.24,5.86
34.88,44.13,5.37
39.13,40.03,6.4
42.94,37.52,6.79
47.04,35.78,6.3
51.69,36.91,6.06
56.91,44.14,4.99
62.73,45.24,4.58
68.18,43.86,4.1
71.35,41.64,3.89
74.49,49.01,3.38
77.54,47.96,3.06
78.96,46.68,2.69
79.89,44.63,2.57
80.97,48.98,2.24
81.93,46.99,2.05
83.33,44.76,1.86
85.07,50.08,1.61
86.89,46.97,1.09
88.58,42.82,0.99
89.71,40.86,0.95
90.74,43.19,0.86
91.7,40.83,0.76
92.66,37.47,0.7
93.33,36.49,0.65
93.96,38.27,0.61
93.42,34.33,3.49
90.64,30.55,10.15
87.97,30.63,9.18
83.57,27.4,14.74
79.14,25.7,13.83
74.97,27.74,13.21
70.08,26.08,15.03
