adx,DI_plus,DI_minus
43.22,16.26,21.41
40.91,15.69,20.66
37.89,17.49,19.48
34.51,17.42,18.59
31.55,16.25,20.38
28.64,15.26,21.46
26.47,14.36,22.72
24.9,13.49,22.54
22.58,21.36,18.98
20.25,22.1,17.88
18.12,23.09,16.59
16.61,22.02,15.82
15.24,22.25,15.02
14.01,21.4,15.61
14.88,24.75,14.57
15.53,23.4,14.71
16.63,22.54,14.78
17.44,21.5,16.03
18.49,25.06,14.74
19.13,23.64,13.91
19.97,26.84,13.13
20.25,24.82,13.67
21.57,23.53,14.29
22.39,22.16,14.16
22.88,21.86,13.62
23.66,22.43,12.78
23.63,21.3,14.52
23.23,19.8,16.18
22.1,18.46,15.08
21.19,17.81,14.55
22.35,27.43,12.62
24.4,29.49,11.68
25.2,27.74,12.69
26.17,26.91,11.67
25.38,24.65,15.34
24.98,23.33,14.52
24.19,21.67,16.53
24.01,22.99,15.5
23.96,23.23,14.72
23.47,22.03,14.53
23.86,22.51,13.65
24.9,21.66,13.13
24.67,20.29,17.68
24.03,19.1,19.54
21.83,20.32,17.96
19.54,20.97,16.72
18.57,25.0,15.47
18.53,31.83,13.96
21.67,51.03,10.0
24.96,48.87,8.87
28.53,45.38,10.16
31.12,42.39,12.05
33.5,39.66,11.25
36.02,37.71,10.7
38.44,37.89,9.97
40.79,36.65,9.88
42.28,31.71,17.94
44.18,29.5,16.69
45.74,28.6,16.11
46.49,27.11,17.42
46.52,26.62,16.32
44.85,25.25,18.4
40.23,23.22,22.07
35.41,21.6,20.87
32.98,17.6,32.29
31.11,15.88,29.15
28.84,16.94,27.69
25.5,20.71,24.81
21.84,25.56,22.17
18.53,25.88,20.66
17.35,24.81,19.81
16.36,24.57,18.57
14.4,22.87,22.64
13.3,21.48,24.35
12.4,19.92,25.08
12.1,18.91,23.8
11.93,22.35,22.28
12.22,20.63,23.18
10.53,19.4,21.8
8.96,18.33,21.26
7.77,17.34,20.12
8.17,16.12,21.68
8.72,15.19,20.43
8.59,16.37,19.77
8.67,15.62,20.04
7.93,17.11,18.35
8.14,16.61,17.82
8.21,18.65,16.13
7.65,17.68,16.48
7.08,17.06,15.91
8.56,21.71,14.21
9.63,20.53,13.44
11.32,21.92,11.94
12.9,20.76,11.31
13.56,19.67,14.04
14.95,25.25,12.4
16.62,25.42,11.4
18.51,24.39,11.48
21.12,29.83,10.25
24.91,33.5,9.29
28.32,32.01,10.33
28.79,26.84,20.32
28.86,23.73,21.72
28.92,22.11,20.24
28.34,24.72,19.17
27.79,23.99,18.4
25.71,22.48,22.67
24.19,20.92,24.61
23.57,19.75,23.24
21.72,19.06,22.42
19.45,18.79,21.33
16.99,20.88,20.25
13.66,20.14,19.27
9.92,19.16,20.86
6.57,18.47,20.11
5.79,18.19,19.3
6.38,22.23,17.23
7.71,25.09,15.7
8.81,26.29,14.75
10.18,25.89,13.24
12.05,24.59,14.22
13.73,25.86,13.44
16.43,31.07,11.52
19.13,28.32,10.5
23.52,42.54,8.16
28.48,42.43,7.23
33.38,39.28,6.69
38.14,36.57,6.23
43.0,36.51,5.89
46.96,34.25,8.99
50.24,32.57,8.51
53.27,36.4,7.6
56.02,34.48,6.91
58.47,33.1,6.63
59.74,29.36,11.27
60.6,27.63,10.83
60.64,28.37,10.36
60.81,28.12,9.79
59.42,26.63,9.27
58.25,29.63,8.74
57.29,29.73,8.03
55.86,28.23,9.22
54.32,26.88,8.78
54.26,29.25,7.9
54.58,31.94,7.24
54.75,34.03,6.52
54.93,31.9,5.82
55.11,30.49,5.56
53.92,26.45,14.9
51.95,23.26,16.82
49.78,21.51,15.56
48.44,26.56,14.42
46.08,23.86,17.52
43.21,21.8,16.35
39.94,19.27,24.33
37.42,17.43,23.88
34.36,18.74,21.97
31.62,16.29,23.95
29.23,14.76,27.21
26.78,13.34,26.74
24.23,12.67,25.4
20.94,15.22,24.37
20.18,16.41,23.3
20.25,15.81,22.28
19.49,18.58,20.69
17.91,17.61,20.49
17.8,16.4,21.65
17.42,17.09,20.46
16.8,18.24,19.34
16.24,17.2,20.06
16.2,16.32,18.91
15.36,15.57,18.05
14.27,14.55,19.43
12.92,14.03,18.83
12.23,13.15,21.32
12.5,12.49,21.68
12.44,14.85,20.73
11.55,17.92,19.6
11.61,16.97,19.27
11.88,16.2,20.32
11.13,17.84,19.05
11.1,16.92,20.11
11.18,17.76,19.23
11.94,24.97,17.21
12.76,23.91,16.32
13.97,24.81,15.14
14.53,23.71,15.09
14.44,22.53,17.2
14.09,23.48,16.08
12.54,21.09,18.99
11.73,19.75,17.79
11.75,18.49,16.8
13.42,15.32,28.21
14.85,13.95,26.68
17.33,12.77,28.48
19.48,11.88,26.86
21.96,11.21,25.35
24.27,10.12,31.01
26.71,9.3,30.27
28.99,8.41,29.99
30.99,9.41,28.37
33.9,8.48,28.5
35.53,10.64,25.71
37.62,11.8,24.26
39.21,12.81,22.56
40.7,12.93,21.83
41.12,11.91,25.04
41.26,11.84,23.64
40.53,12.74,22.62
39.49,13.23,21.63
38.82,12.5,22.82
37.61,11.99,24.24
36.59,11.06,25.07
34.45,13.62,23.3
31.86,16.66,22.06
28.46,17.89,20.42
25.97,17.03,19.43
24.22,16.36,20.0
23.29,15.63,20.94
22.11,16.59,19.9
19.92,17.28,19.08
19.36,14.99,25.14
19.57,13.73,25.98
20.88,12.38,30.67
22.07,11.44,30.92
23.1,10.27,29.4
23.65,9.88,27.02
25.65,9.19,30.99
28.78,8.26,30.88
32.63,7.35,29.84
36.53,6.59,27.34
39.23,9.23,26.08
41.24,10.13,25.2
43.4,10.46,23.99
46.16,9.86,25.12
47.98,8.88,27.21
50.07,7.7,30.95
51.62,7.04,32.21
53.16,6.38,32.98
56.15,3.31,62.95
59.26,2.91,55.42
61.82,2.72,51.88
63.35,5.62,48.64
64.49,6.21,46.31
65.79,5.5,48.08
68.13,5.11,47.09
70.72,5.26,44.79
73.79,4.67,47.83
76.54,4.22,43.2
78.31,5.78,41.54
78.72,8.19,39.71
78.93,7.77,39.46
78.3,9.8,37.71
76.21,9.32,38.18
74.05,9.16,36.48
71.67,9.72,35.2
69.29,12.55,33.81
67.21,11.83,33.07
64.37,13.57,31.46
61.47,12.98,30.1
58.9,11.9,29.89
55.63,13.44,28.88
52.15,13.66,27.34
49.0,13.57,26.07
46.58,13.03,25.2
44.34,12.42,26.28
41.93,14.68,24.43
39.08,15.35,23.45
36.64,14.32,24.21
34.64,13.65,24.65
33.93,12.83,27.27
32.01,16.67,25.16
30.64,15.61,23.74
29.84,14.51,26.05
29.73,12.59,30.47
30.73,11.3,34.32
31.79,10.84,31.03
32.98,10.04,28.73
33.42,12.35,27.5
33.01,13.89,25.87
32.78,15.73,24.43
32.48,16.11,22.54
31.83,15.34,21.47
31.36,14.43,22.62
31.65,12.69,29.7
33.15,11.52,27.7
34.62,10.79,25.94
35.22,11.2,24.25
35.91,9.75,30.25
36.09,8.94,29.02
34.68,14.83,26.66
33.07,15.0,25.33
30.91,19.39,22.68
29.06,19.67,21.42
27.92,18.63,20.88
27.09,17.95,19.85
26.93,16.23,21.72
27.04,15.09,24.41
25.46,16.06,23.08
23.55,16.56,22.2
20.72,20.09,20.77
18.39,21.42,19.72
15.43,22.59,18.51
12.36,21.43,17.56
10.45,19.68,18.97
8.76,18.99,18.31
9.03,17.08,21.57
9.91,15.81,22.09
10.5,16.07,21.29
12.1,14.67,25.74
13.25,13.9,26.19
13.54,14.06,24.76
13.87,14.67,23.22
14.44,13.9,22.01
16.49,12.74,23.85
18.17,12.93,22.79
20.05,11.96,25.58
22.5,10.94,28.27
24.67,12.88,25.13
26.52,13.69,24.19
26.36,18.07,21.78
25.82,17.31,20.71
25.75,16.18,21.0
25.07,15.54,22.33
24.57,14.81,23.98
23.99,15.44,22.93
24.52,14.35,26.64
25.18,13.34,25.75
26.26,11.73,31.34
27.75,10.84,31.17
28.89,9.76,31.18
28.59,12.45,29.05
30.19,10.93,37.22
31.71,11.69,34.16
34.12,12.55,31.5
36.01,14.2,29.83
37.17,15.48,28.23
38.14,14.77,28.37
39.63,13.24,34.41
41.22,12.8,31.15
41.86,12.99,29.59
40.9,18.11,26.27
38.48,19.41,24.5
36.26,17.96,25.49
33.77,17.2,24.53
32.26,16.38,23.97
29.1,18.29,22.5
27.67,15.78,28.67
27.28,14.5,31.95
27.8,12.96,32.41
29.27,11.54,34.38
31.12,10.19,37.65
31.81,10.47,35.11
32.69,9.87,33.1
33.87,9.24,32.26
37.25,7.96,38.59
41.51,6.55,38.95
45.36,6.22,37.01
49.36,5.65,37.13
53.45,5.14,37.59
58.13,4.82,35.23
61.69,4.31,36.21
64.67,3.97,34.51
67.28,3.75,32.59
67.68,8.53,29.68
66.53,11.58,27.94
65.68,10.82,26.59
65.24,10.22,29.0
63.94,12.38,27.02
61.89,11.65,25.44
59.14,12.38,24.39
56.38,11.89,23.42
52.35,15.3,21.66
47.94,15.74,20.91
42.95,17.5,19.76
38.03,16.68,20.35
33.26,15.97,20.55
27.81,18.35,19.51
25.19,16.25,23.74
23.57,15.83,23.13
22.34,14.55,24.19
20.59,14.5,23.37
19.28,15.07,22.04
17.97,14.61,21.37
17.0,14.16,20.88
16.71,13.47,24.26
17.51,12.89,23.11
18.87,12.44,24.77
21.37,11.76,28.12
23.86,10.8,28.35
25.48,12.47,26.04
27.78,11.97,25.01
29.25,11.44,26.2
28.87,17.31,22.68
28.05,16.55,21.7
27.64,15.73,22.45
26.3,20.66,20.69
25.11,20.86,20.02
24.07,20.98,19.07
22.38,20.19,18.31
20.8,18.67,21.16
19.45,17.44,23.21
17.83,16.34,23.72
15.93,15.48,22.41
14.35,16.56,21.56
13.66,15.21,25.63
12.68,15.02,25.31
12.16,20.77,23.48
12.5,18.28,26.42
12.54,16.78,24.24
13.83,15.95,23.04
14.28,18.34,21.64
14.11,19.62,20.6
14.3,21.76,18.7
14.54,21.6,17.86
13.84,20.66,18.9
12.83,19.0,20.71
12.45,17.88,23.16
12.76,16.79,23.92
14.04,13.68,34.72
16.1,11.68,39.36
18.63,14.21,34.5
19.6,16.73,32.29
18.63,28.79,26.25
18.61,33.13,23.05
19.73,35.12,21.58
21.26,33.42,20.53
22.68,33.86,19.3
23.95,32.34,18.44
26.02,34.81,17.39
28.1,33.2,16.58
29.57,31.87,15.86
31.21,33.26,14.1
30.99,32.02,13.58
30.15,32.06,12.98
30.43,32.93,12.31
30.95,30.74,13.48
33.4,29.26,12.83
34.63,27.9,13.4
34.57,25.44,15.9
35.25,28.54,14.25
35.68,27.4,13.68
35.69,25.76,14.65
34.15,23.57,18.56
31.94,21.56,22.61
30.51,25.87,19.73
28.58,24.43,18.63
26.81,24.0,17.51
24.9,23.37,17.05
23.0,24.38,16.57
20.63,22.95,20.43
18.17,22.03,20.1
16.63,24.81,18.86
17.23,32.23,16.81
17.09,30.3,15.81
17.08,29.39,14.73
17.24,27.97,15.13
18.65,27.91,14.52
21.3,31.17,13.51
23.21,29.67,12.67
24.22,27.5,15.58
24.73,25.01,15.75
25.59,26.27,14.89
25.51,24.05,16.72
25.72,21.88,18.36
26.02,20.97,17.6
25.64,20.08,16.98
24.42,21.54,16.12
23.73,23.19,14.89
22.92,21.88,14.06
21.93,21.03,15.22
21.63,24.96,14.26
21.2,26.98,13.43
20.39,25.38,14.02
19.32,23.7,18.36
18.05,22.29,20.23
16.07,20.71,20.71
15.99,18.55,26.04
16.56,17.34,24.33
17.14,16.26,22.82
18.02,15.19,23.12
18.3,15.17,21.97
17.05,21.84,20.02
16.32,23.35,18.55
15.64,21.62,18.96
13.75,20.32,19.99
12.08,18.97,23.29
10.34,19.81,21.65
9.6,21.3,20.34
9.64,21.35,19.16
10.81,24.15,17.36
12.3,28.99,13.1
13.39,26.29,13.54
14.48,24.81,12.78
15.36,23.92,12.05
16.85,25.96,11.35
18.58,24.89,13.84
19.49,23.6,14.39
20.05,21.98,16.44
20.18,20.07,21.18
19.7,18.92,20.28
20.18,23.53,18.78
20.82,22.87,18.25
20.54,21.16,21.79
19.82,21.9,19.32
17.57,20.98,18.51
15.37,19.86,20.35
13.18,18.93,19.41
12.13,17.0,24.67
10.75,16.15,24.08
10.48,14.93,24.79
11.09,13.4,26.44
12.75,12.61,27.91
15.56,11.75,28.71
18.3,11.4,27.85
21.07,10.03,30.12
23.75,9.68,28.1
26.87,10.19,26.93
28.9,12.46,25.72
31.37,11.22,26.72
34.2,10.58,25.19
37.03,10.18,24.26
38.03,11.79,23.11
37.52,16.68,21.48
36.36,17.17,20.35
34.19,18.59,19.52
31.63,19.34,18.65
28.91,17.77,19.18
25.99,18.25,17.83
22.92,17.19,19.79
20.08,16.35,19.55
17.3,20.31,17.91
17.56,32.12,14.32
17.76,33.83,13.28
18.83,39.72,11.27
19.99,36.76,10.03
21.43,34.55,10.74
24.49,35.25,10.09
27.85,34.13,9.77
30.46,31.48,13.8
33.3,31.28,12.92
36.27,32.17,12.08
39.96,35.13,10.86
43.33,33.87,10.03
46.88,34.25,8.93
50.63,32.25,8.41
52.08,31.43,8.19
52.02,29.35,11.73
51.31,29.62,10.99
50.32,28.17,11.19
48.85,26.59,13.68
46.77,24.99,14.56
43.76,22.72,17.36
41.93,21.77,16.63
40.27,22.66,15.66
38.74,24.31,14.9
36.24,22.76,15.91
32.77,21.35,19.02
28.82,19.79,21.18
24.91,21.34,19.77
21.12,21.28,19.01
18.21,20.51,19.66
15.92,23.89,18.1
13.82,23.05,17.46
11.73,21.93,20.73
10.0,20.34,21.2
9.49,22.67,20.02
8.66,20.79,21.57
7.74,20.09,22.37
6.23,22.62,21.33
7.0,18.21,32.7
8.85,16.32,31.38
10.32,17.88,29.15
11.76,17.0,27.73
13.54,15.62,29.39
15.95,14.31,30.34
17.71,13.12,29.45
18.4,16.73,27.02
19.63,16.71,25.05
20.36,18.02,23.1
21.3,16.92,25.04
22.28,17.45,23.87
23.81,15.99,27.7
25.51,14.98,25.95
25.18,15.13,24.59
24.44,15.51,23.87
24.57,14.54,24.65
24.59,14.28,23.41
23.62,15.27,21.56
23.17,14.06,25.84
22.54,13.43,24.69
21.54,25.4,20.98
21.98,31.39,18.4
22.96,29.7,17.41
23.22,27.8,17.4
23.56,26.46,17.56
23.21,26.21,16.76
22.87,25.46,16.29
24.05,32.85,13.96
25.59,33.05,13.24
25.78,30.59,17.04
26.08,29.37,16.36
27.43,32.23,15.17
27.37,30.0,16.61
25.58,24.64,26.96
25.22,22.75,24.89
24.09,20.91,25.66
23.32,18.88,25.76
22.29,20.12,23.89
21.46,19.26,22.86
21.28,18.17,26.98
22.15,16.01,32.62
21.91,14.61,31.78
20.84,16.46,29.15
20.71,15.77,27.16
22.71,11.8,42.47
24.18,10.96,39.43
25.79,11.97,37.25
29.3,11.12,36.71
32.88,10.27,34.98
35.14,13.56,33.15
37.04,13.11,32.07
38.96,14.44,30.35
41.21,13.72,32.05
41.8,16.83,29.77
40.83,18.4,27.94
39.96,17.24,28.57
40.24,15.64,30.2
40.91,14.14,30.01
40.21,12.53,34.47
40.15,10.84,38.06
40.66,9.75,37.17
41.01,9.25,35.23
40.24,12.8,32.76
40.37,12.35,31.61
40.78,11.27,31.78
41.64,10.61,29.91
42.72,9.72,33.62
45.0,8.67,34.4
46.34,12.57,28.83
46.94,13.6,27.17
46.43,15.4,25.45
45.62,14.69,24.29
44.38,13.61,24.9
42.68,12.86,24.86
41.17,11.95,26.19
39.0,13.8,24.51
36.81,17.35,22.64
34.63,16.66,21.74
31.57,18.42,20.27
28.62,17.28,19.63
24.93,17.05,18.29
21.3,20.39,17.06
20.2,24.49,15.05
20.32,29.05,14.0
21.4,30.04,12.96
22.41,28.68,12.64
22.74,27.46,13.54
22.89,26.26,12.95
21.6,24.57,16.63
20.98,23.85,16.15
22.27,28.08,14.7
23.56,26.57,13.91
24.64,23.96,16.03
25.6,22.5,15.05
26.77,21.45,14.34
27.36,20.55,14.52
27.75,24.24,13.24
27.33,22.62,12.44
25.86,20.93,14.18
24.18,19.69,14.48
23.4,22.1,13.84
22.82,22.09,13.0
24.66,29.97,11.39
26.49,28.55,10.85
26.8,26.59,12.63
26.11,24.76,15.97
25.82,23.36,16.96
25.28,21.87,17.1
24.31,19.79,17.47
23.53,18.9,16.68
23.18,16.04,26.43
23.17,14.27,25.9
23.86,13.45,24.41
24.4,14.52,23.06
24.11,15.09,22.17
23.08,16.63,20.93
19.99,18.08,18.66
17.14,16.88,18.7
15.7,15.39,20.98
15.29,14.37,19.81
15.71,13.44,20.87
15.83,15.11,20.03
16.17,15.15,18.87
16.28,15.1,17.67
15.33,14.15,17.67
13.44,17.56,16.7
11.86,18.21,15.85
10.94,18.11,14.85
11.75,23.85,12.77
13.23,22.9,11.75
14.84,21.66,13.24
16.79,24.46,12.47
18.87,28.62,11.01
21.25,30.0,10.19
22.46,28.22,12.5
23.73,26.57,13.74
25.33,25.45,12.75
26.55,24.17,14.52
26.61,22.12,17.4
27.28,21.24,16.72
28.28,23.23,15.2
29.11,22.6,14.6
29.28,26.22,13.34
29.43,26.0,12.73
30.42,26.34,11.82
30.36,25.5,13.27
28.64,24.09,15.92
27.43,27.9,14.25
27.93,34.23,12.82
28.9,32.19,12.06
28.94,30.11,14.92
29.57,28.57,14.15
31.52,29.2,12.74
33.83,30.34,11.72
35.23,28.79,12.22
34.09,24.47,21.87
32.16,22.19,19.83
30.95,25.58,18.07
29.73,26.7,17.42
29.05,26.0,16.63
29.43,26.06,15.35
28.66,24.75,15.97
26.61,23.06,16.43
24.53,22.0,15.8
23.63,22.7,14.81
22.25,20.48,15.3
20.48,19.05,14.23
18.66,18.98,12.98
16.47,16.38,19.93
16.77,15.36,18.68
16.94,14.92,17.53
16.86,13.97,19.32
16.51,13.34,18.44
16.52,12.23,19.22
16.36,11.58,18.75
16.06,12.76,18.07
18.34,10.58,30.75
20.65,9.6,27.89
22.36,10.2,26.87
24.66,9.76,26.84
25.71,13.86,25.24
26.5,13.28,24.57
28.02,12.65,24.09
29.78,11.93,24.37
30.47,15.51,22.21
30.15,16.83,21.22
29.76,16.44,20.36
28.36,18.18,19.15
27.45,21.43,17.26
27.17,21.63,16.51
24.81,21.52,15.69
23.13,24.74,14.72
21.83,23.92,13.83
19.49,21.75,16.43
18.41,20.63,15.58
16.31,19.11,19.27
14.85,17.77,22.04
13.71,16.01,23.16
14.07,14.85,23.67
14.88,14.33,22.84
14.77,17.44,20.9
15.38,16.41,20.54
16.58,14.74,26.01
16.07,19.02,21.57
15.04,19.8,19.29
14.33,18.12,24.75
14.16,16.67,27.35
14.9,16.24,26.64
18.07,11.95,45.46
20.88,17.18,39.9
22.96,15.97,37.08
24.5,14.95,34.72
25.37,15.38,31.99
26.52,14.46,32.98
29.06,12.88,33.63
31.54,11.99,32.32
32.36,13.52,30.9
35.01,12.57,31.85
37.44,13.96,29.19
38.77,13.86,28.19
39.72,13.03,28.68
40.4,13.36,26.99
38.31,14.23,25.94
38.17,13.21,29.28
38.35,12.46,30.74
37.83,14.46,28.39
37.39,15.06,27.37
36.11,16.84,25.8
33.73,19.04,23.91
31.26,18.03,22.64
28.92,19.09,21.69
25.98,19.68,20.59
23.62,18.91,19.79
21.68,17.8,20.43
19.49,17.14,19.68
17.85,16.04,19.9
16.26,20.93,18.21
14.06,19.94,17.35
11.53,19.04,16.56
10.72,22.89,14.89
10.37,22.5,13.75
10.26,21.64,14.61
10.16,20.5,16.79
10.02,19.62,16.27
9.64,18.24,18.66
9.52,17.41,17.63
10.98,15.6,24.73
12.11,14.6,23.16
12.96,14.98,21.92
14.34,13.07,24.27
15.83,12.35,21.92
18.4,11.18,27.93
21.75,9.76,32.69
24.1,9.14,30.59
26.99,7.82,36.39
30.26,7.1,33.72
33.85,7.88,31.65
37.22,8.41,30.31
42.47,6.36,43.83
48.35,4.69,50.23
52.95,3.6,51.6
57.54,3.37,48.23
62.09,4.41,46.15
65.9,4.19,46.26
69.17,6.76,44.46
71.24,7.03,42.86
72.13,8.33,41.4
73.07,7.94,40.42
73.45,7.44,42.01
74.08,6.73,45.1
75.07,6.19,41.5
76.43,5.67,40.57
75.7,8.3,38.46
74.09,8.92,36.15
71.72,10.41,34.63
69.68,9.8,37.31
68.34,8.62,38.99
67.36,7.69,43.01
66.97,7.56,39.82
66.08,9.26,36.34
65.47,9.06,34.09
64.19,11.03,32.37
62.79,10.35,31.34
61.34,9.51,31.61
59.14,11.96,30.17
56.61,12.49,29.17
55.15,11.96,30.77
54.21,11.45,32.07
53.89,10.88,31.96
52.89,11.72,30.41
51.62,11.02,29.87
48.93,14.1,27.31
46.12,14.51,26.26
43.32,16.6,24.98
40.61,15.9,23.93
38.22,16.8,23.03
36.05,16.25,24.35
33.02,17.88,22.48
30.75,17.16,21.58
27.96,20.84,20.45
25.07,19.64,21.13
22.21,18.65,21.58
19.46,17.96,22.26
17.42,17.28,23.78
16.49,15.34,30.43
16.6,14.19,28.48
16.33,16.23,27.07
16.58,15.97,25.88
17.39,14.4,27.65
17.74,16.04,24.35
17.79,15.13,22.96
18.99,14.46,25.81
20.7,13.5,28.3
23.23,12.69,27.21
26.04,11.45,28.74
28.81,10.75,29.1
31.46,10.41,29.4
32.11,16.09,26.76
32.23,14.69,30.29
31.62,17.04,28.42
30.95,19.31,26.46
30.52,17.83,25.47
28.88,19.72,23.42
28.03,18.34,21.79
27.47,17.72,22.9
27.88,15.64,31.67
27.77,14.55,29.47
28.11,12.99,31.16
26.91,17.2,29.43
25.34,17.13,27.99
24.17,15.64,29.88
25.61,13.65,36.12
26.42,12.26,33.18
26.97,15.57,30.63
27.98,16.02,29.65
29.05,15.1,29.74
29.8,18.63,27.43
30.57,18.09,26.79
29.97,25.81,23.65
27.86,24.51,22.46
25.51,22.82,22.4
22.73,22.15,21.19
21.45,23.69,20.07
19.81,22.1,21.57
18.04,20.85,23.72
15.41,19.77,23.39
13.32,17.58,24.64
12.77,16.35,27.22
13.07,14.7,29.84
13.88,13.04,33.57
16.2,10.92,34.13
18.98,9.52,36.11
23.11,8.2,35.24
27.24,7.29,31.3
30.33,11.23,29.0
33.06,11.47,26.98
34.99,11.9,24.93
38.12,11.07,29.25
41.08,10.35,29.37
44.65,9.14,34.63
47.85,8.03,33.77
50.47,7.21,30.33
50.63,13.0,27.76
50.07,12.12,25.89
48.72,12.52,24.63
46.73,12.58,23.59
44.83,11.79,24.86
42.47,12.45,22.69
41.4,11.66,21.26
40.74,11.19,21.32
41.1,10.29,24.27
41.21,9.39,25.75
41.51,8.68,27.55
41.35,8.07,28.58
40.03,10.43,26.22
37.67,13.76,24.78
36.38,16.24,23.45
35.75,14.75,25.91
35.86,13.17,26.77
36.19,12.18,25.32
35.06,15.55,23.25
33.62,18.35,21.97
32.17,17.54,21.0
30.59,17.12,20.5
27.71,19.39,19.46
24.4,18.76,18.82
21.03,19.43,17.6
17.39,18.89,17.11
14.9,19.33,16.39
13.1,18.59,17.36
12.53,20.14,16.4
11.55,20.7,15.72
10.11,18.25,24.13
9.12,17.06,26.26
9.86,15.6,29.09
11.19,15.27,26.94
12.7,14.07,26.14
13.98,14.43,25.08
16.7,13.37,29.93
18.97,14.17,27.49
20.9,13.3,25.8
22.83,12.57,24.38
24.59,12.04,23.84
27.16,11.17,25.62
28.4,13.32,23.5
30.99,11.28,33.82
33.7,10.48,32.98
35.97,9.8,31.89
38.32,8.38,37.09
40.86,7.83,34.66
43.22,7.43,32.88
44.53,10.84,28.72
44.5,12.1,26.84
44.92,11.57,25.66
46.12,10.43,30.33
48.41,8.51,38.86
51.48,6.06,43.93
54.4,4.44,40.51
58.16,3.93,35.86
59.9,5.0,34.02
59.51,10.93,29.83
58.77,11.4,28.35
57.71,10.67,30.55
56.64,10.06,28.79
54.95,11.59,26.72
54.88,10.86,28.07
54.61,13.0,26.42
54.87,11.88,28.72
54.89,10.64,31.2
53.83,9.98,29.25
51.23,12.09,27.86
48.07,12.8,27.14
43.96,16.18,25.66
40.12,16.38,24.89
38.09,16.63,23.95
35.88,18.14,22.91
33.46,17.47,23.36
31.43,16.41,24.47
29.77,16.9,23.46
27.58,17.09,22.46
25.24,21.19,20.65
22.72,22.25,19.66
19.54,21.27,19.37
16.08,20.19,19.91
15.05,17.32,28.91
14.28,16.19,27.02
14.45,15.62,26.06
14.35,16.93,24.96
14.24,17.02,23.79
14.4,17.03,22.5
13.38,19.96,19.92
11.98,18.6,18.57
11.25,19.29,17.1
10.7,18.76,16.64
10.82,18.22,17.19
10.81,17.42,19.67
11.58,16.47,22.45
12.7,15.83,22.05
11.48,17.19,20.19
10.27,16.11,18.92
9.27,15.15,18.92
8.1,18.74,17.7
7.13,18.11,17.07
6.34,17.06,18.05
6.55,17.98,16.88
6.58,16.89,17.04
9.08,12.7,30.35
11.65,11.59,28.43
14.63,10.66,27.75
17.37,10.27,26.73
19.6,9.74,26.7
22.17,8.95,28.65
25.5,8.42,28.71
29.45,7.2,32.09
32.31,9.73,30.11
35.62,9.72,28.49
38.52,10.74,27.3
41.1,11.54,26.23
43.49,11.55,24.94
46.47,10.83,26.61
46.91,10.08,28.09
47.62,9.29,29.37
48.15,8.8,27.81
48.68,8.38,26.47
48.04,11.42,25.21
46.48,12.67,23.85
43.04,18.74,21.28
38.96,17.76,20.17
35.5,18.04,19.04
32.06,17.72,18.09
29.67,16.54,20.24
28.0,14.95,20.44
26.49,14.15,19.35
24.43,14.11,18.43
22.54,13.42,20.46
20.47,12.73,20.29
18.04,13.3,19.12
15.34,13.91,18.45
14.23,12.95,20.35
13.64,12.54,19.7
15.54,11.23,22.26
17.44,10.96,21.73
20.09,10.45,24.27
22.98,10.12,24.5
25.4,9.84,25.22
27.83,9.35,27.74
30.46,8.62,27.55
33.78,7.75,30.74
37.33,6.6,38.2
40.73,5.99,34.64
43.44,8.72,30.81
46.43,8.04,28.42
49.53,6.78,32.63
52.82,6.17,32.67
54.6,7.95,29.76
56.38,7.49,28.03
58.41,6.46,34.2
59.99,6.89,31.03
61.52,6.3,30.05
62.65,5.9,28.13
62.64,8.37,26.75
61.29,10.7,25.47
58.55,12.14,23.64
55.64,11.97,22.12
52.75,15.27,20.82
49.85,14.51,19.78
46.27,13.95,19.02
41.86,15.9,18.14
39.34,14.59,23.06
36.72,14.28,21.94
32.34,17.67,20.33
28.08,20.69,19.11
23.7,19.71,18.21
19.31,19.13,17.67
15.7,18.1,18.72
14.08,24.33,16.85
13.71,26.95,15.48
13.52,25.15,14.44
14.26,23.9,14.1
15.13,23.29,13.22
15.26,21.5,15.18
16.02,20.49,14.47
16.18,22.38,13.52
17.66,28.64,11.74
20.24,27.29,10.84
22.34,25.55,12.77
23.86,24.03,14.31
25.5,23.56,13.58
28.0,26.87,12.43
29.33,25.26,11.69
28.96,23.72,15.22
28.25,22.71,16.08
27.95,23.06,14.85
27.53,22.11,14.24
28.62,25.76,13.14
29.7,24.61,12.56
29.28,22.69,15.49
27.19,21.82,16.96
24.7,19.79,23.35
23.11,18.38,22.96
22.17,17.29,22.09
20.44,21.51,20.36
18.22,21.46,19.16
15.68,19.18,19.64
14.21,18.26,18.7
13.29,17.5,19.06
11.81,18.59,18.27
11.25,17.18,22.69
9.92,16.43,21.7
8.05,18.08,20.48
7.23,22.09,19.06
6.86,21.12,18.22
6.55,19.69,18.23
6.47,20.78,16.97
7.24,24.91,15.64
8.82,24.66,14.84
10.0,23.35,14.87
11.5,22.56,14.37
14.37,29.94,12.42
17.02,29.03,12.04
18.81,26.26,15.41
19.69,25.41,14.91
20.56,24.54,14.4
20.87,22.71,18.36
20.83,21.58,18.84
21.39,24.25,17.85
21.62,21.27,24.49
21.42,20.15,23.32
20.79,18.67,24.76
19.78,18.34,22.82
19.66,16.5,25.0
19.54,15.54,23.54
18.61,14.5,25.96
17.26,15.59,24.63
