unix,high,low,open,close,Volume
1609329600000,37.3546,36.9883,37.2999,37.3293,63876.266
1609333200000,37.4788,37.2288,37.3404,37.2307,67206.259
1609336800000,37.51,37.2197,37.2283,37.4775,64951.053
1609340400000,37.5938,37.3848,37.4831,37.5646,67614.891
1609344000000,37.71,37.28,37.5723,37.685,81069.417
1609347600000,37.7272,37.5553,37.685,37.6,53643.705
1609351200000,37.6663,37.161,37.6039,37.3947,55541.719
1609354800000,37.8506,37.1897,37.3946,37.85,111131.031
1609358400000,37.8696,37.5863,37.8464,37.7898,47922.224
1609362000000,37.922,37.6856,37.7946,37.8139,44197.991
1609365600000,37.9479,37.6487,37.8132,37.7649,59740.482
1609369200000,38.2405,37.7268,37.7674,38.1558,128720.409
1609372800000,38.2133,37.3906,38.1558,37.404,197327.371
1609376400000,37.4936,36.92,37.4134,37.1489,167503.624
1609380000000,37.4022,37.1145,37.1469,37.229,74442.87
1609383600000,37.437,37.12,37.2286,37.337,74566.167
1609387200000,37.4907,37.2452,37.3331,37.485,65486.05
1609390800000,37.5109,37.31,37.484,37.3945,82650.429
1609394400000,37.5978,37.379,37.399,37.5151,50144.187
1609398000000,37.88,37.5136,37.5213,37.681,77004.967
1609401600000,37.7133,37.2448,37.6877,37.5058,91236.79
1609405200000,37.6582,37.2653,37.5056,37.6239,79655.372
1609408800000,38.0999,37.6247,37.6247,38.0659,84219.327
1609412400000,38.0758,37.625,38.0659,37.7921,64388.709
1609416000000,37.92,37.0609,37.7884,37.4016,95546.409
1609419600000,37.3986,36.9,37.3986,37.3391,138993.558
1609423200000,37.3501,36.653,37.3431,36.8412,126341.443
1609426800000,37.1368,36.747,36.8412,37.0847,82974.386
1609430400000,37.1,36.5157,37.0881,36.889,84282.053
1609434000000,37.3339,36.8169,36.8935,37.1184,68010.543
1609437600000,37.149,36.9138,37.1279,37.1045,31810.073
1609441200000,37.1733,37.072,37.1045,37.1399,27040.5
1609444800000,37.2282,37.0885,37.14,37.1855,22019.474
1609448400000,37.2063,36.9729,37.1707,37.0441,27581.494
1609452000000,37.32,36.9195,37.0449,37.1971,35357.726
1609455600000,37.4231,37.0743,37.2113,37.3588,39132.313
1609459200000,37.4423,36.9636,37.3596,37.3764,95113.826
1609462800000,37.939,37.3353,37.3765,37.6134,152336.882
1609466400000,37.973,37.5758,37.6134,37.96,107655.644
1609470000000,38.1,37.7551,37.96,37.925,116381.591
1609473600000,38.0765,37.83,37.924,37.8702,63709.814
1609477200000,37.9174,37.6369,37.8789,37.7129,81322.793
1609480800000,37.8269,37.4836,37.7136,37.6463,93503.285
1609484400000,37.6934,37.3781,37.6463,37.6812,68489.701
1609488000000,37.7169,37.3425,37.685,37.4172,69209.58
1609491600000,37.95,37.4038,37.4287,37.9477,50372.374
1609495200000,38.8315,37.8747,37.9298,38.827,233123.225
1609498800000,38.959,38.3707,38.827,38.3904,120658.438
1609502400000,38.8814,38.2772,38.3941,38.3142,111909.267
1609506000000,38.5789,38.2882,38.3273,38.3304,70931.939
1609509600000,38.4986,38.0801,38.3326,38.1101,79732.746
1609513200000,38.402,37.8775,38.1101,38.1318,125053.317
1609516800000,38.3397,38.0385,38.1318,38.1901,99794.569
1609520400000,38.3023,37.5312,38.1901,37.8397,118020.513
1609524000000,38.183,36.9555,37.8397,37.5989,246517.89
1609527600000,37.6734,37.355,37.6092,37.4,61408.46
1609531200000,37.5351,37.0848,37.4,37.401,68039.974
1609534800000,37.4596,37.2051,37.4099,37.2349,32061.945
1609538400000,37.6546,37.1913,37.2323,37.5766,51272.06
1609542000000,37.9828,37.5034,37.5817,37.7762,119369.294
1609545600000,37.8156,36.8,37.7637,36.9619,159193.394
1609549200000,37.2791,36.8004,36.968,37.2418,115368.606
1609552800000,37.3681,37.1865,37.2457,37.1993,62966.389
1609556400000,37.599,37.165,37.1998,37.5567,78203.138
1609560000000,37.5585,37.3501,37.5566,37.4266,84012.213
1609563600000,37.8,37.3533,37.4227,37.6826,85979.958
1609567200000,37.681,37.4353,37.6755,37.4939,50793.545
1609570800000,37.5464,37.323,37.493,37.3312,42809.238
1609574400000,37.3826,37.06,37.331,37.1376,71447.581
1609578000000,37.2415,36.93,37.1382,37.0015,54231.718
1609581600000,37.5,36.9513,37.015,37.1763,59049.091
1609585200000,37.3626,37.1642,37.1764,37.3176,46825.209
1609588800000,37.9,36.8571,37.3143,37.8866,220799.879
1609592400000,38.2624,37.5999,37.8867,38.1399,262182.73
1609596000000,38.1741,37.6768,38.1389,37.9948,133050.221
1609599600000,38.1962,37.9285,37.995,38.0947,95390.408
1609603200000,38.3471,37.8712,38.0947,38.3396,227381.401
1609606800000,38.8798,38.1346,38.3478,38.48,318037.839
1609610400000,38.5087,38.0743,38.4848,38.112,148764.245
1609614000000,38.1962,37.9157,38.1099,38.0417,124041.898
1609617600000,38.0779,37.2925,38.0417,37.5051,202354.007
1609621200000,37.9999,37.1094,37.4324,37.9457,224335.932
1609624800000,38.1854,37.901,37.9368,38.1285,76660.059
1609628400000,38.3621,37.9,38.1285,38.2331,74183.507
1609632000000,38.3893,37.9337,38.2331,38.0082,119129.626
1609635600000,38.11,37.8775,38.0082,37.9688,72356.097
1609639200000,38.1309,37.8964,37.9693,38.1091,82107.569
1609642800000,38.1333,37.9401,38.1092,37.9622,59102.664
1609646400000,38.017,37.8203,37.9659,37.8599,83265.899
1609650000000,37.93,37.7643,37.8601,37.8388,182662.576
1609653600000,38.2175,37.763,37.8417,38.1968,118332.902
1609657200000,38.21,37.9765,38.1996,38.0392,130728.971
1609660800000,38.691,37.9592,38.0391,38.5958,178099.375
1609664400000,38.767,38.12,38.5958,38.2137,174331.228
1609668000000,38.5991,38.0701,38.2179,38.4085,123948.677
1609671600000,39.86,38.2627,38.4125,39.8444,419564.375
1609675200000,40.8,39.6283,39.8531,39.9406,521263.933
1609678800000,40.4134,39.4522,39.9503,40.367,292220.021
1609682400000,41.5372,39.9208,40.3778,40.5177,592394.944
1609686000000,40.6985,39.8,40.5177,40.3033,288337.419
1609689600000,41.4804,40.2625,40.3181,40.3625,389000.855
1609693200000,40.9591,40.0704,40.365,40.7578,199273.746
1609696800000,41.679,40.2821,40.7641,40.4976,227167.551
1609700400000,40.6582,40.1142,40.4976,40.3199,92937.052
1609704000000,40.8513,40.2959,40.32,40.4283,138542.753
1609707600000,41.0716,40.3927,40.4361,40.6913,92517.31
1609711200000,40.9832,40.2502,40.6917,40.6642,105659.283
1609714800000,41.7017,40.6095,40.6638,41.2575,220681.871
1609718400000,41.9897,41.2516,41.256,41.6737,319955.254
1609722000000,42.2233,41.4105,41.6833,41.4631,282436.438
1609725600000,41.6654,41.2525,41.4631,41.3208,271518.021
1609729200000,41.7,41.1463,41.3221,41.2306,156957.027
1609732800000,41.7448,41.0002,41.2306,41.6845,141480.994
1609736400000,42.2,41.2759,41.6725,42.0173,216120.524
1609740000000,43.2039,41.8302,42.0249,42.0266,354068.856
1609743600000,42.4708,40.3109,42.0266,40.7716,364819.61
1609747200000,41.1994,40.1428,40.7688,40.7828,299368.654
1609750800000,40.9068,39.3615,40.7828,40.388,351549.064
1609754400000,40.4999,38.5888,40.3876,39.3897,471132.604
1609758000000,39.4453,38.02,39.4056,39.0528,347165.528
1609761600000,40.188,38.29,39.0528,40.0211,211199.158
1609765200000,40.0286,38.9985,40.0286,39.3501,175327.105
1609768800000,39.9253,39.2023,39.3619,39.8674,161312.328
1609772400000,40.122,39.6398,39.8798,39.8515,131052.28
1609776000000,40,38.9224,39.8515,39.3187,146750.005
1609779600000,39.527,38.8175,39.3187,39.4631,96535.672
1609783200000,40.1435,39.4565,39.4831,39.8241,177837.117
1609786800000,40.0879,39.5456,39.8238,39.9192,83374.82
1609790400000,39.9999,39.5,39.9204,39.5695,55493.841
1609794000000,40.0642,39.25,39.5694,40.0056,118148.442
1609797600000,40.3999,39.9002,40.0253,40.1757,132948.813
1609801200000,41.209,39.89,40.1864,41.1333,239696.011
1609804800000,41.24,40.4548,41.13,40.6816,289240.258
1609808400000,41.269,40.5477,40.6817,41.2145,200018.401
1609812000000,41.2985,40.5587,41.2145,40.5997,149965.186
1609815600000,40.7521,39.6001,40.6019,39.7881,187374.262
1609819200000,40.1729,39.1003,39.7881,39.465,181042.625
1609822800000,39.8323,38.8062,39.465,39.0957,147445.648
1609826400000,39.7993,38.8014,39.0931,39.7312,170103.751
1609830000000,39.8435,39.6114,39.7404,39.6593,92429.769
1609833600000,40.2684,39.6283,39.6593,39.891,136820.487
1609837200000,40.31,39.8569,39.892,40.1709,97670.177
1609840800000,40.4874,39.9096,40.1762,40.3046,127300.777
1609844400000,40.65,40.125,40.3047,40.6367,77178.034
1609848000000,40.7,40.223,40.64,40.2621,90870.78
1609851600000,40.45,39.7408,40.2613,39.7686,65772.393
1609855200000,40.1111,39.5008,39.7774,40.0148,149884.041
1609858800000,40.1791,39.8665,40.013,40.1791,85575.274
1609862400000,40.5,39.9307,40.1775,40.3934,114664.492
1609866000000,40.5,40.1763,40.4119,40.3285,87797.126
1609869600000,40.4077,40.0576,40.3324,40.1627,121222.072
1609873200000,40.3881,39.6809,40.1627,40.336,162598.493
1609876800000,40.5825,40.0454,40.35,40.2326,131822.874
1609880400000,40.8613,40.1765,40.2326,40.7321,105504.221
1609884000000,41.48,40.7194,40.7422,41.2573,226969.322
1609887600000,41.8375,41.15,41.2699,41.8219,313870.883
1609891200000,41.8675,40.6761,41.8271,41.1233,241334.043
1609894800000,41.2032,40.4531,41.1233,40.6753,109358.874
1609898400000,41.1752,40.6636,40.6719,40.9715,91004.006
1609902000000,41.0288,40.7222,40.9715,40.8396,78323.104
1609905600000,41.4521,40.7,40.8313,41.0039,209043.405
1609909200000,41.09,40.5596,41.0039,40.6917,151500.284
1609912800000,40.9899,40.6698,40.6911,40.9434,86818.525
1609916400000,41.0834,40.6889,40.9434,40.8945,185205.278
1609920000000,41.163,40.6893,40.8896,41.128,192221.591
1609923600000,41.1981,40.5,41.128,41.0341,197347.218
1609927200000,41.5,40.926,41.0412,41.4902,126967.285
1609930800000,41.7599,41.1759,41.4945,41.5103,213791.423
1609934400000,41.8347,41.3006,41.5065,41.7124,135004.314
1609938000000,42.2,41.6,41.7179,42.0116,197319.012
1609941600000,42.0263,41.1422,42.0116,41.236,179689.211
1609945200000,41.71,41.1733,41.2258,41.357,118052.003
1609948800000,41.9863,41.3454,41.3614,41.7314,238257.077
1609952400000,42.185,41.663,41.7425,41.7669,181377.635
1609956000000,41.7965,41.4285,41.7705,41.659,98000.471
1609959600000,41.9,41.0144,41.6591,41.0201,124466.814
1609963200000,41.6426,40.8329,41.0201,41.4912,298973.365
1609966800000,41.6047,41.2473,41.5218,41.4005,126808.667
1609970400000,41.9777,41.2921,41.4231,41.7909,74679.535
1609974000000,42.267,41.7763,41.8006,42.2417,128901.547
1609977600000,42.3399,41.6683,42.244,41.8166,197008.248
1609981200000,41.8499,41.554,41.8162,41.7009,221077.6
1609984800000,41.85,41.368,41.6943,41.7805,134222.963
1609988400000,42.1655,41.7634,41.7822,42.0946,167123.006
1609992000000,42.4,41.5835,42.0963,42.3274,216966.531
1609995600000,43.66,42.3118,42.3321,42.8288,461584.682
1609999200000,44.1193,42.5266,42.8288,43.8267,381724.551
1610002800000,44.9,42.8204,43.8266,43.1382,226183.121
1610006400000,43.5494,42.1004,43.1383,43.34,198304.128
1610010000000,43.55,43.0752,43.3418,43.4792,168135.961
1610013600000,44.0532,43.1221,43.4842,43.5088,218389.126
1610017200000,44.2934,43.5069,43.5164,43.8946,249632.57
1610020800000,44.25,43.6046,43.8918,43.9023,165603.969
1610024400000,43.93,43.5461,43.9023,43.7516,128780.27
1610028000000,44.27,43.7002,43.7529,44.2653,160609.097
1610031600000,44.43,43.9,44.2653,44.3588,152703.138
1610035200000,44.5,43.9463,44.3619,44.168,187354.144
1610038800000,44.21,43.8046,44.168,43.8899,138478.376
1610042400000,44.0811,41.366,43.9024,42.1843,387675.173
1610046000000,43.4544,41.9252,42.2806,43.2541,305170.693
1610049600000,43.69,43,43.2516,43.4834,130891.76
1610053200000,43.7934,43.0865,43.4836,43.6139,111563.759
1610056800000,43.7698,43.3009,43.6149,43.4647,48518.211
1610060400000,43.8,42.6622,43.4647,43.5728,269045.592
1610064000000,43.722,42.5781,43.5728,42.5912,192752.325
1610067600000,43.0899,42.1151,42.591,42.6088,222661.245
1610071200000,42.6343,40.2313,42.6045,41.1496,314362.395
1610074800000,41.8098,40.9593,41.1496,41.5021,138174.496
1610078400000,41.8503,41.3801,41.509,41.7399,108871.925
1610082000000,42,41.25,41.733,41.386,126787.718
1610085600000,41.9917,41.018,41.3924,41.831,132609.716
1610089200000,42.5301,41.7,41.8295,42.5213,144971.677
1610092800000,42.8361,42.1002,42.5213,42.6216,143113.826
1610096400000,42.9809,42.3085,42.6642,42.862,117550.157
1610100000000,43.5,42.7042,42.862,43.3112,180081.245
1610103600000,43.4546,42.801,43.3112,43.0854,159766.897
1610107200000,43.1738,42.4,43.0778,42.6656,185197.477
1610110800000,42.9234,42.1413,42.6656,42.8216,144108.548
1610114400000,43.0657,42.7,42.8293,42.9841,112335.628
1610118000000,42.9981,41.6205,42.9886,42.4099,227436.207
1610121600000,42.757,42.1,42.404,42.4747,131935.669
1610125200000,42.6,42.128,42.4922,42.2576,79675.771
1610128800000,42.4061,41.5301,42.2573,41.6335,157626.481
1610132400000,42.1493,41.6149,41.6629,41.7794,100624.292
1610136000000,42.0906,41.113,41.7795,41.1573,205926.856
1610139600000,41.9189,41,41.1573,41.8085,94364.985
1610143200000,42.3057,41.4214,41.8085,42.2494,63555.197
1610146800000,42.4527,42.178,42.2833,42.356,64433.055
1610150400000,42.9,41.953,42.345,42.3079,206554.557
1610154000000,42.6456,42.0408,42.3079,42.4838,193508.782
1610157600000,42.6388,41.9,42.5019,42.5032,138674.492
1610161200000,43.1065,42.26,42.5032,42.8707,174175.123
1610164800000,42.8974,42.4708,42.8707,42.7032,69664.742
1610168400000,42.7179,41.8109,42.7179,41.9449,122003.918
1610172000000,42.2718,41.6,41.9449,41.6433,128587.173
1610175600000,42.0714,41.5,41.6385,41.9039,97831.212
1610179200000,42.0766,41.65,41.9039,42.0134,106866.245
1610182800000,42.2589,41.9,42.0135,42.1417,74468.816
1610186400000,42.2326,41.9233,42.1626,42.1813,72872.836
1610190000000,42.99,42.095,42.1813,42.7402,151641.396
1610193600000,42.8793,42.4756,42.764,42.8066,70300.689
1610197200000,43.2588,42.7593,42.8245,43.0026,98177.883
1610200800000,43.0989,42.6533,43.0026,42.7171,75587.376
1610204400000,42.8923,42.337,42.7329,42.8703,103965.363
1610208000000,42.9832,42.5312,42.8703,42.656,98205.962
1610211600000,43.1932,42.6391,42.6575,43.1615,81495.006
1610215200000,43.7618,43.12,43.1686,43.7377,154128.602
1610218800000,43.9476,43.6232,43.7385,43.7581,122865.28
1610222400000,43.9348,43.3,43.7499,43.9348,105565.956
1610226000000,44,43.65,43.9348,43.8518,96269.378
1610229600000,43.95,43.382,43.8518,43.6137,51334.447
1610233200000,44.0552,43.4501,43.6137,43.8479,125618.402
1610236800000,45.162,43.835,43.8479,44.5828,312096.886
1610240400000,44.7,43.909,44.5828,44.1485,231795.824
1610244000000,44.3917,44.0122,44.1485,44.2935,138628.432
1610247600000,44.3103,43.8559,44.2935,43.88,131374.091
1610251200000,44.2106,43.8408,43.8864,44.1489,135200.632
1610254800000,44.4496,43.614,44.1477,44.035,202317.989
1610258400000,44.3117,43.9217,44.0462,44.3007,82419.9
1610262000000,44.5702,44.2013,44.3022,44.5502,205391.763
1610265600000,44.6214,44.0264,44.5448,44.25,115052.451
1610269200000,44.7676,44.2124,44.2547,44.2393,100107.823
1610272800000,44.2428,43.1574,44.2428,43.8288,221311.159
1610276400000,43.8287,42.4632,43.8228,42.5545,319976.062
1610280000000,43.43,42.187,42.5521,43.18,213408.995
1610283600000,43.6635,43.0124,43.1876,43.4475,128802.909
1610287200000,43.5229,42.6441,43.4545,42.8106,155214.665
1610290800000,43.6492,42.4521,42.8248,43.5423,139444.956
1610294400000,43.6896,43.0281,43.5423,43.13,113199.065
1610298000000,43.2894,41.6876,43.1328,42.7165,301443.222
1610301600000,42.9705,42.2441,42.7219,42.4555,163524.127
1610305200000,42.8451,41.8062,42.4555,42.033,126079.164
1610308800000,42.3,40,42.0802,41.7366,386505.388
1610312400000,42.28,41.6564,41.7613,42.2781,156395.216
1610316000000,42.7275,42.0826,42.2781,42.3866,91745.667
1610319600000,42.6666,42.229,42.4051,42.4031,105969.904
1610323200000,42.5094,41.2551,42.4033,41.6642,163163.814
1610326800000,42.0426,41.0204,41.6642,41.4074,247605.711
1610330400000,41.4993,40.5,41.4074,40.7787,339802.359
1610334000000,41.1813,37.5,40.7765,39.4274,561900.031
1610337600000,40.0655,38.6231,39.4275,39.8888,311047.091
1610341200000,40.2407,39.1701,39.8888,39.3304,230716.516
1610344800000,39.3449,37.8401,39.3347,38,338277.312
1610348400000,39.3432,37.8,38.039,39.242,266661.349
1610352000000,40.0438,39.0773,39.2478,39.8469,170959.155
1610355600000,40.1804,39.4006,39.8623,40.1712,125966.532
1610359200000,40.2451,39.4004,40.1804,39.4639,170030.147
1610362800000,39.6181,38.3315,39.4875,38.4773,216294.609
1610366400000,39.08,38,38.4996,38.5577,209400.913
1610370000000,38.7662,37.501,38.5617,37.529,258853.655
1610373600000,38,36.1681,37.5818,37.7485,539157.46
1610377200000,37.9819,36.33,37.7485,36.4131,261152.338
1610380800000,36.8888,35.0374,36.4389,35.8756,579614.042
1610384400000,37.3115,35.2247,35.8999,36.8394,368859.668
1610388000000,37.7076,36.6545,36.8594,37.1485,186767.004
1610391600000,37.307,35.7591,37.165,36.5114,197633.342
1610395200000,37.1386,35.9531,36.5069,37.1,147811.141
1610398800000,37.7645,36.8799,37.1,37.5088,170151.154
1610402400000,37.9999,37.221,37.5088,37.6589,105303.45
1610406000000,38.4795,37.6534,37.6791,38.1674,165672.262
1610409600000,38.2573,37.2052,38.1623,37.8278,143084.2
1610413200000,38.48,37.5059,37.8278,37.6848,165835.525
1610416800000,38.5423,37.68,37.6855,38.1774,116613.444
1610420400000,38.6085,38.0247,38.1774,38.5775,70809.232
1610424000000,38.7654,38.05,38.5776,38.4471,129181.814
1610427600000,39.1489,38.3373,38.486,39.1489,146621.669
1610431200000,40,39.0531,39.1488,39.4645,270240.123
1610434800000,40.1989,39.0881,39.4591,39.6865,265721.001
1610438400000,39.7244,38.647,39.6833,38.8492,190871.128
1610442000000,39.1668,38.7387,38.8492,38.8824,103552.805
1610445600000,39.1472,38.1578,38.8976,38.5778,163740.017
1610449200000,39.1657,38.5778,38.5778,39.0348,73985.03
1610452800000,39.2768,38.7312,39.0358,38.8354,64520.171
1610456400000,39.0895,37.6052,38.8516,37.6461,169071.443
1610460000000,38.0861,37,37.6458,37.7527,218337.121
1610463600000,38.3437,37.7418,37.7527,38.3082,107460.266
1610467200000,39.0853,38.2834,38.3091,38.9987,105273.755
1610470800000,39.1753,38.6403,38.9987,38.9821,202689.699
1610474400000,39.1511,38.6949,38.9881,38.8736,82564.632
1610478000000,38.9064,38.38,38.8952,38.6792,81523.719
1610481600000,38.7399,38.0707,38.6977,38.54,113853.933
1610485200000,38.7317,38,38.5339,38.7087,85095.203
1610488800000,38.7916,37.824,38.7314,38.066,96843.21
1610492400000,38.275,37.7432,38.0475,38.2541,93772.67
1610496000000,38.3218,37.02,38.2703,37.1159,184056.483
1610499600000,37.94,37.0476,37.1198,37.7543,233003.079
1610503200000,38.0495,37.276,37.7504,37.6312,171786.638
1610506800000,38.3071,37.5723,37.6175,38.1012,128914.938
1610510400000,38.1309,37.45,38.1012,37.822,91928.978
1610514000000,38.1551,37.6431,37.8139,37.9192,107510.513
1610517600000,38.1377,37.4795,37.931,37.5726,239609.754
1610521200000,38.45,37.4484,37.57,38.3043,141982.611
1610524800000,38.346,38,38.3043,38.1395,117677.451
1610528400000,38.425,37.8893,38.1467,38.0924,134401.349
1610532000000,38.7372,38.1,38.1006,38.4719,110051.41
1610535600000,38.7252,38.1817,38.4719,38.2279,96407.795
1610539200000,38.3238,38.0026,38.2396,38.2626,116624.134
1610542800000,38.7,38.1508,38.2626,38.6608,71181.376
1610546400000,38.8908,38.3839,38.6606,38.476,115968.826
1610550000000,38.8518,38.4838,38.4907,38.829,110759.472
1610553600000,38.9848,38.6569,38.8289,38.9774,150523.277
1610557200000,39.2129,38.9,38.9773,39.176,116592.771
1610560800000,39.5382,39.1351,39.1761,39.4764,137604.661
1610564400000,39.5872,39.3514,39.474,39.4463,94818.415
1610568000000,39.88,39.2233,39.4519,39.88,143253.981
1610571600000,40.2,39.6335,39.88,40.1412,144042.427
1610575200000,40.4499,40,40.1412,40.1968,145721.27
1610578800000,40.44,40.05,40.2215,40.1114,407667.776
1610582400000,41.5162,40.0741,40.1114,40.5457,406322.927
1610586000000,40.5638,39.7289,40.5485,39.8134,290102.747
1610589600000,40.0992,39.5739,39.8134,39.9086,227050.47
1610593200000,40.1333,39.7,39.9039,39.8781,147998.141
1610596800000,41,39.8182,39.8775,40.4751,208585.875
1610600400000,40.5481,40.1087,40.483,40.2276,82481.292
1610604000000,40.8423,40.2106,40.2263,40.833,99827.586
1610607600000,41.1286,40.6616,40.833,40.6983,111516.414
1610611200000,41.0294,40.4835,40.6961,40.4922,102337.428
1610614800000,40.8,40.3255,40.485,40.5872,81069.563
1610618400000,41.0679,40.5001,40.5856,41.0679,78951.044
1610622000000,41.3474,40.8531,41.0675,41.1588,100323.069
1610625600000,41.21,40.7208,41.1555,41.2093,84107.921
1610629200000,41.6949,41.1559,41.2093,41.6204,130875.292
1610632800000,42,41.5247,41.6204,41.6364,158380.276
1610636400000,41.7133,41.3,41.6295,41.6267,129302.102
1610640000000,41.9352,41.5265,41.6326,41.5467,147511.036
1610643600000,41.8571,41.5345,41.5467,41.6058,100752.378
1610647200000,41.6974,41.3032,41.6084,41.3273,76740.052
1610650800000,41.581,41.3289,41.329,41.5145,65483.785
1610654400000,41.5694,41.0839,41.5134,41.0881,75573.071
1610658000000,41.188,40.3209,41.084,40.8627,173428.237
1610661600000,41.2244,40.7496,40.8619,41.1824,75048.518
1610665200000,41.95,41.152,41.1935,41.8723,152920.709
1610668800000,42.3332,41.6975,41.8721,42.1276,191696.714
1610672400000,42.5622,41.8268,42.1248,41.9788,163970.714
1610676000000,42.2088,41.7166,41.9777,41.9566,121810.816
1610679600000,41.9867,41.0906,41.9565,41.4165,154455.269
1610683200000,41.5712,41.1721,41.4304,41.2567,142265.599
1610686800000,41.5076,40.7777,41.2592,40.7824,147218.154
1610690400000,41.4823,40.667,40.7959,41.4723,157036.94
1610694000000,41.9142,41.2367,41.4723,41.7744,131067.787
1610697600000,41.9195,41.45,41.7867,41.5082,99131.114
1610701200000,41.7585,41.2959,41.5082,41.6598,103241.486
1610704800000,41.7525,41.4657,41.6698,41.6014,91950.744
1610708400000,41.7058,41.1198,41.6014,41.2019,94386.979
1610712000000,41.2803,40.5178,41.2096,41.0391,141261.756
1610715600000,41.4399,40.7392,41.0378,41.3546,148003.859
1610719200000,41.457,40.582,41.3635,40.8845,200616.827
1610722800000,40.886,39.5,40.886,39.8714,247178.143
1610726400000,40.45,38.6616,39.8968,40.424,396498.86
1610730000000,40.6368,39.9183,40.424,40.4924,154225.715
1610733600000,40.8677,39.8805,40.4955,40.3704,124989.399
1610737200000,40.8982,40.0957,40.3664,40.1211,120895.205
1610740800000,40.4142,39.8063,40.1404,40.3859,106183.465
1610744400000,40.8497,40.2192,40.3651,40.7647,69019.723
1610748000000,41.0849,40.5581,40.7646,40.9709,49586.437
1610751600000,41.196,40.7776,40.9708,40.8668,74667.231
1610755200000,41.55,40.8528,40.8951,41.3504,112326.696
1610758800000,41.5864,41.1422,41.3609,41.2962,80619.058
1610762400000,41.6192,40.862,41.2962,41.0324,91325.806
1610766000000,41.6791,40.8971,41.0311,41.6577,75190.514
1610769600000,41.76,41.1575,41.6579,41.2905,92994.069
1610773200000,41.4078,40.625,41.2946,40.9716,129579.376
1610776800000,41.2442,40.9565,40.9807,41.2025,109359.382
1610780400000,41.8179,41.1521,41.1928,41.5745,160882.146
1610784000000,42.0881,41.3944,41.5873,41.9432,131545.191
1610787600000,43,41.7858,41.9369,42.9382,175961.492
1610791200000,43.0458,42.6023,42.9382,43.0089,136602.278
1610794800000,43.1162,42.7702,43.0248,43.0831,123664.472
1610798400000,43.4312,42.3858,43.0831,43.061,151508.938
1610802000000,44.12,43.0583,43.0583,43.4226,278408.674
1610805600000,43.55,42.8028,43.4226,43.2661,132836.532
1610809200000,43.8665,43.0261,43.2735,43.8116,179811.509
1610812800000,44,42.8821,43.8116,43.1639,238589.949
1610816400000,43.3469,42,43.164,42.9658,244024.818
1610820000000,43.2858,42.1838,42.9657,42.2022,139743.252
1610823600000,42.9269,42.0517,42.2023,42.8516,99969.391
1610827200000,43.3078,42.7375,42.863,43.2516,78999.093
1610830800000,43.2799,42.2739,43.2604,42.5023,94375.028
1610834400000,42.985,41.8916,42.4907,42.9799,75189.661
1610838000000,43.4934,42.6626,42.98,43.142,109547.089
1610841600000,44.38,42.27,43.1413,43.9225,435155.76
1610845200000,43.9201,43.1497,43.9201,43.627,164951.451
1610848800000,43.9653,43.4179,43.626,43.6,122825.083
1610852400000,43.6818,43.0804,43.6039,43.2444,93789.829
1610856000000,44.3979,43.1229,43.2602,43.3034,133611.658
1610859600000,43.4426,42.2684,43.3035,42.2952,194951.902
1610863200000,42.6992,41.55,42.2916,42.1118,141560.308
1610866800000,42.2466,41.26,42.1107,41.4867,115439.123
1610870400000,41.8016,41.071,41.5038,41.675,137452.984
1610874000000,42.0535,41.1,41.675,41.2,109965.811
1610877600000,42.0142,40.9192,41.1999,41.8332,117039.683
1610881200000,42.2642,41.7502,41.8325,42.1941,87801.475
1610884800000,42.2359,41.567,42.1929,41.7226,78247.88
1610888400000,42.0379,41.41,41.7223,41.4681,72565.087
1610892000000,41.8976,41.3487,41.4771,41.6895,68108.338
1610895600000,43.601,41.6483,41.6894,43.4691,189061.684
1610899200000,45,43.3078,43.4873,44.5568,344037.021
1610902800000,44.9213,43.8828,44.5576,44.3471,213213.125
1610906400000,44.8567,44.1184,44.3471,44.17,121962.891
1610910000000,46.2144,44.1673,44.17,45.5602,359649.887
1610913600000,46.6666,45.5586,45.5601,46.6594,191113.765
1610917200000,46.7228,45.9542,46.6594,46.447,162011.392
1610920800000,46.6362,45.6871,46.4466,45.9829,103905.719
1610924400000,46.29,45.45,45.9924,45.8675,120492.443
1610928000000,46.8888,45.816,45.8645,46.7186,217038.86
1610931600000,46.8157,46.01,46.7186,46.3681,165344.551
1610935200000,46.5999,45.7692,46.3803,45.8307,177791.719
1610938800000,45.9772,44.7777,45.8307,45.1923,239023.73
1610942400000,45.659,45.0612,45.1938,45.2517,114445.548
1610946000000,46.2677,45.0556,45.2689,46.2178,130185.026
1610949600000,46.2449,45.2646,46.2323,45.3603,110564.107
1610953200000,46.1821,45.3322,45.3676,46.0786,185106.208
1610956800000,46.5,45.7993,46.0774,46.0859,213782.869
1610960400000,46.1588,45.8,46.0845,46.06,114240.899
1610964000000,46.0746,45.5,46.0642,45.5288,110034.163
1610967600000,45.5328,44.1377,45.5288,44.7458,280472.549
1610971200000,45.4367,44.4,44.7531,44.4406,224040.446
1610974800000,44.8162,44.3022,44.4403,44.4942,145060.076
1610978400000,44.7457,44.0278,44.4973,44.4738,138261.274
1610982000000,45,44.3,44.475,44.7466,92061.11
1610985600000,44.98,44.3625,44.7623,44.6028,71152.02
1610989200000,44.7598,44.08,44.6219,44.2817,72153.275
1610992800000,44.8,44.2004,44.3196,44.7687,51206.473
