adx,DI_plus,DI_minus
13.38,0.17,0.15
12.45,0.16,0.18
11.62,0.15,0.17
10.54,0.14,0.15
10.48,0.13,0.19
9.75,0.12,0.18
10.1,0.11,0.17
10.86,0.1,0.2
12.18,0.1,0.18
14.92,0.09,0.23
17.65,0.08,0.21
21.3,0.08,0.29
24.27,0.08,0.27
26.55,0.13,0.25
28.48,0.12,0.23
30.87,0.11,0.24
33.68,0.1,0.26
34.71,0.16,0.24
33.61,0.21,0.22
32.58,0.19,0.21
31.85,0.18,0.23
30.55,0.17,0.21
29.53,0.15,0.21
27.6,0.14,0.2
26.31,0.13,0.22
24.16,0.12,0.22
23.67,0.12,0.31
24.51,0.11,0.29
24.41,0.14,0.27
24.25,0.13,0.28
21.56,0.23,0.26
20.43,0.22,0.24
20.82,0.27,0.22
20.97,0.25,0.22
21.92,0.33,0.2
22.81,0.31,0.19
23.16,0.29,0.19
23.63,0.28,0.17
23.2,0.26,0.17
23.02,0.27,0.16
22.29,0.32,0.15
21.91,0.32,0.14
22.48,0.3,0.13
22.61,0.28,0.13
24.25,0.26,0.14
26.11,0.24,0.13
27.81,0.24,0.12
29.68,0.22,0.11
29.42,0.21,0.14
29.43,0.21,0.13
29.35,0.19,0.13
29.16,0.18,0.12
29.24,0.17,0.11
29.72,0.2,0.1
29.04,0.19,0.11
28.18,0.18,0.1
26.67,0.16,0.11
24.24,0.15,0.14
23.08,0.14,0.18
21.91,0.13,0.17
21.53,0.12,0.22
21.15,0.11,0.2
19.76,0.18,0.19
18.2,0.17,0.18
17.01,0.18,0.16
15.79,0.16,0.17
14.63,0.15,0.16
13.52,0.21,0.15
12.41,0.2,0.16
11.5,0.2,0.15
11.5,0.2,0.14
12.77,0.2,0.13
13.58,0.19,0.12
14.45,0.18,0.11
14.71,0.19,0.1
15.23,0.19,0.09
16.7,0.18,0.12
18.75,0.21,0.11
20.77,0.19,0.1
21.92,0.18,0.12
23.67,0.2,0.11
24.62,0.19,0.1
25.52,0.18,0.11
25.84,0.17,0.11
25.38,0.15,0.12
25.12,0.16,0.11
24.97,0.16,0.1
24.86,0.15,0.1
23.08,0.14,0.13
20.82,0.13,0.14
20.14,0.12,0.16
18.27,0.13,0.15
16.1,0.14,0.14
14.83,0.13,0.13
13.13,0.12,0.13
11.13,0.13,0.12
10.01,0.13,0.11
8.62,0.12,0.12
9.1,0.11,0.17
10.02,0.11,0.2
9.88,0.13,0.19
9.05,0.14,0.18
8.97,0.15,0.16
8.96,0.14,0.15
8.43,0.13,0.15
8.16,0.14,0.14
8.19,0.13,0.13
8.23,0.12,0.13
8.41,0.11,0.13
9.74,0.1,0.16
11.03,0.1,0.17
13.79,0.09,0.21
14.02,0.12,0.19
12.94,0.13,0.18
12.63,0.12,0.16
13.55,0.11,0.19
14.27,0.13,0.17
15.45,0.12,0.18
17.02,0.11,0.19
18.51,0.11,0.18
18.5,0.16,0.17
18.43,0.15,0.15
18.23,0.14,0.15
17.65,0.13,0.17
16.69,0.12,0.16
14.8,0.11,0.14
14.38,0.1,0.15
15.12,0.1,0.17
14.47,0.13,0.15
12.97,0.13,0.14
12.05,0.14,0.13
10.7,0.13,0.13
9.74,0.16,0.12
9.11,0.14,0.11
9.98,0.13,0.1
10.25,0.12,0.11
10.23,0.12,0.12
10.16,0.11,0.13
10.91,0.1,0.16
10.9,0.12,0.15
10.59,0.11,0.14
10.74,0.1,0.18
12.75,0.09,0.19
14.86,0.09,0.18
15.3,0.14,0.17
15.77,0.18,0.16
15.78,0.19,0.14
15.35,0.18,0.15
15.13,0.17,0.14
15.86,0.18,0.13
16.33,0.16,0.13
16.09,0.15,0.13
14.62,0.14,0.13
15.73,0.22,0.12
17.24,0.23,0.12
17.6,0.21,0.11
17.01,0.2,0.11
15.89,0.18,0.13
16.92,0.19,0.12
18.36,0.2,0.11
19.09,0.18,0.11
18.97,0.17,0.15
18.48,0.16,0.15
17.54,0.15,0.15
16.96,0.15,0.14
16.54,0.14,0.14
16.59,0.14,0.13
14.63,0.13,0.13
12.56,0.12,0.13
10.79,0.11,0.13
9.91,0.1,0.14
8.87,0.12,0.13
7.46,0.13,0.12
5.83,0.12,0.11
4.15,0.11,0.11
4.72,0.1,0.14
6.11,0.1,0.16
7.63,0.09,0.14
10.01,0.08,0.18
12.39,0.08,0.16
15.31,0.07,0.19
17.89,0.08,0.17
20.93,0.07,0.21
23.28,0.08,0.19
25.21,0.07,0.18
28.94,0.07,0.24
32.98,0.06,0.25
36.89,0.06,0.24
41.59,0.06,0.28
43.57,0.11,0.26
44.98,0.1,0.24
46.91,0.09,0.27
46.62,0.13,0.26
45.76,0.15,0.24
44.6,0.14,0.24
42.78,0.18,0.23
39.83,0.19,0.21
37.88,0.17,0.23
35.93,0.16,0.21
34.38,0.15,0.3
33.45,0.14,0.38
30.63,0.24,0.36
26.89,0.25,0.33
24.49,0.26,0.31
22.32,0.24,0.31
19.85,0.23,0.31
19.19,0.21,0.33
18.3,0.25,0.31
16.7,0.26,0.28
16.3,0.24,0.26
16.68,0.22,0.27
16.07,0.23,0.25
15.47,0.21,0.24
13.32,0.2,0.22
10.01,0.2,0.2
9.02,0.21,0.19
8.76,0.22,0.18
8.29,0.2,0.21
7.69,0.21,0.19
6.87,0.19,0.18
6.01,0.18,0.22
5.62,0.18,0.2
5.63,0.17,0.19
6.25,0.16,0.21
7.31,0.15,0.25
8.78,0.14,0.23
10.37,0.13,0.23
11.54,0.14,0.21
11.85,0.18,0.19
11.67,0.2,0.18
11.39,0.19,0.17
12.27,0.21,0.16
12.71,0.19,0.16
13.27,0.18,0.14
13.34,0.17,0.14
13.02,0.16,0.15
14.2,0.22,0.14
15.26,0.24,0.13
14.69,0.22,0.16
14.11,0.21,0.15
13.68,0.21,0.13
14.07,0.21,0.13
15.22,0.19,0.13
16.03,0.18,0.13
17.08,0.19,0.12
17.63,0.18,0.11
17.11,0.16,0.15
16.55,0.15,0.16
16.03,0.14,0.15
16.02,0.14,0.14
15.01,0.15,0.13
13.5,0.14,0.12
12.85,0.13,0.16
12.17,0.12,0.15
10.79,0.13,0.14
9.03,0.13,0.13
7.94,0.12,0.13
7.45,0.14,0.12
6.13,0.13,0.13
4.81,0.12,0.12
6.19,0.12,0.18
8.14,0.11,0.21
10.38,0.1,0.21
13.63,0.09,0.25
17.0,0.09,0.3
18.93,0.13,0.28
20.79,0.13,0.26
23.04,0.12,0.27
26.75,0.11,0.37
28.37,0.22,0.35
29.65,0.2,0.32
31.76,0.19,0.41
34.25,0.17,0.38
37.27,0.16,0.43
39.17,0.15,0.44
40.94,0.14,0.5
40.67,0.24,0.46
39.83,0.23,0.46
38.5,0.21,0.45
37.31,0.29,0.42
36.11,0.27,0.39
34.82,0.25,0.39
32.75,0.23,0.4
32.07,0.28,0.37
31.26,0.27,0.34
29.46,0.25,0.32
27.86,0.23,0.32
26.14,0.22,0.33
22.82,0.29,0.31
19.24,0.27,0.31
17.92,0.25,0.33
16.62,0.23,0.33
15.96,0.22,0.38
16.61,0.2,0.36
18.23,0.19,0.45
18.41,0.25,0.42
19.32,0.24,0.53
21.59,0.22,0.59
22.71,0.31,0.55
23.78,0.29,0.52
24.99,0.27,0.53
25.51,0.28,0.49
26.77,0.31,0.46
27.78,0.28,0.43
28.77,0.26,0.46
29.52,0.25,0.43
29.94,0.23,0.45
30.57,0.21,0.45
30.92,0.2,0.53
30.77,0.31,0.49
29.61,0.29,0.46
28.36,0.27,0.48
28.79,0.25,0.5
29.35,0.23,0.49
29.36,0.23,0.46
29.35,0.24,0.42
29.93,0.22,0.39
31.63,0.21,0.53
33.08,0.19,0.53
34.52,0.18,0.5
34.6,0.23,0.46
34.01,0.24,0.43
33.05,0.23,0.44
33.73,0.21,0.41
34.68,0.2,0.41
35.23,0.18,0.38
34.85,0.2,0.36
33.19,0.26,0.33
31.09,0.33,0.31
29.66,0.34,0.28
28.06,0.31,0.28
25.52,0.3,0.26
23.41,0.34,0.24
21.35,0.32,0.22
20.42,0.31,0.2
19.95,0.29,0.19
18.73,0.27,0.2
17.11,0.25,0.21
14.72,0.23,0.22
12.85,0.22,0.26
11.51,0.2,0.24
12.58,0.19,0.33
13.66,0.21,0.3
14.31,0.2,0.28
14.13,0.24,0.26
13.96,0.27,0.24
13.08,0.25,0.23
11.78,0.23,0.23
11.06,0.22,0.27
9.73,0.26,0.25
9.24,0.27,0.23
9.16,0.25,0.22
9.29,0.24,0.26
8.62,0.24,0.24
8.13,0.23,0.22
6.43,0.22,0.23
5.72,0.25,0.21
5.08,0.23,0.2
5.32,0.22,0.19
5.8,0.23,0.18
6.51,0.22,0.16
8.41,0.26,0.15
9.82,0.27,0.14
11.22,0.25,0.16
12.21,0.23,0.15
13.46,0.23,0.14
15.18,0.22,0.13
17.74,0.25,0.12
20.31,0.24,0.11
22.82,0.23,0.1
23.38,0.21,0.15
23.35,0.19,0.17
23.44,0.18,0.15
22.89,0.17,0.19
22.57,0.16,0.19
21.3,0.15,0.18
19.92,0.14,0.17
19.57,0.13,0.18
18.67,0.14,0.17
16.9,0.15,0.16
15.04,0.15,0.15
12.9,0.15,0.13
11.07,0.16,0.12
9.2,0.15,0.12
8.64,0.14,0.16
9.72,0.13,0.21
11.65,0.12,0.25
12.92,0.15,0.23
13.77,0.14,0.22
14.74,0.13,0.2
15.72,0.12,0.2
17.13,0.11,0.24
18.16,0.14,0.22
18.68,0.17,0.21
19.02,0.17,0.19
18.74,0.17,0.18
17.88,0.17,0.16
17.39,0.17,0.15
17.03,0.16,0.17
16.44,0.15,0.2
14.59,0.15,0.18
13.22,0.16,0.17
11.62,0.16,0.16
10.19,0.15,0.15
8.86,0.14,0.16
6.34,0.14,0.14
4.69,0.14,0.13
4.27,0.13,0.13
3.95,0.12,0.12
4.67,0.11,0.14
5.48,0.1,0.13
7.09,0.09,0.17
9.21,0.09,0.17
10.18,0.09,0.16
11.66,0.08,0.15
13.13,0.09,0.14
13.78,0.11,0.13
14.05,0.11,0.12
14.54,0.1,0.13
16.48,0.09,0.17
18.8,0.09,0.17
21.21,0.08,0.17
23.61,0.07,0.16
26.25,0.07,0.2
29.23,0.06,0.22
30.52,0.07,0.2
31.5,0.07,0.19
33.17,0.06,0.2
32.77,0.11,0.19
32.81,0.11,0.17
35.1,0.1,0.24
36.48,0.13,0.22
36.96,0.14,0.2
35.04,0.18,0.19
32.81,0.17,0.18
30.93,0.16,0.19
28.5,0.17,0.18
25.13,0.16,0.16
21.83,0.15,0.17
19.52,0.14,0.18
17.49,0.13,0.18
15.04,0.12,0.17
14.53,0.11,0.16
14.87,0.1,0.19
12.79,0.14,0.17
11.89,0.21,0.16
12.04,0.24,0.15
13.45,0.22,0.14
15.06,0.21,0.13
16.1,0.2,0.12
17.01,0.18,0.14
17.92,0.17,0.13
17.43,0.16,0.16
16.84,0.16,0.15
16.51,0.18,0.13
16.23,0.16,0.13
17.16,0.22,0.12
17.33,0.21,0.11
18.14,0.19,0.12
19.08,0.19,0.11
19.64,0.19,0.1
19.79,0.18,0.11
19.11,0.16,0.12
18.43,0.15,0.11
18.72,0.15,0.11
19.23,0.15,0.1
21.12,0.16,0.09
22.63,0.15,0.08
22.74,0.14,0.1
22.85,0.13,0.09
21.08,0.12,0.1
19.22,0.11,0.1
18.28,0.1,0.12
16.54,0.11,0.11
14.53,0.1,0.11
14.37,0.1,0.15
14.67,0.09,0.14
14.96,0.09,0.13
16.06,0.08,0.17
15.92,0.1,0.15
15.42,0.1,0.14
16.02,0.09,0.18
17.46,0.08,0.17
19.25,0.08,0.18
20.65,0.1,0.17
21.59,0.11,0.15
22.23,0.1,0.14
23.18,0.1,0.13
23.94,0.1,0.12
23.28,0.09,0.12
23.76,0.08,0.14
24.25,0.08,0.13
24.28,0.07,0.15
25.37,0.07,0.14
27.44,0.06,0.18
26.35,0.11,0.17
25.47,0.11,0.17
24.86,0.1,0.19
25.97,0.09,0.22
27.6,0.08,0.21
29.64,0.08,0.22
30.83,0.11,0.21
32.98,0.1,0.25
35.3,0.09,0.25
36.17,0.1,0.23
36.66,0.11,0.21
36.5,0.1,0.2
36.58,0.09,0.2
35.43,0.09,0.19
35.57,0.11,0.17
35.6,0.1,0.17
34.24,0.12,0.15
32.15,0.11,0.14
29.75,0.11,0.13
26.98,0.11,0.13
25.14,0.1,0.12
22.81,0.1,0.12
20.01,0.1,0.11
17.91,0.12,0.1
17.22,0.15,0.09
15.7,0.14,0.11
14.13,0.14,0.1
12.3,0.13,0.11
11.16,0.12,0.11
9.71,0.11,0.1
9.48,0.12,0.1
9.33,0.11,0.09
8.86,0.1,0.1
8.31,0.09,0.1
9.3,0.09,0.13
10.4,0.08,0.14
11.52,0.08,0.13
12.52,0.08,0.12
13.13,0.07,0.13
14.71,0.07,0.13
15.44,0.07,0.12
17.0,0.07,0.12
18.68,0.06,0.11
21.11,0.06,0.13
23.07,0.05,0.12
25.48,0.05,0.13
27.93,0.06,0.12
30.38,0.05,0.11
33.39,0.05,0.21
36.95,0.05,0.32
40.79,0.04,0.3
44.99,0.04,0.38
46.74,0.1,0.35
47.22,0.14,0.33
48.18,0.14,0.31
49.03,0.13,0.3
47.64,0.23,0.28
45.76,0.22,0.27
44.12,0.2,0.26
41.24,0.23,0.25
39.27,0.22,0.25
37.3,0.2,0.24
34.65,0.37,0.22
31.28,0.36,0.2
28.5,0.4,0.19
25.28,0.38,0.18
23.26,0.35,0.2
23.32,0.44,0.18
23.69,0.43,0.17
24.42,0.49,0.16
26.52,0.45,0.2
27.93,0.42,0.22
29.24,0.4,0.21
31.54,0.4,0.19
33.37,0.37,0.18
34.59,0.34,0.2
35.09,0.36,0.19
35.36,0.34,0.17
34.44,0.31,0.19
33.61,0.29,0.18
33.73,0.3,0.17
32.86,0.28,0.15
31.4,0.26,0.16
29.73,0.27,0.15
28.89,0.25,0.14
28.94,0.25,0.13
29.19,0.25,0.12
29.4,0.25,0.11
29.69,0.23,0.1
29.48,0.21,0.13
28.28,0.2,0.15
27.66,0.22,0.13
27.67,0.2,0.12
27.17,0.19,0.13
26.04,0.17,0.13
24.98,0.16,0.12
23.79,0.15,0.13
22.25,0.14,0.12
20.32,0.13,0.13
18.57,0.14,0.12
17.89,0.19,0.11
17.7,0.22,0.1
17.01,0.2,0.11
17.21,0.19,0.11
17.54,0.17,0.12
17.72,0.18,0.11
17.69,0.17,0.1
18.53,0.18,0.1
19.7,0.17,0.09
20.83,0.15,0.08
21.78,0.14,0.1
23.5,0.17,0.09
25.64,0.16,0.08
26.7,0.14,0.09
25.02,0.13,0.13
23.72,0.17,0.12
22.87,0.15,0.11
22.18,0.14,0.11
20.79,0.13,0.13
19.03,0.12,0.13
17.69,0.13,0.12
15.76,0.12,0.11
14.51,0.11,0.14
12.69,0.12,0.13
11.48,0.12,0.12
9.49,0.11,0.11
9.17,0.1,0.17
8.56,0.12,0.16
8.8,0.13,0.15
8.24,0.16,0.14
8.57,0.19,0.13
9.43,0.2,0.12
11.12,0.19,0.12
12.36,0.18,0.12
13.53,0.17,0.11
15.28,0.18,0.1
15.98,0.17,0.11
17.22,0.16,0.1
17.15,0.14,0.14
17.0,0.13,0.14
15.41,0.12,0.13
14.74,0.12,0.12
15.63,0.11,0.15
16.94,0.1,0.18
17.42,0.09,0.16
18.54,0.09,0.22
20.15,0.08,0.22
20.42,0.13,0.2
20.31,0.13,0.19
20.55,0.12,0.22
19.0,0.2,0.2
18.62,0.19,0.26
19.7,0.18,0.25
20.68,0.17,0.23
20.91,0.19,0.21
20.92,0.18,0.2
19.75,0.18,0.18
17.89,0.16,0.17
16.93,0.15,0.2
14.32,0.16,0.19
11.5,0.15,0.18
10.14,0.15,0.16
8.97,0.14,0.15
7.41,0.13,0.16
7.99,0.12,0.15
6.82,0.13,0.13
5.91,0.14,0.12
5.2,0.13,0.12
5.01,0.12,0.11
4.88,0.11,0.11
5.39,0.1,0.12
6.43,0.09,0.13
6.46,0.09,0.12
7.03,0.08,0.11
8.45,0.08,0.14
10.03,0.08,0.13
11.6,0.07,0.12
11.23,0.1,0.11
11.42,0.13,0.1
12.2,0.12,0.09
12.36,0.11,0.1
13.53,0.13,0.09
16.08,0.19,0.08
18.91,0.19,0.08
21.1,0.17,0.07
22.75,0.16,0.07
24.7,0.16,0.06
26.4,0.15,0.06
27.16,0.14,0.06
26.79,0.13,0.08
27.29,0.15,0.08
29.38,0.14,0.07
30.15,0.13,0.08
30.35,0.12,0.09
31.46,0.13,0.09
32.1,0.15,0.08
31.38,0.13,0.07
29.65,0.13,0.09
27.9,0.12,0.09
26.45,0.12,0.08
25.34,0.13,0.07
24.87,0.13,0.07
24.44,0.12,0.06
25.74,0.13,0.06
26.57,0.14,0.06
27.47,0.13,0.05
27.77,0.12,0.07
28.66,0.12,0.07
29.24,0.12,0.06
28.81,0.11,0.07
28.39,0.1,0.06
28.54,0.09,0.06
27.9,0.09,0.1
26.95,0.08,0.09
26.41,0.07,0.11
24.58,0.11,0.1
23.39,0.13,0.09
21.27,0.12,0.1
18.8,0.11,0.09
15.98,0.1,0.09
14.89,0.11,0.09
13.14,0.1,0.1
11.11,0.09,0.1
10.78,0.09,0.13
10.44,0.08,0.12
10.65,0.07,0.12
10.79,0.13,0.11
10.92,0.12,0.1
9.71,0.11,0.11
9.4,0.1,0.1
8.89,0.09,0.11
8.41,0.11,0.1
8.05,0.1,0.11
7.7,0.1,0.1
6.94,0.09,0.09
7.62,0.09,0.11
8.13,0.08,0.1
6.93,0.1,0.09
5.63,0.09,0.09
4.6,0.1,0.09
4.63,0.09,0.08
4.66,0.09,0.07
5.63,0.09,0.07
6.86,0.09,0.06
8.46,0.11,0.06
9.56,0.1,0.07
10.51,0.1,0.07
11.25,0.09,0.07
11.47,0.08,0.09
11.84,0.08,0.11
12.17,0.08,0.1
13.78,0.07,0.12
15.24,0.07,0.11
15.21,0.09,0.1
14.74,0.1,0.09
14.46,0.09,0.09
14.21,0.1,0.08
13.5,0.09,0.08
13.14,0.12,0.07
13.71,0.11,0.07
13.83,0.11,0.07
13.8,0.1,0.08
14.64,0.1,0.07
14.4,0.09,0.07
13.48,0.09,0.09
13.34,0.08,0.13
13.46,0.08,0.12
15.08,0.07,0.13
17.39,0.06,0.13
19.94,0.06,0.14
21.3,0.07,0.13
23.03,0.06,0.13
23.67,0.06,0.12
23.31,0.07,0.11
23.63,0.07,0.11
25.36,0.06,0.13
26.17,0.07,0.12
27.48,0.07,0.13
30.67,0.06,0.16
32.62,0.06,0.17
33.4,0.08,0.16
33.01,0.09,0.15
32.26,0.09,0.14
30.29,0.1,0.13
29.28,0.09,0.13
28.82,0.09,0.15
27.29,0.11,0.14
26.97,0.1,0.14
26.59,0.09,0.13
26.02,0.09,0.15
25.99,0.08,0.14
26.03,0.07,0.14
24.41,0.08,0.13
23.21,0.08,0.16
22.25,0.1,0.15
21.97,0.09,0.14
22.0,0.08,0.14
21.11,0.13,0.13
20.3,0.13,0.12
19.19,0.14,0.11
19.07,0.13,0.1
18.15,0.12,0.11
18.35,0.16,0.1
17.96,0.15,0.1
17.81,0.14,0.09
17.16,0.13,0.08
15.7,0.12,0.13
13.32,0.12,0.12
12.18,0.11,0.12
10.98,0.1,0.11
10.4,0.1,0.13
11.52,0.09,0.12
12.83,0.08,0.13
13.76,0.08,0.13
15.35,0.07,0.14
17.42,0.07,0.13
18.55,0.06,0.14
19.58,0.06,0.13
20.0,0.06,0.12
19.64,0.08,0.11
19.76,0.1,0.1
20.46,0.09,0.11
21.15,0.08,0.11
21.16,0.11,0.1
20.34,0.1,0.09
19.84,0.1,0.09
18.79,0.1,0.08
17.05,0.09,0.09
15.15,0.08,0.1
12.92,0.09,0.09
10.8,0.1,0.08
8.78,0.09,0.08
6.95,0.08,0.08
6.0,0.08,0.07
8.81,0.07,0.18
11.1,0.07,0.17
13.89,0.06,0.21
17.81,0.06,0.23
19.63,0.12,0.21
20.7,0.12,0.2
21.28,0.13,0.18
22.51,0.12,0.17
23.65,0.11,0.18
25.64,0.1,0.19
27.17,0.1,0.17
27.85,0.11,0.16
28.18,0.12,0.15
28.41,0.12,0.14
25.61,0.12,0.13
22.88,0.11,0.12
19.4,0.12,0.11
15.44,0.11,0.12
13.78,0.1,0.12
13.64,0.1,0.15
13.99,0.09,0.14
14.69,0.08,0.14
14.56,0.09,0.13
14.03,0.08,0.12
14.13,0.07,0.14
15.19,0.07,0.13
16.64,0.07,0.12
17.34,0.08,0.12
18.31,0.08,0.11
19.98,0.07,0.12
22.46,0.07,0.15
24.96,0.06,0.14
27.65,0.06,0.15
29.26,0.05,0.14
32.0,0.05,0.2
33.39,0.07,0.18
34.47,0.08,0.17
35.54,0.07,0.16
35.33,0.09,0.15
34.52,0.09,0.14
32.72,0.14,0.13
31.65,0.13,0.12
30.58,0.12,0.11
29.08,0.12,0.11
26.81,0.11,0.1
24.5,0.1,0.09
22.09,0.1,0.08
19.67,0.1,0.08
16.81,0.09,0.14
14.77,0.09,0.13
13.49,0.08,0.12
12.81,0.08,0.13
11.78,0.16,0.12
11.53,0.16,0.11
12.53,0.15,0.11
13.45,0.14,0.1
13.57,0.13,0.12
13.62,0.13,0.11
13.44,0.12,0.11
13.03,0.11,0.11
12.98,0.1,0.12
12.85,0.1,0.12
11.82,0.1,0.11
12.07,0.09,0.14
11.8,0.09,0.13
11.18,0.09,0.13
11.59,0.08,0.12
11.71,0.08,0.11
13.13,0.07,0.16
15.04,0.07,0.16
18.19,0.06,0.17
20.44,0.07,0.16
22.54,0.07,0.15
25.02,0.07,0.14
26.92,0.06,0.14
29.05,0.06,0.13
31.96,0.06,0.15
31.55,0.1,0.14
31.63,0.1,0.13
32.07,0.09,0.15
32.55,0.08,0.14
33.42,0.08,0.14
33.9,0.07,0.19
34.39,0.07,0.19
33.14,0.1,0.18
32.6,0.09,0.17
32.82,0.08,0.18
33.67,0.08,0.21
33.86,0.09,0.2
33.91,0.08,0.18
33.62,0.07,0.19
34.78,0.09,0.17
35.94,0.08,0.16
36.21,0.08,0.15
36.41,0.08,0.14
37.23,0.07,0.18
35.06,0.12,0.16
32.42,0.12,0.15
32.2,0.11,0.2
31.98,0.1,0.18
31.72,0.1,0.19
30.15,0.11,0.18
28.7,0.11,0.17
26.57,0.13,0.16
24.3,0.12,0.15
23.04,0.11,0.15
21.35,0.12,0.14
19.7,0.12,0.13
17.78,0.12,0.12
15.04,0.12,0.11
14.46,0.11,0.1
13.68,0.11,0.1
13.07,0.1,0.15
11.44,0.15,0.14
9.29,0.14,0.15
8.4,0.13,0.17
7.96,0.12,0.15
8.49,0.11,0.16
8.59,0.11,0.14
7.99,0.12,0.13
7.65,0.12,0.12
7.55,0.11,0.12
8.13,0.1,0.12
8.28,0.1,0.11
8.2,0.11,0.1
8.46,0.11,0.1
7.65,0.11,0.09
8.63,0.12,0.08
10.32,0.14,0.08
11.58,0.13,0.07
12.35,0.13,0.08
12.95,0.12,0.07
13.22,0.11,0.08
13.66,0.1,0.08
15.14,0.12,0.08
16.77,0.12,0.07
17.28,0.11,0.08
18.47,0.12,0.08
19.78,0.11,0.07
21.37,0.11,0.06
22.45,0.1,0.06
22.77,0.1,0.06
21.64,0.09,0.07
20.28,0.08,0.07
19.22,0.08,0.09
17.58,0.08,0.08
16.95,0.09,0.08
17.5,0.11,0.07
17.17,0.1,0.07
15.61,0.09,0.09
14.81,0.09,0.1
13.34,0.09,0.09
11.71,0.08,0.09
10.45,0.08,0.09
9.45,0.07,0.09
9.24,0.07,0.1
8.81,0.09,0.09
8.37,0.08,0.09
8.34,0.07,0.09
8.49,0.09,0.08
8.87,0.1,0.07
7.76,0.09,0.08
7.33,0.1,0.08
7.97,0.09,0.07
7.72,0.09,0.09
9.28,0.13,0.08
12.12,0.18,0.08
15.21,0.23,0.07
18.56,0.23,0.07
21.18,0.22,0.06
24.02,0.21,0.08
27.1,0.21,0.07
30.25,0.21,0.07
34.36,0.27,0.06
38.03,0.26,0.06
42.31,0.25,0.05
44.97,0.23,0.07
47.67,0.21,0.07
50.51,0.2,0.08
52.28,0.22,0.08
52.37,0.2,0.08
50.58,0.19,0.11
48.65,0.18,0.1
46.33,0.17,0.1
44.89,0.16,0.1
43.39,0.16,0.09
41.94,0.16,0.08
39.98,0.16,0.08
37.98,0.15,0.07
35.6,0.14,0.07
34.34,0.14,0.07
33.04,0.13,0.06
33.31,0.16,0.06
33.25,0.15,0.05
32.8,0.14,0.07
33.52,0.14,0.06
33.25,0.13,0.08
33.57,0.13,0.07
34.32,0.14,0.07
34.96,0.13,0.06
34.9,0.12,0.06
35.32,0.14,0.06
34.68,0.13,0.07
35.1,0.15,0.07
35.57,0.15,0.06
36.75,0.18,0.06
37.09,0.16,0.05
37.79,0.19,0.05
39.69,0.2,0.05
41.45,0.19,0.04
43.45,0.17,0.05
44.08,0.16,0.07
44.65,0.17,0.07
45.47,0.18,0.06
47.35,0.22,0.06
48.5,0.2,0.06
50.17,0.19,0.06
51.16,0.17,0.06
50.97,0.16,0.07
50.34,0.16,0.07
49.82,0.16,0.06
48.76,0.15,0.06
47.48,0.14,0.05
45.96,0.13,0.05
45.06,0.12,0.05
43.63,0.11,0.08
42.4,0.13,0.07
40.99,0.12,0.07
39.17,0.12,0.06
38.07,0.14,0.06
36.77,0.13,0.07
34.48,0.12,0.08
33.38,0.12,0.08
31.99,0.11,0.07
29.58,0.1,0.09
27.17,0.1,0.08
25.35,0.11,0.07
23.75,0.1,0.07
21.65,0.09,0.07
20.46,0.09,0.09
18.65,0.08,0.08
17.18,0.07,0.09
16.36,0.07,0.11
15.46,0.06,0.12
15.77,0.06,0.13
14.87,0.11,0.12
13.99,0.1,0.12
13.85,0.09,0.14
14.44,0.09,0.13
14.78,0.09,0.12
15.05,0.08,0.13
14.78,0.09,0.12
14.66,0.09,0.11
15.49,0.09,0.11
15.6,0.1,0.1
15.22,0.09,0.1
13.78,0.09,0.09
12.43,0.08,0.1
10.17,0.08,0.09
10.29,0.08,0.09
10.15,0.07,0.09
10.05,0.07,0.1
10.72,0.06,0.11
11.74,0.06,0.1
10.89,0.08,0.1
10.59,0.07,0.09
10.99,0.07,0.09
11.22,0.06,0.09
12.35,0.06,0.08
12.44,0.08,0.08
13.14,0.09,0.07
12.97,0.08,0.07
13.68,0.09,0.07
13.42,0.08,0.09
13.01,0.08,0.08
12.67,0.1,0.08
10.83,0.09,0.09
8.9,0.09,0.09
8.2,0.08,0.08
7.87,0.07,0.08
7.74,0.07,0.09
7.12,0.07,0.08
6.14,0.07,0.08
6.18,0.07,0.07
6.46,0.06,0.08
6.54,0.09,0.08
6.08,0.08,0.07
5.83,0.08,0.08
6.19,0.07,0.08
5.28,0.08,0.08
5.68,0.07,0.08
7.04,0.07,0.1
8.41,0.06,0.09
9.41,0.06,0.09
10.45,0.05,0.09
12.63,0.05,0.11
13.84,0.07,0.1
14.76,0.07,0.09
14.62,0.07,0.09
14.97,0.06,0.08
14.75,0.07,0.08
14.91,0.08,0.07
14.64,0.07,0.07
14.75,0.07,0.07
15.6,0.06,0.09
15.96,0.06,0.09
16.56,0.05,0.09
17.45,0.05,0.09
17.47,0.05,0.09
17.12,0.05,0.09
16.91,0.06,0.08
16.24,0.07,0.08
15.59,0.07,0.07
15.18,0.06,0.07
14.84,0.07,0.07
14.67,0.06,0.06
15.25,0.06,0.07
17.82,0.05,0.12
20.34,0.05,0.16
23.04,0.05,0.2
23.22,0.1,0.19
23.12,0.09,0.17
22.73,0.1,0.16
22.04,0.09,0.15
22.82,0.09,0.16
23.27,0.11,0.15
23.98,0.11,0.14
24.16,0.1,0.13
24.91,0.1,0.12
26.07,0.09,0.13
26.08,0.09,0.12
24.19,0.09,0.11
21.42,0.08,0.11
19.2,0.08,0.14
18.49,0.09,0.13
17.77,0.08,0.12
