high,low,open,close,Volume BTC
33315.9,32802.25,33257.56,32813.01,3990.70088
33408,32813,32813.01,33100.02,4768.764928
33148.69,31505,33100.02,32068.84,9472.376828
32567.88,31450,32068.84,32045.14,6529.253248
32152.15,30248.85,32045.15,31038.63,11271.896531
31227.33,28130,31038.35,30270.76,19376.831179
30900.2,29400,30270.76,30743.06,9413.490067
31434.07,30454.25,30742.99,31219.02,8316.880828
31400,30600,31219.03,31400,5474.654787
32167.93,31400,31400,32113.68,7479.383587
32185.67,31550,32113.68,31745.72,5321.620251
31920,30723,31745.71,31320.31,8174.285783
31523.01,30626.36,31320.3,31024.17,4962.562729
31465.44,31001,31022.25,31165.16,3361.43987
31855.75,31104.99,31165.16,31665.51,3388.372221
31830.95,31210,31665.52,31244.97,2850.963087
31579,30856.08,31244.97,31014.27,3202.456127
31474.78,30950,31014.27,31332.05,1646.484138
32031.01,31150,31332.05,31988.71,4193.648728
32853.38,31989.74,31989.75,32430.49,7707.64341
32796,32224.25,32430.69,32786.06,4246.96065
32828.26,32221.1,32786.05,32306.64,3163.430044
32536.09,31130.86,32306.64,31200,5695.044496
31538.45,30418,31190.04,30858.98,7229.486366
31366.16,29900,30858.98,30436.25,6366.976124
31270.43,29900,30436.26,31123.25,6611.210735
31312.03,30759.47,31123.25,30817.77,2811.383953
31522.19,30817.78,30817.78,31192.09,3237.120957
31821.94,31157.9,31192.16,31569.63,3935.597979
31687.11,31088.33,31569.63,31345.77,3174.760396
31777,31284.15,31347.73,31776.66,2908.121768
32057.13,31563.84,31776.66,31585.01,4161.551334
31900,31416.27,31585,31460.01,2523.023165
32375.07,31111.78,31460.11,32342.33,5942.102854
32374.31,31929.41,32343.61,32099.98,3616.599016
32670,31763.23,32099.97,32469.9,4926.171616
32790,32254.18,32469.9,32742.73,3599.645718
33433.55,32650.03,32742.73,33372.84,6647.009921
34187.09,33098.82,33372.83,33697.75,8659.338503
34044.13,33318,33693.8,33969.17,5800.653907
33996.03,33471.94,33968.66,33699.63,3682.074151
34360,33695.6,33699.63,34183.42,4616.403334
34284.91,33650,34183.43,33949.53,4787.686641
34107.59,33288,33949.53,33918.01,6106.351924
34018.93,33513.05,33918.01,33811.28,3237.659354
34135.84,33768.32,33811.28,33873.3,3252.254556
34170,33652,33873.3,34117.59,3183.088045
35766.58,34109.83,34116.76,35325.91,12735.417627
35590,34510,35326.82,34978.91,5595.783676
35229.1,34782.44,34977.27,35125.51,3923.026403
35248.63,34350,35125.49,34676.4,3898.737284
34950.77,34015,34666.8,34594.28,5094.759196
34607.69,33357.9,34596.08,33919.5,5753.91297
34550,33834.61,33919.5,34417.36,3851.574259
35200,34342.87,34417.37,34918.53,6362.804142
35088,34415.61,34918.54,34929.87,4569.514665
35050,34300,34929.87,34550,4296.272331
34593.5,34052.42,34549.99,34213.46,5728.368095
34790,34150,34213.58,34566.19,4050.156848
35076.42,34372.92,34566.18,34612.41,6142.986291
35057.81,34562,34615.98,34898.52,3410.29344
35245,34894.22,34898.52,35215.75,3704.008481
35695,34652.6,35215.75,34816.72,5619.207768
36250,34280,34818.95,36015.88,10922.412724
36470,35650,36015.16,35874.16,7481.324348
36379.99,35700.92,35869.97,35989.63,2717.847393
36939.21,35949.12,35989.64,36769.36,5501.43949
37287.63,36422.71,36769.36,37150.66,6259.578978
37227.61,36615.83,37150.66,36871.47,4542.03973
37087.01,36456,36871.47,36962.37,4112.981009
37699,36926.53,36962.37,37454.48,4747.646909
37550,37056.12,37452.62,37450.95,4099.953841
37700.8,37100.77,37450.95,37347.2,4337.600291
37439.75,36710,37347.2,37130.84,4095.35114
37338.72,36720,37130.85,36859.85,3782.276886
37350,36300,36863.04,37217.55,5254.610209
37500.99,36905,37217.55,37492.69,4407.045594
37500,36920,37492.7,37045.45,3236.822718
37913.72,37038.97,37045.45,37822.09,4315.490397
38200,37518,37825.64,37941.36,6363.359069
38429,37900,37941.37,38161.6,5364.346066
38644.76,38079.02,38161.6,38453.97,5516.633701
38970.42,38062.75,38450.51,38970.42,5401.362641
39500,38921.49,38970.41,39120.01,8054.616114
39775,39101.36,39120.01,39732.92,4853.729905
40365,36500,39732.92,38948.48,16920.672871
39236.12,37493.52,38907.58,39062,9539.541292
39199.33,38352.88,39061.99,39109.38,4364.133612
39882.07,38908.11,39111.34,39687.11,4533.614789
39969,39150,39687.11,39665.92,2855.62721
39680.54,38541.38,39666,39432.28,5866.665465
39699.87,38793.23,39432.48,38793.23,3387.174889
39000,37800,38793.24,38681.37,5775.389265
38692.83,36500,38681.38,37181.74,9364.247135
38460.13,37068.4,37181.74,38347.1,5036.746918
38949.97,38155.61,38347.11,38668.92,5126.666402
38700,37895,38668.92,37975.25,4384.158743
38685.13,37563.92,37980.53,38537.94,3989.761815
39143.8,38280.16,38538.99,38930.55,4177.46546
38985.06,38414.7,38929.56,38648.95,3277.73807
39374.22,38222,38648.96,39358.34,3995.803833
41057.79,39220,39358.99,40721.45,10298.221326
41500.45,40345.39,40722.71,41286.67,9286.549999
41785.9,40857.37,41286.67,41316.91,7590.278927
41641.83,40700,41318.03,41311.18,5331.452666
41564.72,40970.22,41313.24,41454.13,3918.180651
41950,39777,41454.13,40829.08,12863.951617
41600,40359.67,40829.07,41303.42,6293.058759
41556.19,40888.88,41303.41,41009.07,3675.204655
41153,39800,41009.08,39920.39,6673.747782
40700,39900.35,39920.67,40365.09,3881.072464
40500,38888,40365.09,39059.15,9598.073547
40116.37,38652,39062.88,40075.82,6171.364208
40785,39740.95,40075.82,40674.45,3008.048563
40937.77,40465.76,40672.02,40582.81,2685.599805
40976.13,39980.27,40586.96,40283.56,4382.254983
40321.92,39710,40286.09,40198.56,4543.736056
40561.97,39500,40196.51,39973,3032.046541
40376.69,39709.61,39973,40211.59,1917.78678
40490,39805.03,40209.91,40206.44,1976.484373
40206.43,39154.48,40206.43,39295.37,3025.041625
39627.11,38888,39293.41,38984.86,4352.605937
39692,38720,38978.46,39638.61,3109.889209
40254.42,39290.86,39639.21,40172.14,3081.993289
40790,40164.03,40167.54,40348.35,3653.415447
40800,40105.51,40348.36,40376.03,3130.356558
41237.44,40256.73,40376.03,40565.77,4682.991247
40912.48,40410.01,40565.77,40874.99,2732.201204
41222,40679.1,40874.99,41051.65,3818.65745
41380,40700,41051.66,40819.01,3867.781192
40953,40200,40819.01,40525.15,3364.433164
40649.96,39869,40525.16,39995.1,3942.095173
40586.87,39985.45,39995.09,40421.4,2205.653031
40800,40417.36,40421.4,40650.01,2109.16468
40880,40469.4,40650,40665.91,1864.142493
40781.69,40050,40665.91,40606.22,3330.651765
40755,40483.17,40610.35,40718.8,2433.80943
40743.47,40120,40718.81,40281.09,1973.252287
40415.01,39928.91,40283.73,40088.22,3255.535761
40736.76,40087.15,40088.22,40581.48,2697.151944
41350,40450.05,40581.48,41141.56,4299.152502
41145.21,40814.04,41141.55,40945.28,2353.852746
40991.2,40250,40942.75,40316.64,2477.288512
40602.29,40050,40320.67,40342.46,2786.996809
40665.23,40260,40342.46,40451.84,2044.479107
41073.26,40350,40451.74,40904.5,2194.912951
41066.62,40660.88,40904.5,40978.57,2143.462273
41033,40555,40978.57,40798.29,2415.931335
41060,40732,40798.3,40768.48,2642.958747
40850,40000,40768.3,40429.2,5145.086741
40429.56,38888,40429.19,39181.76,8619.31148
39777.77,38450,39175.09,39538.57,6929.936839
40126,39426.59,39538.56,39800.9,3799.316603
39847.26,39247.54,39800.89,39431.59,3199.914023
39934.76,39062.91,39431.58,39671.81,3219.502219
39757.55,39186.16,39671.82,39234.29,2904.113456
39388.2,37200,39232.76,38571.86,12879.620696
38778,37675.3,38571.95,38109.68,6090.671447
38536.65,37111,38106.11,37456.77,4232.502555
37793.5,35111.11,37472.4,37718.88,18938.329804
38288.17,37525.22,37727.29,38055.3,7661.059573
39000,37852.09,38052.58,38428.23,4739.668521
38692.79,37935.92,38429.85,38150.02,3794.32362
38264.74,36501,38150.02,37192.1,7568.894487
37824,36700.09,37192.1,37237.66,4215.99647
37411,36123.45,37237.67,36363.94,6796.573064
36697.97,33600,36363.93,35438.23,18753.360082
35999.95,34300,35438.23,35544,9555.241658
35924.19,34500.18,35542.92,34904.73,7098.497134
34904.73,32550,34904.73,32872.63,15763.148707
34739.98,32538,32843.26,34375.34,12674.171281
35919.86,34249,34372.25,35430,6432.361536
35788.06,34800,35430,35765.98,5625.533362
36360,35238.01,35765.98,35367.6,6245.55977
35471,34020,35368.81,34198.56,7167.266632
35110,33308.01,34198.55,34275.64,9904.293083
34450,32700,34273.49,32813.71,12794.350869
33770.11,31115,32808.92,33299.12,23220.782629
33679.74,31415.9,33291.56,31580,11202.318772
32250,30420,31582.82,31777.19,20017.085148
33585.17,30701.8,31771.77,32839.87,16685.080917
33300,32432.32,32848.96,32562.1,7184.911616
32737.4,31215,32562.1,32254.62,7289.184361
33465.48,31408.07,32254.63,33409.8,8540.913647
34466,33076.05,33410.75,33968.09,9804.011673
34892.74,33650,33962.22,34359.07,5403.703631
35638.55,34361.16,34361.16,35404.47,9188.299414
35547.19,34287.34,35410.37,34929.98,6612.036381
35457,33880,34929.99,34289.3,5087.44237
34623.87,33677.03,34289.3,34399.99,4906.329506
34998.94,34182.24,34400,34984.96,3550.253921
35326.42,34520.69,34984.95,35287.67,4020.857514
35889,34971.24,35284.05,35882.68,5053.275954
36348,35720.43,35882.68,35993.93,6584.657524
36628,35617.67,35998.56,36413.6,6162.134286
36499.98,35587.86,36413.6,35773.24,5138.337685
36150.67,35370.21,35773.23,35925.76,3783.316743
36150.71,34757,35925.76,35085.77,6437.927506
35841.01,35084.92,35085.76,35410.99,4770.002252
35688.82,34850,35410.99,35014.75,4399.509683
35399.7,33250,35012.96,33291.06,10038.225095
34064.25,32531,33286,33426.47,11811.355949
34285.71,33406.88,33416.47,33829.4,6681.453942
35000,33819.11,33829.4,34998.9,5939.785493
35289.67,34560,34998.91,35012.53,5686.970759
35550,34810.01,35012.54,35040.78,4048.613144
35040.79,34178.89,35040.78,34685.11,3815.680014
34702.22,33730,34686.1,34287.95,5034.976316
34877.28,33801.04,34287.95,34719.03,4053.704056
35051.02,33297.82,34721.74,33743.18,3949.373911
34138.84,33260.74,33751.7,34051.24,6381.931992
34049.15,32380,34049.15,32526.5,9275.279349
33450,32487.11,32526.93,33124.06,6231.717545
33551.55,32566.55,33125.3,33035.21,5457.275371
34375.51,32981.94,33035.21,33818.5,6460.71206
33910,33090.9,33818.5,33183.88,3956.30306
33521.96,32800,33183.89,33321.75,3402.317536
34212.87,33212.12,33321.76,33780.68,4919.322558
35180.67,33550,33780.68,34986.9,6468.36582
35063.59,34438.95,34986.9,34519.19,5729.476229
35107.47,34200,34517.44,34343.62,4738.542551
35066.64,34343.61,34343.62,34923,4760.852936
35250,34242.15,34922.99,34385.48,5982.919994
34512,34017,34385.48,34266.52,3585.06836
34787.24,34070,34266.52,34575.5,3664.908752
35100,34216,34575.51,34260.7,5193.523431
34850,34200,34260.7,34673.9,3658.847423
34930,34388.53,34673.9,34783.14,2872.011202
35000,34652.06,34784.98,34821.48,2913.41367
35901,34720,34821.47,35719.36,6649.557746
36188,35577.55,35719.36,36002.25,5312.218932
36450.01,35704.21,36002.24,36222.07,5750.014467
37427,36110.76,36222.07,37299.49,7450.104667
37850,36827.02,37291.25,37203.87,6042.033075
37584.73,37000,37204.09,37371.38,4003.128204
38172.22,37362.49,37371.38,37762.76,5781.272257
37786.62,37363,37766,37451.13,3460.038729
37729.62,37071,37451.13,37439.51,4089.949019
37505,37000,37440.92,37045.13,2807.213786
37513.58,36701.23,37045.13,37504,3609.739475
37800,37299.74,37503.99,37529.11,3154.225655
38100,37440,37529.11,37837.21,3705.587755
38596.92,37703.09,37837.2,38198.34,5294.802195
38786.1,38192.64,38199.52,38370.01,3936.809626
38464.13,37862.04,38370.01,37938.11,3551.706141
38490.49,37869.1,37938.1,38487.37,3151.658946
38622.6,38060,38488.05,38365.86,3014.522816
38427.11,37707,38365.86,38257.96,3638.08289
39000,38154.22,38257.97,38977.66,5153.841864
39762.7,38788.19,38977.98,39577.53,9975.288968
40100,39294.7,39577.53,39546.01,7213.0952
40000,39212.15,39546.01,39286.44,5390.894067
39880,39286.43,39286.43,39429.81,3239.688622
39620,39258.1,39429.25,39344.79,3097.205867
39919.11,39329.93,39344.8,39876.98,3010.85527
39935.1,39312.85,39876.97,39312.86,2418.312605
39585,38259.25,39321.64,38780.47,7841.127523
39135.17,38276,38782.41,38988.62,3319.715307
39330.92,38733.11,38988.61,39144.5,3094.754838
39747.76,39023.24,39145.21,39452.89,3774.330608
39640,39012.12,39452.89,39175.74,2907.102569
39479.65,38800,39175.73,39267.76,2742.797812
39349.58,38450,39267.76,38700,3549.506053
38853.09,38355,38700,38425.83,2792.0441
38849.99,37808,38425.82,37808.9,3634.095611
38098,37554.94,37808.9,38043.27,4123.493724
38483.82,37704.8,38044.94,38473.08,3768.177243
38700,38153.17,38473.07,38280.2,3113.972927
38718.02,38016.17,38280.2,38679.36,3356.499665
38780,38314.2,38677.24,38441.89,2224.431673
38573.84,37923,38441.89,38108.88,3028.510379
38194.04,37200,38108.87,37770.63,6046.111543
37888.88,37251.11,37770.64,37683.94,4557.685702
37786.74,36641,37683.93,36939.49,6587.752786
36999,35258,36940.11,35610.72,11637.874872
36400,34408,35610.79,36151.09,16406.907333
36154.75,35350,36149.47,35947.31,7410.887997
36433.51,34812.23,35947.31,35421.55,7136.055299
35928.69,35080.05,35421.56,35217.26,4051.588722
35746.24,34801.15,35218.94,35605.7,5526.419085
36431.75,35554.13,35605.7,36234.05,4285.708843
36888,35950.63,36233.76,36600,3398.855783
36888,36401.22,36600,36742.22,2240.110587
37428.05,36724.17,36737.43,37159.51,4169.146802
37669,36902.38,37159.51,37005.86,4102.259275
37227.16,36000,37003.76,36224.51,4298.866339
36738.43,35852.93,36224.51,36532.92,3426.000503
36700,36127.16,36532.92,36574.54,2089.282085
36646.43,35520,36575.37,35854.37,4007.389585
36377.54,35823.8,35854.37,36112.42,3043.317624
36959.61,36076.5,36110.57,36574.86,3648.988053
37500,36375.88,36565.74,37464.3,4175.618239
37666.66,37200,37462.57,37448.77,3311.739104
37950,37300,37448.78,37410.66,4139.978807
37838.23,37179.41,37410.67,37680,2918.80035
37886,36712,37680,37357.15,4677.641269
37681.99,37058.76,37357.15,37143.51,3239.400688
37356.26,36671.2,37148.15,37232.19,3525.255557
37680,36983.05,37232.19,37461.99,3462.801465
37713.94,36921,37463.46,37231.41,3881.93071
37299.99,36800,37231.42,36860.97,2512.100908
37165.9,36400,36859.24,36484.95,2411.279809
36621.3,36200,36484.95,36376.39,3971.874623
36800,36235.6,36376.39,36711.16,3324.72866
36717,35684.82,36713.85,35924.44,5744.883332
36194.53,35357.8,35910.07,36121.12,3505.766993
36480,35900,36127.2,35994.98,2759.380728
36472.72,35520,35994.98,36396.42,3726.445506
36727.26,36176.66,36396.42,36715.63,2847.948884
36744.05,36235,36715.63,36419.68,1927.694738
36541.88,35978,36419.68,36177,2021.331779
36382.38,35822.62,36177,35847.46,2093.289096
36009.42,35475.14,35848.25,35547.13,2900.407945
35733.23,35034.96,35547.12,35390.8,4077.705444
35530,34518.04,35390.8,34760.9,5014.082485
34834.41,34300,34760.91,34732.83,5641.050217
35188,34000,34732.08,34176.77,5570.231297
35147.84,33850,34176.78,34818,5718.029049
35400,34727.85,34816.26,35267.17,3861.659694
35545.34,34695.46,35270,35124.69,3962.002679
35500,34786.76,35124.07,34841.83,2919.101064
35243.64,34666,34841.82,34750.02,2849.001966
35973.89,34750.01,34750.02,35728.47,4341.235449
36166.47,35589.35,35728.47,35910.07,3578.888951
36123.14,35603.01,35914.98,35837.22,2191.923305
35920.63,35625.4,35837.22,35678.67,1484.556842
36000,35514.99,35676.58,35633.91,2043.037186
36099,35559.84,35633.9,36072.99,1917.722247
36852.5,36073.87,36073.88,36542.96,3878.402824
36700,36000.39,36542.97,36181.16,2247.453044
36417.51,35506,36181.16,35828.61,3344.525693
36016.7,35551.81,35824.99,35964.2,3323.901139
36180,35605.22,35964.19,36125.44,2560.955564
36208,35681.96,36125.43,35764.66,2306.027566
35847.18,34842.99,35764.6,35106.25,4674.316954
35313.9,34908.8,35108.27,35132.11,1922.624472
35477.06,34800,35132.11,35344.5,2494.063151
35464.04,35072.69,35344.5,35195.45,1597.768436
36278.68,35160.3,35195.44,36104.61,3917.131562
36450,36073.13,36100.55,36233.19,2494.364151
36650,36204.15,36233.19,36574.61,3077.327292
36633.5,36123.53,36574.63,36216.63,2686.93417
36537,35771.6,36216.63,36442.08,3460.541947
37469.83,36385,36443.91,36981.4,8243.844243
37050,36705,36981.4,36766.78,4234.618101
36985,36047.89,36764.94,36449.71,3586.759986
36600.78,36122,36449.71,36405.98,2041.284624
36565,35831.88,36405.99,36184.31,2789.035791
36300,35400,36184.31,35675.28,3638.798654
35889.99,35532.32,35675.29,35755.62,2134.487969
36065,35695.7,35755.62,35956.14,2040.507553
36400,35755.01,35951.83,36102.79,2370.494127
36296.9,35960,36102.79,36198.01,1386.554874
36529,36154.65,36198.01,36470.06,1403.435027
36777.77,36271.18,36472.46,36631.27,2312.341397
36916.66,36364.43,36622.46,36676.89,2733.810333
37280,36644.7,36676.89,36922.44,6704.659127
37014.19,36579.94,36922.44,36804.11,3367.186613
36846.06,36416.52,36804.1,36465.3,2526.732442
36648.92,36233,36468.31,36284.71,2229.694328
36538.46,36018.09,36284.71,36251.18,2305.607827
36753.31,36002.01,36249.37,36599.55,2938.256367
37233.87,36470.62,36599.55,37168.82,3825.667757
37535.27,36897.07,37167.92,37197.72,5687.62709
37448.41,37000.08,37197.71,37040.04,3275.36236
37299.51,36750,37040.05,37110.6,3322.075118
37269,36811.83,37110.6,37266.49,2885.730909
37449,36610,37263.73,36782.17,4108.414966
37146.87,36782.16,36782.16,37082.52,2645.546491
37263.49,36913.62,37082.52,36992.33,2406.250417
37350,36776.5,36992.32,37329.4,2806.434853
37850,37203.97,37329.4,37366.1,5147.020156
37522.8,37015,37366.09,37162.4,2476.825643
37162.4,36500,37162.4,36500,3818.662383
36800,36052.04,36500,36279.82,4162.251559
36596.17,36100,36281.66,36436.26,2878.69976
36777.88,36381.91,36436.26,36452.22,2721.214724
36769.23,36325.63,36452.22,36632.82,1252.401875
36722.71,35844.06,36632.82,35891.49,3385.174671
36350,35610.17,35901.94,36314.04,3376.908018
36415.31,36000,36313.94,36105.27,2185.603813
36125.86,35708.08,36105.27,36080.9,2649.687175
36100,35000,36080.9,35062.49,5563.392878
35440,34737,35062.49,35251.36,4580.640046
35500.01,35192.87,35252.03,35477.18,2705.036018
35909.95,35133.68,35477.18,35262.93,3973.879045
35884.79,35200,35262.92,35677.14,2748.948678
35939.12,35350.46,35672.86,35475.45,2722.805386
35566.8,34500,35475.46,34801.83,5641.773786
34979.59,34345.11,34801.46,34721.51,5228.272141
34867.99,34000,34721.5,34426.17,5516.474242
34797.73,34020,34426.17,34717.66,4980.587479
34983.77,34210,34717.66,34958.56,3863.832886
35142.18,34800.14,34958.56,34873.96,3575.829075
35049.96,34067.16,34875.87,34192.17,3689.935923
34733,33400,34193.11,34693.65,9164.626299
35100.01,34558.25,34694.65,34849.99,3580.941356
35266.72,34765.24,34843.52,35250.61,2311.693069
35311,34851.23,35250.39,35197.12,2620.953765
35318.39,34734.97,35197.12,34957.15,1987.730256
35110.82,34482.75,34957.15,34892.89,2130.648407
35100,34748.09,34892.9,34954.86,1119.622182
35670,34798.39,34955.94,35468.23,3448.600995
35600,35077.35,35468.23,35293.21,2017.772003
35384.2,34622.5,35293.21,34784.69,2831.353226
34831.42,34364.75,34784.69,34560.12,3087.999818
34821.6,34230.76,34560.11,34571.09,3058.583037
34923.07,34160.05,34572.42,34246.48,3255.930557
34619.66,33971.41,34247.92,34562.7,3522.778227
34805.16,34500.36,34562.69,34661.83,2361.033751
35019.01,34550,34661.83,34624.27,2505.293449
34681.73,33195,34624.27,33239,7574.112319
33500,32540,33237.74,32878.33,6940.675074
33067.87,32009.68,32880.08,32826.62,7957.206549
33000,32153.16,32826.63,32208.62,6499.198398
32693.16,31300,32206.89,32475.34,10991.830046
32784.31,32200,32474.48,32304.44,4837.423551
32450,31037,32306.39,31180.19,10854.173628
32047.4,31060.81,31181.74,31384.09,7812.917753
32210.38,31050,31384.19,31083.5,7922.457513
32006.43,31038.51,31084.98,31912.38,4587.716597
32101,31432.64,31912.37,31742.68,3560.625853
32751.24,31600,31744.26,32468.66,5995.575742
32550,31862.69,32468.66,31883.01,4446.733675
32131.52,31200,31880.9,31229.71,4096.665079
31249.02,30071,31224.71,30913.18,9566.504172
31571.88,30579.48,30913.17,30850.13,5518.622909
30863.98,29223.03,30851.99,29528.31,16556.096185
30436.26,28850,29524.48,30068.29,17679.880477
30849.98,29781.2,30068.29,30710.91,8224.70597
31029.79,30282.97,30710.92,30943.4,4353.710255
31414,30753.27,30943.4,30919.6,5349.741131
31924.44,30711.66,30919.59,31800.93,5843.711427
32152.9,31500.26,31814.81,31542.75,5707.043253
31878.2,30615.22,31542.6,30842.45,5871.330171
31636.99,30500,30846.59,31526.3,5959.973992
31799.98,31258.94,31526.31,31414.59,5197.32705
31766.01,31052.44,31412.74,31386.37,4556.220507
31997,31375.49,31386.37,31710.88,6197.724714
31995,31286,31712.09,31550,5176.963548
32322.56,31334.02,31550,32141.8,6045.557069
32537.67,32132.59,32141.8,32516.74,5791.991303
32767.44,32265.66,32516.74,32458.42,4727.186499
32626,31955.67,32462.79,32377.56,4665.554971
32500,32070.7,32377.56,32329.25,2777.802659
33322,32185.44,32329.25,33277.32,5488.665732
33655.79,33098.86,33275.67,33589.52,4699.141833
33826.53,33320.22,33589.52,33503.2,3725.032945
33668.88,33192.13,33501.36,33290.01,2586.470121
33606.16,32760,33290.01,32835.29,2591.01826
33173.01,32580,32835.29,32945.17,3198.833977
32974.89,32400,32950,32702.18,3359.612554
32935.08,32237.39,32702.18,32706.76,3198.930513
32860,32053.33,32706.77,32256.17,3543.412638
32612,32200,32256.17,32365.01,2109.566325
32810,32300,32365,32582.01,2171.598105
33378.52,32267.07,32582.01,33350.6,3432.487248
33456,32771.99,33357.15,32820.11,3459.270262
33150,32676.15,32820.11,32931.18,2401.161076
33000,32597.76,32931.17,32943.24,2294.690061
33104.94,32350,32943.24,32453.56,3494.212184
32532.37,32171,32453.56,32344.37,2788.784034
32542.37,31511.24,32344.37,31645.49,4876.619616
32001.28,31469.25,31643.9,31602.63,2832.035856
32289.25,31390.16,31604.51,31865.19,3721.341084
31980,31650,31865.19,31721.74,2196.241592
32180,31609.05,31719.94,31877.1,2104.616717
32328.03,31759.65,31877.1,32121.84,2518.066139
32409.97,32044.77,32120.31,32239.09,2251.774582
32345,31825,32238.8,32167.48,2438.104191
32500,32138.24,32169.92,32348.79,2045.514331
32400,32021.73,32348.78,32191.33,1524.957919
32442.68,31812.5,32192.93,32344.22,2255.056851
32538.61,31966.47,32344.21,32049.97,1596.251945
32122.78,31835.85,32050.03,32078,1980.981852
32086.75,31630,32078,31876.35,2459.159672
32084.91,31752.81,31876.35,31863.84,1404.062071
32300,31784.66,31860.76,32096.04,1774.936477
32480.06,32020,32096.04,32480.05,2128.03865
32879.99,32346.44,32480.06,32811.05,4046.603906
32980,32720,32811.77,32871.98,2869.473838
33071,32571.52,32871.98,32757.02,2415.520546
32853.09,32511.76,32757.03,32801.15,1803.946232
33030,32570,32797.21,32630.48,2135.763275
32758.92,32541.32,32630.48,32641.58,1910.538625
32724.66,32465,32641.57,32693.74,1565.435843
32893.93,32693.73,32693.73,32833.37,1989.116728
32931.59,32128.15,32833.37,32362.31,3068.96485
32415.37,32107.61,32362.32,32227.29,2663.868671
32360.02,31929.31,32227.3,32055.71,2195.430047
32259.81,31858.68,32055.72,31957.05,2011.062567
32139.6,31500,31956.9,31729.07,3614.856024
31986.12,31635.42,31729.07,31851.6,2263.534975
31941.56,31766.81,31851.59,31831.67,1377.9965
31841.47,30900,31831.66,31306.29,5345.533596
31757.17,31250.26,31306.29,31673.26,2860.482417
31977.6,31573.31,31673.26,31909.46,1744.665865
32348.4,31650,31909.46,32127.97,1991.433164
32369.59,32015.46,32127.97,32259.9,2337.613427
32831.07,32175.61,32259.45,32574.71,4492.345342
32908.98,32411.77,32575.15,32864.98,2900.147001
32995,32636.36,32864.97,32768.23,2347.98898
33674.48,32580.3,32768.23,33568.18,4706.036305
33797.96,33261,33568.17,33378.93,3754.09528
33461.53,33188,33378.06,33331.13,2126.577599
33550,33150,33331.13,33496.22,2557.380441
33562.04,33045,33496.22,33346.95,2786.698459
33497.88,33188.99,33347.19,33448.21,2566.701936
33548,32800,33449.72,32979.1,3423.016872
33166,32750.09,32979.1,33117.43,3417.078317
33334.57,33040,33119.35,33185.26,1981.513268
34300,33050,33185.25,34180.01,6294.12879
34693.93,34098.59,34180.01,34544.49,6947.920979
34875,34280.45,34544.5,34467.43,4653.601761
34588.88,34202.69,34467.43,34458.31,3214.090835
34600,33630.57,34458.31,33910.96,6140.455965
34246.66,33700.75,33910.95,33784.36,3303.045679
34031.56,33519,33784.35,33672.46,2950.057258
33788.38,33373.92,33669.27,33411.54,2213.528823
33473.92,33061.12,33411.54,33470.2,3271.377752
33464.21,32155.28,33463.51,32718.08,5912.514443
32732.99,31910,32715.53,32462.36,3761.903244
32650,32201.44,32462.38,32254.2,2777.021592
32793.01,31758,32254.19,32474.33,3799.041198
32827.33,32210.01,32474.34,32758.85,2324.035401
32765.41,32230.29,32754.2,32307.97,2168.256682
32363.93,31458,32307.96,31518.66,4883.733091
32181.9,31424.71,31520.25,32000.01,3361.246792
32312.46,31784.87,32000.01,32062.32,2272.548624
32073.99,31311.93,32062.32,31581.73,4195.640107
31782.08,31100,31581.72,31643.61,6371.297345
31981.99,31527.86,31643.61,31896.97,2952.735644
32075,31373,31896.97,31804.77,3370.061456
32450,31804.78,31804.78,32246.68,4058.119868
32249.98,31650,32247.2,31796.95,2789.974584
31972.73,31229.45,31798.65,31296.94,3784.604237
31920,31201,31297.76,31718.97,3556.69465
31780.6,30837.37,31718.96,31257.73,6500.212591
31885.02,31252,31259.29,31750.23,3825.060752
32122.81,31300.69,31750.24,31985.3,6316.901264
32235,31895.61,31985.29,32184.36,2854.445472
32350,31861.22,32184.36,32224.5,2862.286212
32403.88,32035.93,32222.88,32208.33,2678.41918
32395,31855.71,32208.33,31986.99,2630.683429
32322.23,31900,31986.98,31987.13,1967.1832
32733.81,31890,31987.13,32733.81,2170.301702
32921.88,32454.84,32733.81,32467.77,3278.723429
32557.29,31880,32464.01,32335.7,3512.77489
32457.79,31955.39,32335.71,32084.6,2849.986274
32263.56,31758.92,32084.88,31802.36,1970.049621
31916.66,31568.28,31802.17,31800.86,2041.559941
32030.28,31518.19,31801.27,31864.36,1767.213266
31918.71,31365.41,31866.97,31503.41,2446.344934
31725,31350,31503.42,31669.98,1968.815295
31890.19,31547.41,31669.98,31743.33,1912.294697
31749.28,31142.33,31743.33,31172.11,3088.059946
31290,30755,31172.11,31201.05,5108.524994
31400,31080.77,31201.06,31376.9,2985.392328
31615.38,30578.94,31376.89,30639.05,4942.27402
30888,30336.18,30635.74,30759.03,5893.376742
31057,30245,30759.02,30275.3,4235.131879
30520,29241.72,30275.3,29573.15,9777.525888
30464.93,29390,29573.98,30322.61,6452.91178
30948,30216.37,30322.59,30529.57,5435.252583
30845.81,30101.43,30529.56,30514.34,4037.443676
30537.5,29500,30508.51,29709.79,4509.673112
30850,29712.94,29719.93,30740.33,5614.820699
31556,30512.19,30731.57,31520.2,5934.230908
31649.99,30735.01,31520.2,30958,3361.403794
31051.46,30325.01,30958.01,30519.93,2605.664076
30727.14,30084.24,30517.37,30366.15,3461.236368
