time,BUP,MA,BDOWN
1265401800000.0,7745.352,7382.05,7018.748
1265488200000.0,7724.686,7350.1,6975.514
1265574600000.0,7681.587,7315.75,6949.913
1265661000000.0,7666.193,7293.3,6920.407
1265747400000.0,7649.715,7276.05,6902.385
1266093000000.0,7636.481,7269.35,6902.219
1266265800000.0,7632.654,7267.65,6902.646
1266352200000.0,7609.238,7254.9,6900.562
1266697800000.0,7582.249,7247.4,6912.551
1266784200000.0,7555.046,7240.45,6925.854
1266870600000.0,7516.956,7231.7,6946.444
1266957000000.0,7511.655,7230.4,6949.145
1267216200000.0,7520.252,7232.9,6945.548
1267302600000.0,7599.914,7251.05,6902.186
1267389000000.0,7647.942,7267.3,6886.658
1267475400000.0,7682.353,7282.55,6882.747
1267561800000.0,7719.202,7304.45,6889.698
1267821000000.0,7747.098,7322.35,6897.602
1267907400000.0,7764.917,7343.85,6922.783
1267993800000.0,7792.017,7363.35,6934.683
1268080200000.0,7797.4,7389.0,6980.6
1268166600000.0,7785.816,7413.3,7040.784
1268425800000.0,7774.683,7442.65,7110.617
1268512200000.0,7748.92,7467.4,7185.88
1268598600000.0,7714.184,7486.0,7257.816
1268685000000.0,7706.19,7495.2,7284.21
1268771400000.0,7713.847,7506.9,7299.953
1269631800000.0,7732.077,7536.25,7340.423
1269718200000.0,7780.87,7557.65,7334.43
1269804600000.0,7802.145,7574.6,7347.055
1269891000000.0,7848.765,7598.8,7348.835
1269977400000.0,7897.99,7623.05,7348.11
1270236600000.0,7943.184,7648.95,7354.716
1270323000000.0,7972.928,7659.3,7345.672
1270409400000.0,8005.357,7674.8,7344.243
1270495800000.0,8051.248,7697.3,7343.352
1270582200000.0,8144.509,7729.05,7313.591
1270841400000.0,8215.341,7761.4,7307.459
1270927800000.0,8265.299,7792.9,7320.501
1271014200000.0,8302.114,7819.25,7336.386
1271100600000.0,8314.156,7841.75,7369.344
1271187000000.0,8322.008,7869.05,7416.092
1271446200000.0,8317.147,7880.85,7444.553
1271532600000.0,8326.384,7908.6,7490.816
1271619000000.0,8304.425,7934.6,7564.775
1271705400000.0,8266.449,7960.55,7654.651
1271791800000.0,8237.514,7980.15,7722.786
1272051000000.0,8236.275,7980.85,7725.425
1272137400000.0,8241.988,7977.7,7713.412
1272223800000.0,8231.088,7985.2,7739.312
1272310200000.0,8232.178,7983.9,7735.622
1272396600000.0,8257.602,7970.3,7682.998
1272655800000.0,8264.138,7959.95,7655.762
1272742200000.0,8278.325,7948.0,7617.675
1272828600000.0,8304.351,7929.6,7554.849
1272915000000.0,8297.83,7917.7,7537.57
1273001400000.0,8279.286,7881.15,7483.014
1273260600000.0,8243.929,7848.75,7453.571
1273347000000.0,8203.658,7834.65,7465.642
1273433400000.0,8174.033,7825.25,7476.467
1273519800000.0,8164.581,7821.65,7478.719
1273606200000.0,8135.089,7807.1,7479.111
1273865400000.0,8133.339,7796.8,7460.261
1273951800000.0,8102.054,7764.5,7426.946
1274124600000.0,8077.646,7739.5,7401.354
1274211000000.0,8043.462,7726.85,7410.238
1274729400000.0,8006.928,7703.6,7400.272
1274815800000.0,8003.795,7685.65,7367.505
1275075000000.0,7995.662,7678.65,7361.638
1275161400000.0,7975.503,7653.75,7331.997
1275247800000.0,7952.441,7633.35,7314.259
1275334200000.0,7950.225,7630.9,7311.575
1275420600000.0,7939.948,7617.2,7294.452
1275766200000.0,7938.858,7604.7,7270.542
1275852600000.0,7947.895,7594.35,7240.805
1275939000000.0,7937.409,7571.6,7205.791
1276025400000.0,7946.01,7561.95,7177.89
1276284600000.0,7950.09,7549.5,7148.91
1276371000000.0,7900.962,7526.6,7152.238
1276457400000.0,7829.347,7503.0,7176.653
1276543800000.0,7741.903,7474.1,7206.297
1276630200000.0,7693.284,7458.4,7223.516
1276889400000.0,7687.73,7456.9,7226.07
1276975800000.0,7687.543,7456.7,7225.857
1277235000000.0,7711.736,7464.75,7217.764
1278099000000.0,7801.306,7412.45,7023.594
1278185400000.0,7887.642,7366.1,6844.558
1278271800000.0,7956.004,7319.55,6683.096
1278358200000.0,7984.214,7260.9,6537.586
1278444600000.0,8007.414,7215.85,6424.286
1278790200000.0,7991.417,7179.35,6367.283
1278876600000.0,7954.694,7129.35,6304.006
1278963000000.0,7922.022,7090.2,6258.378
1279049400000.0,7887.201,7058.85,6230.499
1279308600000.0,7858.195,7029.6,6201.005
1279395000000.0,7828.739,7001.25,6173.761
1279481400000.0,7797.281,6973.05,6148.819
1279567800000.0,7760.871,6944.0,6127.129
1279654200000.0,7701.026,6910.25,6119.474
1279913400000.0,7633.517,6883.4,6133.283
1279999800000.0,7587.444,6865.9,6144.356
1280086200000.0,7525.95,6847.05,6168.15
1280259000000.0,7420.37,6822.1,6223.83
1280518200000.0,7371.288,6811.55,6251.812
1280604600000.0,7273.966,6796.45,6318.934
1280691000000.0,7384.373,6833.45,6282.527
1280777400000.0,7489.494,6878.45,6267.406
1280863800000.0,7547.015,6921.6,6296.185
1281123000000.0,7598.536,6971.55,6344.564
1281209400000.0,7639.971,7019.0,6398.029
1281295800000.0,7673.3,7051.1,6428.9
1281382200000.0,7693.231,7090.6,6487.969
1281468600000.0,7707.665,7124.45,6541.235
1281727800000.0,7713.311,7148.7,6584.089
1281814200000.0,7702.922,7168.7,6634.478
1281900600000.0,7689.249,7192.45,6695.651
1281987000000.0,7676.225,7223.5,6770.775
1282073400000.0,7641.064,7251.5,6861.936
1282332600000.0,7588.913,7275.2,6961.487
1282419000000.0,7560.363,7289.2,7018.037
1282505400000.0,7540.686,7304.2,7067.714
1282591800000.0,7524.728,7314.5,7104.272
1282678200000.0,7510.611,7323.95,7137.289
1282937400000.0,7510.011,7326.95,7143.889
1283023800000.0,7507.091,7324.5,7141.909
1283110200000.0,7493.232,7318.5,7143.768
1283196600000.0,7479.388,7315.5,7151.612
1283542200000.0,7542.281,7328.15,7114.019
1283628600000.0,7677.677,7350.75,7023.823
1283715000000.0,7762.108,7370.75,6979.392
1283801400000.0,7799.155,7386.3,6973.445
1283887800000.0,7846.574,7404.3,6962.026
1284233400000.0,7922.646,7431.25,6939.854
1284319800000.0,7986.169,7462.3,6938.431
1284406200000.0,8020.843,7495.7,6970.557
1284492600000.0,8064.573,7529.4,6994.227
1284751800000.0,8127.622,7561.9,6996.178
1284838200000.0,8156.927,7591.45,7025.973
1284924600000.0,8170.181,7622.3,7074.419
1285011000000.0,8199.464,7662.8,7126.136
1285101000000.0,8233.872,7699.95,7166.028
1285360200000.0,8298.586,7749.55,7200.514
1285446600000.0,8354.186,7799.55,7244.914
1285533000000.0,8384.885,7847.05,7309.215
1285619400000.0,8443.769,7904.05,7364.331
1285705800000.0,8563.869,7975.6,7387.331
1285965000000.0,8680.874,8043.6,7406.326
1286051400000.0,8754.719,8094.3,7433.881
1286224200000.0,8838.531,8134.2,7429.869
1286310600000.0,8940.773,8184.2,7427.627
1286569800000.0,9077.734,8256.55,7435.366
1286656200000.0,9128.068,8309.0,7489.932
1286742600000.0,9180.334,8355.0,7529.666
1286829000000.0,9185.633,8386.2,7586.767
1286915400000.0,9171.014,8415.25,7659.486
1287174600000.0,9185.057,8457.6,7730.143
1287261000000.0,9209.149,8498.1,7787.051
1287347400000.0,9234.709,8554.15,7873.591
1287865800000.0,9211.113,8604.95,7998.787
1287952200000.0,9218.411,8654.45,8090.489
1288038600000.0,9187.64,8694.1,8200.56
1288125000000.0,9170.698,8718.5,8266.302
1288384200000.0,9147.572,8740.3,8333.028
1288470600000.0,9103.486,8762.65,8421.814
1288557000000.0,9086.514,8773.5,8460.486
1288643400000.0,9091.265,8763.45,8435.635
1288729800000.0,9092.305,8750.1,8407.895
1288989000000.0,9096.272,8756.9,8417.528
1289075400000.0,9096.255,8756.85,8417.445
1289161800000.0,9093.511,8739.35,8385.189
1289248200000.0,9025.384,8715.1,8404.816
1289334600000.0,9020.302,8712.15,8403.998
1289593800000.0,9010.356,8698.65,8386.944
1289680200000.0,9008.214,8700.5,8392.786
1289766600000.0,8992.964,8707.55,8422.136
1289853000000.0,8991.909,8697.75,8403.591
1290198600000.0,8996.313,8676.2,8356.087
1290285000000.0,8949.839,8648.5,8347.161
1290371400000.0,8923.635,8630.9,8338.165
1290457800000.0,8862.981,8598.4,8333.819
1290544200000.0,8830.93,8576.6,8322.27
1290803400000.0,8811.454,8559.1,8306.746
1290889800000.0,8799.371,8538.8,8278.229
1290976200000.0,8787.631,8519.4,8251.169
1291062600000.0,8773.897,8502.55,8231.203
1291149000000.0,8768.755,8496.8,8224.845
1291408200000.0,8772.064,8498.65,8225.236
1291494600000.0,8723.982,8484.35,8244.718
1291581000000.0,8689.821,8469.85,8249.879
1291667400000.0,8701.771,8474.85,8247.929
1291753800000.0,8683.618,8468.3,8252.982
1292013000000.0,8680.624,8467.8,8254.976
1292099400000.0,8701.782,8473.8,8245.818
1292185800000.0,8742.57,8484.25,8225.93
1292272200000.0,8817.8,8502.3,8186.8
1292617800000.0,8847.064,8513.05,8179.036
1292704200000.0,8866.637,8529.1,8191.563
1292790600000.0,8885.017,8542.25,8199.483
1292877000000.0,8937.922,8562.25,8186.578
1292963400000.0,9018.023,8597.75,8177.477
1293222600000.0,9085.214,8630.6,8175.986
1293309000000.0,9131.32,8661.1,8190.88
1293395400000.0,9169.571,8697.6,8225.629
1293481800000.0,9208.96,8738.15,8267.34
1293568200000.0,9312.609,8792.8,8272.991
1293827400000.0,9428.372,8846.95,8265.528
1293913800000.0,9564.294,8900.95,8237.606
1294000200000.0,9711.819,8966.4,8220.981
1294086600000.0,9831.588,9038.4,8245.212
1294173000000.0,9930.455,9098.4,8266.345
1294432200000.0,9972.323,9155.25,8338.177
1294518600000.0,10047.28,9208.75,8370.22
1294605000000.0,10059.668,9250.25,8440.832
1294691400000.0,10098.883,9298.05,8497.217
1294777800000.0,10167.935,9348.0,8528.065
1295037000000.0,10247.545,9414.65,8581.755
1295123400000.0,10290.901,9482.15,8673.399
1295209800000.0,10316.765,9551.4,8786.035
1295296200000.0,10326.753,9604.1,8881.447
1295382600000.0,10403.558,9666.0,8928.442
1295641800000.0,10426.072,9719.15,9012.228
1295728200000.0,10399.382,9766.15,9132.918
1295814600000.0,10368.528,9816.35,9264.172
1295987400000.0,10320.145,9862.4,9404.655
1296246600000.0,10335.598,9901.55,9467.502
1296333000000.0,10343.308,9933.5,9523.692
1296419400000.0,10443.805,9977.9,9511.995
1296505800000.0,10599.565,10026.15,9452.735
1296851400000.0,10856.563,10093.85,9331.137
1296937800000.0,11183.431,10184.85,9186.269
1297024200000.0,11369.334,10272.8,9176.266
1297110600000.0,11631.429,10372.8,9114.171
1297197000000.0,11902.82,10502.75,9102.68
1297456200000.0,12140.336,10623.0,9105.664
1297542600000.0,12458.884,10757.25,9055.616
1297629000000.0,12822.542,10900.8,8979.058
1297715400000.0,13103.576,11042.15,8980.724
1298147400000.0,13190.529,11137.85,9085.171
1298320200000.0,13210.002,11221.65,9233.298
1298406600000.0,13234.64,11286.7,9338.76
1298665800000.0,13272.672,11379.65,9486.628
1298752200000.0,13312.922,11497.95,9682.978
1298838600000.0,13306.556,11600.75,9894.944
1298925000000.0,13263.671,11704.15,10144.629
1299011400000.0,13225.541,11808.35,10391.159
1299270600000.0,13120.683,11913.05,10705.417
1299357000000.0,13028.357,11995.15,10961.943
1299443400000.0,12924.962,12056.5,11188.038
1299529800000.0,12871.989,12093.8,11315.611
1299616200000.0,12861.633,12105.3,11348.967
1299875400000.0,12830.652,12120.25,11409.848
1299961800000.0,12827.932,12125.25,11422.568
1300048200000.0,12825.875,12112.35,11398.825
1300134600000.0,12822.65,12096.3,11369.95
1300221000000.0,12756.993,12062.8,11368.607
1300480200000.0,12615.262,12033.85,11452.438
1301085000000.0,12614.243,12033.7,11453.157
1301171400000.0,12797.276,12083.2,11369.124
1301254200000.0,12959.766,12155.7,11351.634
1301340600000.0,13056.524,12223.5,11390.476
1301427000000.0,13124.383,12264.15,11403.917
1301772600000.0,13157.277,12280.85,11404.423
1301859000000.0,13208.512,12312.85,11417.188
1301945400000.0,13362.968,12373.1,11383.232
1302031800000.0,13627.372,12450.6,11273.828
1302291000000.0,14000.923,12557.55,11114.177
1302377400000.0,14168.387,12638.8,11109.213
1302463800000.0,14411.917,12753.25,11094.583
1302550200000.0,14616.07,12870.8,11125.53
1302636600000.0,14873.949,13015.4,11156.851
1302895800000.0,14991.925,13148.45,11304.975
1302982200000.0,15060.025,13260.95,11461.875
1303068600000.0,15090.514,13376.4,11662.286
1303155000000.0,15052.58,13483.9,11915.22
1303241400000.0,15025.897,13600.65,12175.403
1303500600000.0,15091.44,13713.65,12335.86
1303587000000.0,15142.071,13789.95,12437.829
1303673400000.0,15172.453,13855.35,12538.247
1303759800000.0,15186.015,13911.15,12636.285
1303846200000.0,15160.52,13963.4,12766.28
1304105400000.0,15093.817,13997.5,12901.183
1304191800000.0,14980.813,14038.4,13095.987
1304278200000.0,14839.352,14087.5,13335.648
1304364600000.0,14787.216,14116.25,13445.284
1304451000000.0,14788.523,14129.55,13470.577
1304796600000.0,14793.913,14082.05,13370.187
1304883000000.0,14794.328,14081.35,13368.372
1304969400000.0,14774.208,14054.85,13335.492
1305055800000.0,14753.68,14021.65,13289.62
1305315000000.0,14645.656,13959.7,13273.744
1305401400000.0,14608.581,13914.2,13219.819
1305487800000.0,14622.316,13864.95,13107.584
1305574200000.0,14598.788,13827.45,13056.112
1305660600000.0,14585.244,13809.95,13034.656
1305919800000.0,14552.47,13797.8,13043.13
1306006200000.0,14481.735,13783.3,13084.865
1306092600000.0,14486.543,13784.35,13082.157
1306179000000.0,14475.567,13781.45,13087.333
1306265400000.0,14447.369,13771.65,13095.931
1306524600000.0,14447.369,13771.65,13095.931
1306611000000.0,14447.307,13785.3,13123.293
1306697400000.0,14490.108,13821.75,13153.392
1306783800000.0,14533.367,13845.65,13157.933
1306870200000.0,14580.165,13865.7,13151.235
1307302200000.0,14607.53,13875.35,13143.17
1307388600000.0,14627.38,13912.35,13197.32
1307475000000.0,14761.201,13960.55,13159.899
1307734200000.0,14960.024,14027.05,13094.076
1307820600000.0,15186.437,14112.05,13037.663
1307907000000.0,15490.103,14226.8,12963.497
1307993400000.0,15612.319,14319.35,13026.381
1308079800000.0,15724.739,14438.85,13152.961
1308339000000.0,15929.158,14568.35,13207.542
1308425400000.0,16103.742,14687.35,13270.958
1308511800000.0,16200.458,14767.0,13333.542
1308598200000.0,16297.062,14830.65,13364.238
1308684600000.0,16391.854,14893.55,13395.246
1308943800000.0,16471.152,14966.05,13460.948
1309030200000.0,16458.318,15019.75,13581.182
1309116600000.0,16426.623,15047.2,13667.777
1309203000000.0,16351.262,15097.4,13843.538
1309289400000.0,16336.294,15151.15,13966.006
1309807800000.0,19171.319,14704.15,10236.981
1309894200000.0,20333.291,14252.15,8171.009
1310153400000.0,21027.033,13802.2,6577.367
1310239800000.0,21479.903,13355.65,5231.397
1310326200000.0,21720.984,12873.4,4025.816
1310412600000.0,21786.71,12368.45,2950.19
1310499000000.0,21688.335,11850.75,2013.165
1310758200000.0,21392.751,11318.85,1244.949
1310931000000.0,21054.34,10810.2,566.06
1311017400000.0,20573.102,10291.0,8.898
1311103800000.0,19908.601,9756.5,-395.601
1311363000000.0,19127.89,9225.45,-676.99
1311449400000.0,18297.512,8715.7,-866.112
1311535800000.0,17339.392,8199.55,-940.292
1311622200000.0,16221.613,7682.6,-856.413
1311708600000.0,14918.67,7165.6,-587.47
1311967800000.0,13557.263,6675.8,-205.663
1312054200000.0,12084.963,6212.35,339.737
1312140600000.0,10119.199,5739.8,1360.401
1312227000000.0,5472.825,5243.7,5014.575
1312313400000.0,5472.54,5243.5,5014.46
1312572600000.0,5475.552,5234.55,4993.548
1312659000000.0,5479.026,5219.55,4960.074
1312745400000.0,5487.575,5205.1,4922.625
1312831800000.0,5521.027,5189.6,4858.173
1312918200000.0,5530.679,5184.55,4838.421
1313177400000.0,5541.674,5178.75,4815.826
1313263800000.0,5557.13,5161.7,4766.27
1313350200000.0,5564.719,5148.45,4732.181
1313436600000.0,5577.203,5127.8,4678.397
1313523000000.0,5566.586,5102.75,4638.914
1313782200000.0,5555.133,5067.3,4579.467
1313868600000.0,5519.947,5031.55,4543.153
1314041400000.0,5491.983,5003.05,4514.117
1314127800000.0,5447.263,4975.35,4503.437
1314387000000.0,5392.983,4952.8,4512.617
1314473400000.0,5347.117,4930.9,4514.683
1314559800000.0,5296.562,4912.4,4528.238
1314646200000.0,5241.157,4897.4,4553.643
1314991800000.0,5150.752,4876.0,4601.248
1315078200000.0,5072.991,4860.3,4647.609
1315164600000.0,5042.489,4851.75,4661.011
1315251000000.0,5030.353,4848.25,4666.147
1315337400000.0,5064.686,4855.55,4646.414
1315596600000.0,5091.786,4868.05,4644.314
1315683000000.0,5158.924,4885.05,4611.176
1315769400000.0,5185.905,4896.7,4607.495
1315855800000.0,5212.938,4911.4,4609.862
1315942200000.0,5233.106,4922.75,4612.394
1316201400000.0,5245.36,4938.35,4631.34
1316287800000.0,5269.107,4955.9,4642.693
1316374200000.0,5257.65,4975.75,4693.85
1316460600000.0,5238.937,4988.75,4738.563
1316550600000.0,5221.14,4999.35,4777.56
1316896200000.0,5226.04,4997.75,4769.46
1316982600000.0,5244.289,4988.8,4733.311
1317069000000.0,5244.915,4988.35,4731.785
1317155400000.0,5246.919,4985.3,4723.681
1317414600000.0,5253.82,4972.7,4691.58
1317501000000.0,5262.151,4963.5,4664.849
1317587400000.0,5281.059,4946.9,4612.741
1317673800000.0,5288.965,4936.15,4583.335
1317760200000.0,5292.203,4924.65,4557.097
1318019400000.0,5271.952,4906.95,4541.948
1318105800000.0,5257.518,4890.95,4524.382
1318192200000.0,5203.403,4866.45,4529.497
1318278600000.0,5172.188,4847.5,4522.812
1318365000000.0,5135.067,4824.95,4514.833
1318624200000.0,5097.935,4801.95,4505.965
1318710600000.0,5069.81,4773.7,4477.59
1318797000000.0,5010.374,4739.65,4468.926
1318883400000.0,4966.947,4710.8,4454.653
1318969800000.0,4937.526,4687.3,4437.074
1319229000000.0,4911.301,4660.3,4409.299
1319315400000.0,4905.281,4646.7,4388.119
1319401800000.0,4901.068,4634.45,4367.832
1319488200000.0,4873.374,4620.4,4367.426
1319574600000.0,4837.726,4607.35,4376.974
1319833800000.0,4829.059,4604.45,4379.841
1319920200000.0,4821.361,4601.85,4382.339
1320006600000.0,4819.562,4600.1,4380.638
1320093000000.0,4811.835,4595.85,4379.865
1320179400000.0,4801.644,4590.95,4380.256
1320438600000.0,4778.59,4579.1,4379.61
1320525000000.0,4757.505,4567.1,4376.695
1320697800000.0,4734.822,4550.85,4366.878
1320784200000.0,4708.003,4541.35,4374.697
1321043400000.0,4691.545,4534.2,4376.855
1321129800000.0,4679.241,4527.15,4375.059
1321216200000.0,4679.138,4526.85,4374.562
1321389000000.0,4678.862,4527.9,4376.938
1321648200000.0,4678.617,4529.4,4380.183
1321734600000.0,4678.522,4529.85,4381.178
1321821000000.0,4673.488,4532.65,4391.812
1321907400000.0,4691.042,4524.85,4358.658
1321993800000.0,4728.981,4511.1,4293.219
1322253000000.0,4771.858,4488.1,4204.342
1322339400000.0,4817.524,4456.75,4095.976
1322425800000.0,4817.522,4422.25,4026.978
1322512200000.0,4791.126,4393.7,3996.274
1322598600000.0,4783.087,4365.95,3948.813
1322857800000.0,4754.07,4347.8,3941.53
1322944200000.0,4722.092,4332.6,3943.108
1323203400000.0,4709.912,4327.5,3945.088
1323462600000.0,4701.65,4324.0,3946.35
1323549000000.0,4695.634,4320.2,3944.766
1323635400000.0,4678.568,4313.65,3948.732
1323721800000.0,4661.403,4307.0,3952.597
1323808200000.0,4641.976,4297.55,3953.124
1324067400000.0,4617.402,4285.3,3953.198
1324153800000.0,4595.961,4276.8,3957.639
1324240200000.0,4569.115,4266.55,3963.985
1324326600000.0,4541.769,4256.55,3971.331
1324413000000.0,4523.573,4250.65,3977.727
1324672200000.0,4537.261,4255.6,3973.939
1324758600000.0,4547.569,4263.6,3979.631
1324845000000.0,4556.314,4278.75,4001.186
1324931400000.0,4533.87,4297.2,4060.53
1325017800000.0,4513.038,4316.7,4120.362
1325277000000.0,4508.599,4331.55,4154.501
1325363400000.0,4462.868,4350.05,4237.232
1325449800000.0,4472.568,4361.5,4250.432
1325536200000.0,4511.435,4374.6,4237.765
1325622600000.0,4555.106,4384.45,4213.794
1325881800000.0,4620.49,4398.9,4177.31
1325968200000.0,4683.612,4418.95,4154.288
1326054600000.0,4776.146,4443.15,4110.154
1326141000000.0,4864.494,4470.5,4076.506
1326227400000.0,4937.71,4502.5,4067.29
1326573000000.0,5046.714,4546.7,4046.686
1326659400000.0,5128.729,4585.7,4042.671
1326745800000.0,5171.838,4620.0,4068.162
1326832200000.0,5222.089,4659.05,4096.011
1327091400000.0,5270.923,4696.95,4122.977
1327264200000.0,5310.691,4729.15,4147.609
1327437000000.0,5335.282,4763.65,4192.018
1327696200000.0,5362.582,4799.2,4235.818
1327782600000.0,5367.764,4836.2,4304.636
1327869000000.0,5359.149,4865.75,4372.351
1327955400000.0,5345.246,4895.25,4445.254
1328041800000.0,5310.862,4922.35,4533.838
1328301000000.0,5273.053,4945.75,4618.447
1328387400000.0,5242.736,4957.5,4672.264
1328473800000.0,5223.015,4963.55,4704.085
1328560200000.0,5232.08,4960.75,4689.42
1328646600000.0,5228.065,4962.75,4697.435
1328992200000.0,5230.644,4959.05,4687.456
1329078600000.0,5238.224,4948.9,4659.576
1329165000000.0,5257.174,4932.45,4607.726
1329251400000.0,5251.972,4903.55,4555.128
1329510600000.0,5245.655,4875.55,4505.445
1329769800000.0,5249.881,4852.5,4455.119
1329856200000.0,5241.098,4821.95,4402.802
1330115400000.0,5224.292,4787.05,4349.808
1330201800000.0,5196.049,4756.5,4316.951
1330288200000.0,5157.789,4732.0,4306.211
1330374600000.0,5100.433,4709.55,4318.667
1330461000000.0,5044.251,4690.05,4335.849
1330720200000.0,5003.417,4675.3,4347.183
1330806600000.0,4949.596,4657.7,4365.804
1330893000000.0,4902.225,4640.05,4377.875
1330979400000.0,4847.937,4621.25,4394.563
1331065800000.0,4832.137,4616.5,4400.863
1331325000000.0,4825.274,4613.95,4402.626
1331411400000.0,4826.881,4614.8,4402.719
1331497800000.0,4804.38,4606.3,4408.22
1331584200000.0,4778.559,4599.9,4421.241
1331670600000.0,4778.559,4599.9,4421.241
1331929800000.0,4813.196,4610.35,4407.504
1332016200000.0,4839.737,4622.35,4404.963
1332534600000.0,4912.067,4645.0,4377.933
1332621000000.0,4970.829,4669.0,4367.171
1332703800000.0,4992.726,4691.05,4389.374
1332790200000.0,5025.14,4722.05,4418.96
1332876600000.0,5061.367,4751.65,4441.933
1333308600000.0,5075.891,4770.1,4464.309
1333395000000.0,5088.857,4782.55,4476.243
1333481400000.0,5100.742,4793.8,4486.858
1333740600000.0,5116.112,4806.7,4497.288
1333827000000.0,5132.622,4823.2,4513.778
1333913400000.0,5149.294,4845.75,4542.206
1333999800000.0,5162.555,4872.15,4581.745
1334086200000.0,5182.844,4890.9,4598.956
1334345400000.0,5193.355,4909.75,4626.145
1334431800000.0,5211.333,4933.25,4655.167
1334518200000.0,5195.929,4955.8,4715.671
1334604600000.0,5180.823,4973.8,4766.777
1334691000000.0,5163.642,4988.6,4813.558
1334950200000.0,5154.282,4997.25,4840.218
1335036600000.0,5135.142,5006.25,4877.358
1335123000000.0,5135.44,5003.8,4872.16
1335209400000.0,5134.76,5002.3,4869.84
1335555000000.0,5130.919,5005.25,4879.581
1335641400000.0,5129.845,5001.25,4872.655
1335727800000.0,5124.779,4996.0,4867.221
1335814200000.0,5128.122,4993.95,4859.778
1335900600000.0,5127.641,4994.25,4860.859
1336159800000.0,5133.648,4991.65,4849.652
1336246200000.0,5142.435,4986.3,4830.165
1336332600000.0,5154.889,4976.8,4798.711
1336419000000.0,5156.092,4964.8,4773.508
1336505400000.0,5149.613,4949.0,4748.387
1336764600000.0,5153.69,4929.0,4704.31
1336851000000.0,5150.675,4910.4,4670.125
1336937400000.0,5117.274,4890.3,4663.326
1337023800000.0,5100.415,4871.8,4643.185
1337110200000.0,5086.237,4852.2,4618.163
1337369400000.0,5078.016,4829.9,4581.784
1337455800000.0,5065.725,4810.25,4554.775
1337542200000.0,5043.028,4797.9,4552.772
1337628600000.0,5024.741,4785.7,4546.659
1337715000000.0,4998.115,4773.25,4548.385
1337974200000.0,4971.396,4758.1,4544.804
1338060600000.0,4943.54,4745.6,4547.66
1338147000000.0,4912.813,4728.75,4544.687
1338233400000.0,4889.861,4715.35,4540.839
1338319800000.0,4858.385,4698.85,4539.315
1339356600000.0,4840.351,4694.2,4548.049
1339443000000.0,4818.485,4687.6,4556.715
1339529400000.0,4811.284,4685.6,4559.916
1339788600000.0,4799.217,4682.4,4565.583
1339875000000.0,4791.117,4679.9,4568.683
1340047800000.0,4792.68,4681.15,4569.62
1340134200000.0,4794.753,4676.4,4558.047
1341257400000.0,4940.813,4641.45,4342.087
1341343800000.0,5001.909,4609.65,4217.391
1341603000000.0,5050.067,4577.15,4104.233
1341689400000.0,5083.786,4548.15,4012.514
1341775800000.0,5105.76,4517.35,3928.94
1341862200000.0,5102.529,4480.1,3857.671
1341948600000.0,5085.261,4449.85,3814.439
1342207800000.0,5063.005,4415.3,3767.595
1342294200000.0,5046.351,4381.1,3715.849
1342380600000.0,5020.295,4343.0,3665.705
1342467000000.0,4997.308,4309.45,3621.592
1342553400000.0,4964.088,4277.45,3590.812
1342812600000.0,4933.234,4244.4,3555.566
1342899000000.0,4862.993,4201.35,3539.707
1342985400000.0,4792.885,4160.6,3528.315
1343071800000.0,4699.511,4116.2,3532.889
1343158200000.0,4590.631,4072.9,3555.169
1343417400000.0,4464.242,4026.35,3588.458
1343503800000.0,4306.87,3978.55,3650.23
1343590200000.0,4132.416,3934.95,3737.484
1343676600000.0,4125.23,3921.55,3717.87
1343763000000.0,4119.393,3903.8,3688.207
1344022200000.0,4135.836,3882.7,3629.564
1344108600000.0,4146.759,3859.85,3572.941
1344195000000.0,4147.679,3838.6,3529.521
1344281400000.0,4152.635,3812.7,3472.765
1344367800000.0,4120.874,3783.9,3446.926
1344627000000.0,4086.853,3764.65,3442.447
1344713400000.0,4062.342,3744.8,3427.258
1344799800000.0,4041.463,3726.9,3412.337
1344886200000.0,4013.528,3710.5,3407.472
1344972600000.0,3971.14,3692.6,3414.06
1345231800000.0,3944.355,3684.15,3423.945
1345491000000.0,3924.308,3678.5,3432.692
1345577400000.0,3906.497,3673.8,3441.103
1345836600000.0,3895.278,3670.85,3446.422
1345923000000.0,3882.417,3667.7,3452.983
1346009400000.0,3886.2,3668.8,3451.4
1346527800000.0,3914.463,3676.6,3438.737
1346614200000.0,3964.049,3690.15,3416.251
1346700600000.0,4018.477,3704.1,3389.723
1346787000000.0,4066.692,3720.85,3375.008
1347046200000.0,4151.68,3752.45,3353.22
1347132600000.0,4214.584,3784.8,3355.016
1347219000000.0,4307.246,3824.55,3341.854
1347305400000.0,4398.564,3873.4,3348.236
1347651000000.0,4508.925,3926.45,3343.975
1347737400000.0,4617.379,3975.55,3333.721
1347823800000.0,4741.294,4036.2,3331.106
1347910200000.0,4829.817,4094.9,3359.983
1348000200000.0,4886.168,4147.45,3408.732
1348259400000.0,4982.886,4212.45,3442.014
1348345800000.0,5041.518,4263.95,3486.382
1348432200000.0,5102.195,4317.15,3532.105
1348518600000.0,5173.74,4376.35,3578.96
1348605000000.0,5258.615,4442.65,3626.685
1348864200000.0,5365.694,4518.55,3671.406
1348950600000.0,5462.679,4598.0,3733.321
1349037000000.0,5507.452,4664.2,3820.948
1349123400000.0,5558.795,4730.35,3901.905
1349209800000.0,5607.808,4796.4,3984.992
1349469000000.0,5612.284,4857.45,4102.616
